Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.001284,10.365154,[28 44] ; [24  9],[35.65714286 36.34285714] ; [16.34285714 16.65714286],0
p4,1,0.001298,10.345154,[21 54] ; [20 13],[28.47222222 46.52777778] ; [12.52777778 20.47222222],0
d1,1,0.003209,8.684496,[ 9 66] ; [12 21],[14.58333333 60.41666667] ; [ 6.41666667 26.58333333],0
v1,1,0.003735,8.408462,[19 55] ; [18 15],[25.58878505 48.41121495] ; [11.41121495 21.58878505],0
p2,1,0.014379,5.990992,[48 26] ; [29  4],[53.25233645 20.74766355] ; [23.74766355  9.25233645],0
p5,1,0.01503,5.912998,[ 3 71] ; [ 6 27],[ 6.22429907 67.77570093] ; [ 2.77570093 30.22429907],0
p1,1,0.01503,5.912998,[ 3 71] ; [ 6 27],[ 6.22429907 67.77570093] ; [ 2.77570093 30.22429907],0
a7,1,0.022955,5.17189,[34 40] ; [23 10],[39.42056075 34.57943925] ; [17.57943925 15.42056075],0
n4,1,0.066134,3.376468,[38 37] ; [23 10],[42.36111111 32.63888889] ; [18.63888889 14.36111111],0
s7,1,0.073569,3.201539,[15 57] ; [12 20],[18.69230769 53.30769231] ; [ 8.30769231 23.69230769],0
n6,1,0.083946,2.986794,[49 26] ; [27  6],[52.77777778 22.22222222] ; [23.22222222  9.77777778],0
d4,1,0.095574,2.77789,[37 38] ; [22 11],[40.97222222 34.02777778] ; [18.02777778 14.97222222],0
d5,1,0.096996,2.754253,[32 42] ; [20 13],[35.96261682 38.03738318] ; [16.03738318 16.96261682],0
r4,1,0.103984,2.643357,[35 40] ; [21 12],[38.88888889 36.11111111] ; [17.11111111 15.88888889],0
s8,1,0.129381,2.299915,[13 62] ; [10 23],[15.97222222 59.02777778] ; [ 7.02777778 25.97222222],0
n3,1,0.1394,2.184565,[16 11] ; [7 1],[17.74285714  9.25714286] ; [5.25714286 2.74285714],0
p8,1,0.148568,2.086888,[25 49] ; [16 17],[28.35514019 45.64485981] ; [12.64485981 20.35514019],0
d3,1,0.149029,2.082159,[31 42] ; [19 14],[34.43396226 38.56603774] ; [15.56603774 17.43396226],0
r3,1,0.157973,1.993527,[57 18] ; [29  4],[59.72222222 15.27777778] ; [26.27777778  6.72222222],0
v4,1,0.181689,1.783756,[56 17] ; [29  4],[58.53773585 14.46226415] ; [26.46226415  6.53773585],0
n1,1,0.19765,1.659652,[ 7 20] ; [4 4],[ 8.48571429 18.51428571] ; [2.51428571 5.48571429],0
r2,1,0.23916,1.385537,[52 22] ; [26  6],[54.45283019 19.54716981] ; [23.54716981  8.45283019],0
n5,1,0.243934,1.357714,[41 34] ; [22 11],[43.75 31.25] ; [19.25 13.75],0
v3,1,0.260156,1.267926,[17 57] ; [11 22],[19.36448598 54.63551402] ; [ 8.63551402 24.36448598],0
s6,1,0.264262,1.246291,[27 46] ; [16 17],[29.61320755 43.38679245] ; [13.38679245 19.61320755],0
v2,1,0.296691,1.089008,[23 49] ; [14 19],[25.37142857 46.62857143] ; [11.62857143 21.37142857],0
s3,1,0.315436,1.007779,[27 47] ; [15 17],[29.32075472 44.67924528] ; [12.67924528 19.32075472],0
s1,1,0.389616,0.74014,[ 2 73] ; [ 2 31],[ 2.77777778 72.22222222] ; [ 1.22222222 31.77777778],0
n2,1,0.41835,0.654947,[16 11] ; [6 2],[16.97142857 10.02857143] ; [5.02857143 2.97142857],0
a6,1,0.427079,0.630752,[28 47] ; [15 18],[29.86111111 45.13888889] ; [13.13888889 19.86111111],0
p6,1,0.491372,0.47352,[19 55] ; [10 21],[20.43809524 53.56190476] ; [ 8.56190476 22.43809524],0
s5,1,0.495148,0.465321,[14 60] ; [ 4 26],[12.80769231 61.19230769] ; [ 5.19230769 24.80769231],0
d2,1,0.50024,0.454428,[16 59] ; [ 9 24],[17.36111111 57.63888889] ; [ 7.63888889 25.36111111],0
u3,1,0.539157,0.377104,[16 32] ; [ 9 13],[17.14285714 30.85714286] ; [ 7.85714286 14.14285714],0
u1,1,0.546797,0.363087,[ 1 74] ; [ 1 32],[ 1.38888889 73.61111111] ; [ 0.61111111 32.38888889],0
p11,1,0.59701,0.279529,[46 29] ; [22 11],[47.22222222 27.77777778] ; [20.77777778 12.22222222],0
b5,1,0.617133,0.249917,[47 28] ; [19 14],[45.83333333 29.16666667] ; [20.16666667 12.83333333],0
a8,1,0.702048,0.14635,[ 6 63] ; [ 2 29],[ 5.52 63.48] ; [ 2.48 28.52],0
b4,1,0.713272,0.135031,[46 29] ; [19 14],[45.13888889 29.86111111] ; [19.86111111 13.13888889],0
s4,1,0.751684,0.100122,[18 57] ; [ 7 26],[17.36111111 57.63888889] ; [ 7.63888889 25.36111111],0
a3,1,0.752936,0.09908,[27 47] ; [11 22],[26.28037383 47.71962617] ; [11.71962617 21.28037383],0
s2,1,0.783423,0.075548,[23 52] ; [11 22],[23.61111111 51.38888889] ; [10.38888889 22.61111111],0
p9,1,0.86643,0.02829,[49 23] ; [23 10],[49.37142857 22.62857143] ; [22.62857143 10.37142857],0
p12,1,0.879193,0.023102,[ 4 71] ; [ 2 31],[ 4.16666667 70.83333333] ; [ 1.83333333 31.16666667],0
