Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,6e-06,20.512491,[35  2] ; [78 66],[23.09944751 13.90055249] ; [89.90055249 54.09944751],1
s5,1,2.4e-05,17.831344,[29  7] ; [58 83],[17.69491525 18.30508475] ; [69.30508475 71.69491525],1
p4,1,8.6e-05,15.416667,[35  2] ; [90 58],[25. 12.] ; [100.  48.],1
p6,1,0.000611,11.740806,[26 10] ; [59 87],[16.81318681 19.18681319] ; [68.18681319 77.81318681],1
p1,1,0.000832,11.167563,[10 27] ; [ 11 136],[ 4.22282609 32.77717391] ; [ 16.77717391 130.22282609],1
b5,1,0.003855,8.350694,[13 24] ; [91 57],[20.8 16.2] ; [83.2 64.8],0
p3,1,0.00798,7.038043,[30  7] ; [85 63],[23. 14.] ; [92. 56.],0
v1,1,0.011624,6.367346,[33  4] ; [100  46],[26.89071038 10.10928962] ; [106.10928962  39.89071038],0
p12,1,0.011749,6.348299,[10 27] ; [ 16 131],[ 5.22826087 31.77173913] ; [ 20.77173913 126.22826087],0
p7,1,0.017324,5.663214,[32  4] ; [99 44],[26.34636872  9.65363128] ; [104.65363128  38.34636872],0
a1,1,0.034972,4.446524,[ 7 30] ; [ 11 137],[ 3.6 33.4] ; [ 14.4 133.6],0
a2,1,0.038509,4.282407,[ 5 32] ; [ 45 103],[10. 27.] ; [ 40. 108.],0
a6,1,0.038772,4.270816,[19 18] ; [102  45],[24.33152174 12.66847826] ; [96.66847826 50.33152174],0
s1,1,0.066301,3.372312,[ 3 34] ; [  3 142],[ 1.21978022 35.78021978] ; [  4.78021978 140.21978022],0
n5,1,0.08827,2.905636,[35  2] ; [123  24],[31.77173913  5.22826087] ; [126.22826087  20.77173913],0
s7,1,0.096464,2.763057,[32  3] ; [111  29],[28.6  6.4] ; [114.4  25.6],0
d2,1,0.137798,2.202381,[17 20] ; [88 60],[21. 16.] ; [84. 64.],0
u1,1,0.156738,2.00542,[ 5 32] ; [ 36 112],[ 8.2 28.8] ; [ 32.8 115.2],0
n1,1,0.195424,1.676245,[4 2] ; [11 18],[2.57142857 3.42857143] ; [12.42857143 16.57142857],0
u4,1,0.205838,1.600459,[ 3 34] ; [  5 143],[ 1.6 35.4] ; [  6.4 141.6],0
n4,1,0.23647,1.401515,[35  2] ; [130  18],[33.  4.] ; [132.  16.],0
n3,1,0.281695,1.158895,[3 3] ; [21  8],[4.11428571 1.88571429] ; [19.88571429  9.11428571],0
s6,1,0.283675,1.1494,[32  5] ; [114  31],[29.68131868  7.31868132] ; [116.31868132  28.68131868],0
a8,1,0.305096,1.051787,[ 4 32] ; [ 24 107],[ 6.03592814 29.96407186] ; [ 21.96407186 109.03592814],0
v2,1,0.305337,1.050739,[28  9] ; [122  25],[30.16304348  6.83695652] ; [119.83695652  27.16304348],0
p11,1,0.318615,0.994624,[33  4] ; [122  26],[31.  6.] ; [124.  24.],0
r1,1,0.318622,0.994595,[34  3] ; [126  21],[32.17391304  4.82608696] ; [127.82608696  19.17391304],0
u2,1,0.365437,0.819123,[5 1] ; [18 10],[4.05882353 1.94117647] ; [18.94117647  9.05882353],0
