Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,4e-06,21.467246,[53 25] ; [13 37],[40.21875 37.78125] ; [25.78125 24.21875],1
s2,1,1.9e-05,18.282021,[50 30] ; [12 38],[38.15384615 41.84615385] ; [23.84615385 26.15384615],1
s7,1,0.000112,14.921061,[49 29] ; [12 33],[38.68292683 39.31707317] ; [22.31707317 22.68292683],1
s8,1,0.001029,10.774524,[46 34] ; [14 36],[36.92307692 43.07692308] ; [23.07692308 26.92307692],0
s5,1,0.00213,9.433892,[25 53] ; [ 4 44],[17.95238095 60.04761905] ; [11.04761905 36.95238095],0
n6,1,0.007347,7.186026,[71  9] ; [35 15],[65.23076923 14.76923077] ; [40.76923077  9.23076923],0
r3,1,0.029868,4.716901,[77  3] ; [42  7],[73.79844961  6.20155039] ; [45.20155039  3.79844961],0
a5,1,0.032819,4.555206,[62 18] ; [30 20],[56.61538462 23.38461538] ; [35.38461538 14.61538462],0
r4,1,0.054642,3.692988,[71  9] ; [38 12],[67.07692308 12.92307692] ; [41.92307692  8.07692308],0
v1,1,0.071835,3.24058,[47 31] ; [22 28],[42.046875 35.953125] ; [26.953125 23.046875],0
p9,1,0.081496,3.034817,[64 13] ; [35 15],[60.02362205 16.97637795] ; [38.97637795 11.02362205],0
b5,1,0.090004,2.874301,[55 25] ; [27 23],[50.46153846 29.53846154] ; [31.53846154 18.46153846],0
a2,1,0.098174,2.734952,[19 61] ; [ 6 44],[15.38461538 64.61538462] ; [ 9.61538462 40.38461538],0
r1,1,0.138572,2.19375,[65 15] ; [35 15],[61.53846154 18.46153846] ; [38.46153846 11.53846154],0
p6,1,0.173701,1.850707,[17 61] ; [ 6 43],[14.12598425 63.87401575] ; [ 8.87401575 40.12598425],0
p11,1,0.230495,1.437806,[62 18] ; [34 16],[59.07692308 20.92307692] ; [36.92307692 13.07692308],0
u2,1,0.23437,1.414141,[16  8] ; [5 6],[14.4  9.6] ; [6.6 4.4],0
v4,1,0.274573,1.193756,[76  4] ; [45  5],[74.46153846  5.53846154] ; [46.53846154  3.46153846],0
p10,1,0.277202,1.180757,[62 17] ; [35 15],[59.40310078 19.59689922] ; [37.59689922 12.40310078],0
a3,1,0.297013,1.087559,[55 24] ; [39 11],[57.56589147 21.43410853] ; [36.43410853 13.56589147],0
p7,1,0.304495,1.054405,[39 34] ; [22 28],[36.20325203 36.79674797] ; [24.79674797 25.20325203],0
d5,1,0.339114,0.913777,[62 18] ; [35 15],[59.69230769 20.30769231] ; [37.30769231 12.69230769],0
b4,1,0.342996,0.8992,[53 27] ; [29 21],[50.46153846 29.53846154] ; [31.53846154 18.46153846],0
p8,1,0.377678,0.778245,[27 49] ; [14 36],[24.73015873 51.26984127] ; [16.26984127 33.73015873],0
p5,1,0.379844,0.771208,[ 4 75] ; [ 1 49],[ 3.0620155 75.9379845] ; [ 1.9379845 48.0620155],0
p1,1,0.388496,0.743644,[ 6 74] ; [ 6 44],[ 7.38461538 72.61538462] ; [ 4.61538462 45.38461538],0
u1,1,0.410715,0.676731,[12 68] ; [ 5 45],[10.46153846 69.53846154] ; [ 6.53846154 43.46153846],0
u3,1,0.418492,0.654545,[15 10] ; [5 6],[13.88888889 11.11111111] ; [6.11111111 4.88888889],0
