Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,70.875843,[254  17] ; [20 22],[237.23322684  33.76677316] ; [36.76677316  5.23322684],1
p10,1,9.7e-05,15.193842,[237  29] ; [28 14],[228.86363636  37.13636364] ; [36.13636364  5.86363636],1
p4,1,0.000188,13.945318,[184  83] ; [16 25],[173.37662338  93.62337662] ; [26.62337662 14.37662338],1
s4,1,0.001173,10.53226,[ 28 239] ; [12 30],[ 34.5631068 232.4368932] ; [ 5.4368932 36.5631068],0
a7,1,0.003545,8.503519,[184  84] ; [38  4],[191.92258065  76.07741935] ; [30.07741935 11.92258065],0
s7,1,0.006784,7.329296,[160  91] ; [17 24],[152.14726027  98.85273973] ; [24.85273973 16.14726027],0
r1,1,0.007292,7.199538,[232  39] ; [29 13],[225.97763578  45.02236422] ; [35.02236422  6.97763578],0
p3,1,0.009845,6.662814,[165 103] ; [17 25],[157.34193548 110.65806452] ; [24.65806452 17.34193548],0
p11,1,0.011557,6.377635,[230  41] ; [29 13],[224.24600639  46.75399361] ; [34.75399361  7.24600639],0
b1,1,0.011915,6.323536,[106 165] ; [ 8 34],[ 98.7028754 172.2971246] ; [15.2971246 26.7028754],0
v1,1,0.019921,5.418833,[188  79] ; [22 20],[181.45631068  85.54368932] ; [28.54368932 13.45631068],0
p9,1,0.026404,4.92936,[234  31] ; [31 10],[229.49346405  35.50653595] ; [35.50653595  5.49346405],0
s2,1,0.028869,4.7754,[155 110] ; [17 25],[148.46905537 116.53094463] ; [23.53094463 18.46905537],0
d3,1,0.034631,4.463291,[189  81] ; [36  6],[194.71153846  75.28846154] ; [30.28846154 11.71153846],0
p2,1,0.039121,4.255598,[231  37] ; [31 11],[226.50322581  41.49677419] ; [35.49677419  6.50322581],0
b5,1,0.041319,4.162863,[155 116] ; [31 11],[161.04153355 109.95846645] ; [24.95846645 17.04153355],0
n1,1,0.041817,4.142591,[20 28] ; [ 1 10],[17.08474576 30.91525424] ; [3.91525424 7.08474576],0
s3,1,0.042591,4.111546,[159 103] ; [18 23],[153.04950495 108.95049505] ; [23.95049505 17.04950495],0
s8,1,0.048788,3.882623,[151 115] ; [17 25],[145.09090909 120.90909091] ; [22.90909091 19.09090909],0
n2,1,0.049948,3.843219,[41  9] ; [6 5],[38.52459016 11.47540984] ; [8.47540984 2.52459016],0
a4,1,0.088913,2.893937,[134 135] ; [15 27],[128.8778135 140.1221865] ; [20.1221865 21.8778135],0
p5,1,0.133767,2.248238,[ 51 217] ; [ 4 38],[ 47.5483871 220.4516129] ; [ 7.4516129 34.5483871],0
p1,1,0.137793,2.202438,[ 34 235] ; [ 2 40],[ 31.13826367 237.86173633] ; [ 4.86173633 37.13826367],0
p7,1,0.153401,2.038098,[187  73] ; [25 16],[183.12292359  76.87707641] ; [28.87707641 12.12292359],0
a2,1,0.160088,1.973391,[ 80 191] ; [ 8 34],[ 76.19169329 194.80830671] ; [11.80830671 30.19169329],0
b3,1,0.17463,1.842737,[ 76 104] ; [ 7 18],[ 72.87804878 107.12195122] ; [10.12195122 14.87804878],0
b2,1,0.17463,1.842737,[ 76 104] ; [ 7 18],[ 72.87804878 107.12195122] ; [10.12195122 14.87804878],0
p8,1,0.181052,1.788966,[158 106] ; [20 21],[154.07213115 109.92786885] ; [23.92786885 17.07213115],0
s6,1,0.190935,1.710385,[192  70] ; [26 15],[188.50165017  73.49834983] ; [29.49834983 11.50165017],0
u1,1,0.226655,1.461731,[ 61 210] ; [ 6 36],[ 58.00958466 212.99041534] ; [ 8.99041534 33.00958466],0
a5,1,0.259665,1.27054,[208  62] ; [29 13],[205.09615385  64.90384615] ; [31.90384615 10.09615385],0
s5,1,0.298311,1.081731,[107 153] ; [13 27],[104. 156.] ; [16. 24.],0
p6,1,0.310194,1.029849,[111 154] ; [13 26],[108.09210526 156.90789474] ; [15.90789474 23.09210526],0
d5,1,0.373381,0.792381,[227  43] ; [33  9],[225.  45.] ; [35.  7.],0
v2,1,0.377881,0.777583,[213  54] ; [31 11],[210.83495146  56.16504854] ; [33.16504854  8.83495146],0
a6,1,0.398649,0.712398,[181  88] ; [31 11],[183.36977492  85.63022508] ; [28.63022508 13.36977492],0
a1,1,0.44688,0.578553,[ 22 249] ; [ 2 40],[ 20.77955272 250.22044728] ; [ 3.22044728 38.77955272],0
p12,1,0.482283,0.493696,[ 36 232] ; [ 4 38],[ 34.58064516 233.41935484] ; [ 5.41935484 36.58064516],0
r4,1,0.496633,0.462123,[253  18] ; [38  4],[251.95207668  19.04792332] ; [39.04792332  2.95207668],0
d4,1,0.526806,0.400549,[226  42] ; [37  5],[227.36774194  40.63225806] ; [35.63225806  6.36774194],0
r2,1,0.590312,0.289857,[257  11] ; [41  1],[257.62580645  10.37419355] ; [40.37419355  1.62580645],0
a8,1,0.611752,0.257631,[ 37 200] ; [ 5 35],[ 35.93501805 201.06498195] ; [ 6.06498195 33.93501805],0
a3,1,0.626667,0.236608,[208  60] ; [34  8],[209.21290323  58.78709677] ; [32.78709677  9.21290323],0
u3,1,0.637724,0.221732,[37 26] ; [4 4],[36.38028169 26.61971831] ; [4.61971831 3.38028169],0
b4,1,0.641187,0.217194,[164 107] ; [27 15],[165.37060703 105.62939297] ; [25.62939297 16.37060703],0
r3,1,0.662754,0.190195,[259  10] ; [41  1],[259.48553055   9.51446945] ; [40.51446945  1.48553055],0
u2,1,0.681394,0.168561,[34 28] ; [5 3],[34.54285714 27.45714286] ; [4.45714286 3.54285714],0
d2,1,0.715423,0.132921,[149 120] ; [22 20],[147.90675241 121.09324759] ; [23.09324759 18.90675241],0
v4,1,0.744439,0.106263,[261   9] ; [41  1],[261.34615385   8.65384615] ; [40.65384615  1.34615385],0
s1,1,0.822716,0.0502,[  8 258] ; [ 1 41],[  7.77272727 258.22727273] ; [ 1.22727273 40.77272727],0
n3,1,0.930768,0.007548,[37 13] ; [8 3],[36.8852459 13.1147541] ; [8.1147541 2.8852459],0
d1,1,0.933669,0.006927,[176  95] ; [27 15],[175.76038339  95.23961661] ; [27.23961661 14.76038339],0
