Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.016685,5.72918,[32  7] ; [69 44],[25.91447368 13.08552632] ; [75.08552632 37.91447368],0
a8,1,0.01852,5.546236,[ 1 37] ; [19 86],[ 5.31468531 32.68531469] ; [14.68531469 90.31468531],0
p1,1,0.030437,4.684464,[ 8 31] ; [  9 105],[ 4.33333333 34.66666667] ; [ 12.66666667 101.33333333],0
s5,1,0.038392,4.287563,[20 16] ; [40 71],[14.69387755 21.30612245] ; [45.30612245 65.69387755],0
n3,1,0.065624,3.389213,[11  2] ; [16 13],[8.35714286 4.64285714] ; [18.64285714 10.35714286],0
s3,1,0.140799,2.169208,[32  7] ; [79 34],[28.48026316 10.51973684] ; [82.51973684 30.48026316],0
p6,1,0.142564,2.150063,[21 18] ; [46 68],[17.07843137 21.92156863] ; [49.92156863 64.07843137],0
s7,1,0.157396,1.999063,[31  7] ; [76 33],[27.65986395 10.34013605] ; [79.34013605 29.65986395],0
r2,1,0.201999,1.627859,[37  1] ; [103  10],[35.23178808  2.76821192] ; [104.76821192   8.23178808],0
d1,1,0.207305,1.590148,[28 11] ; [69 45],[24.7254902 14.2745098] ; [72.2745098 41.7254902],0
b4,1,0.20772,1.587245,[17 22] ; [63 51],[20.39215686 18.60784314] ; [59.60784314 54.39215686],0
a4,1,0.21271,1.552885,[15 24] ; [57 57],[18.35294118 20.64705882] ; [53.64705882 60.35294118],0
r1,1,0.226425,1.463176,[29 10] ; [94 19],[31.55921053  7.44078947] ; [91.44078947 21.55921053],0
p8,1,0.248926,1.329323,[26 13] ; [64 50],[22.94117647 16.05882353] ; [67.05882353 46.94117647],0
n4,1,0.253875,1.30185,[28 11] ; [91 22],[30.53289474  8.46710526] ; [88.46710526 24.53289474],0
s6,1,0.260707,1.265,[35  3] ; [96 17],[32.96688742  5.03311258] ; [98.03311258 14.96688742],0
u3,1,0.277962,1.177027,[8 2] ; [19 12],[6.58536585 3.41463415] ; [20.41463415 10.58536585],0
n1,1,0.370252,0.802819,[5 8] ; [16 14],[6.34883721 6.65116279] ; [14.65116279 15.34883721],0
n2,1,0.382443,0.762833,[10  3] ; [19 11],[8.76744186 4.23255814] ; [20.23255814  9.76744186],0
p10,1,0.385299,0.753728,[35  4] ; [95 18],[33.35526316  5.64473684] ; [96.64473684 16.35526316],0
b2,1,0.40819,0.684067,[ 8 14] ; [37 43],[ 9.70588235 12.29411765] ; [35.29411765 44.70588235],0
b3,1,0.40819,0.684067,[ 8 14] ; [37 43],[ 9.70588235 12.29411765] ; [35.29411765 44.70588235],0
p2,1,0.421487,0.646165,[34  5] ; [93 21],[32.37254902  6.62745098] ; [94.62745098 19.37254902],0
p4,1,0.425831,0.634167,[29 10] ; [77 37],[27.01960784 11.98039216] ; [78.98039216 35.01960784],0
a2,1,0.469064,0.524179,[ 8 31] ; [30 84],[ 9.68627451 29.31372549] ; [28.31372549 85.68627451],0
d5,1,0.495876,0.463752,[33  6] ; [90 23],[31.55921053  7.44078947] ; [91.44078947 21.55921053],0
v1,1,0.496613,0.462167,[20 19] ; [49 60],[18.18243243 20.81756757] ; [50.81756757 58.18243243],0
p9,1,0.51326,0.427415,[36  3] ; [101  13],[34.92156863  4.07843137] ; [102.07843137  11.92156863],0
