Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,29.563444,[36 40] ; [10 86],[20.3255814 55.6744186] ; [25.6744186 70.3255814],1
r1,1,5.6e-05,16.245095,[64 14] ; [52 46],[51.40909091 26.59090909] ; [64.59090909 33.40909091],1
r3,1,0.001086,10.674646,[76  3] ; [78 20],[68.73446328 10.26553672] ; [85.26553672 12.73446328],0
a5,1,0.001143,10.579784,[54 25] ; [43 55],[43.29378531 35.70621469] ; [53.70621469 44.29378531],0
r2,1,0.00209,9.469153,[74  4] ; [77 21],[66.92045455 11.07954545] ; [84.07954545 13.92045455],0
s6,1,0.005666,7.653494,[49 29] ; [41 57],[39.88636364 38.11363636] ; [50.11363636 47.88636364],0
d5,1,0.01366,6.081497,[62 17] ; [60 38],[54.4519774 24.5480226] ; [67.5480226 30.4519774],0
v1,1,0.019851,5.424943,[37 41] ; [29 67],[29.5862069 48.4137931] ; [36.4137931 59.5862069],0
a3,1,0.024087,5.088382,[54 25] ; [50 47],[46.68181818 32.31818182] ; [57.31818182 39.68181818],0
r4,1,0.024344,5.069985,[65 14] ; [66 32],[58.46892655 20.53107345] ; [72.53107345 25.46892655],0
d1,1,0.030584,4.676138,[41 38] ; [35 63],[33.92090395 45.07909605] ; [42.07909605 55.92090395],0
a7,1,0.069888,3.285644,[60 19] ; [62 36],[54.4519774 24.5480226] ; [67.5480226 30.4519774],0
b1,1,0.087143,2.926376,[21 58] ; [38 60],[26.33333333 52.66666667] ; [32.66666667 65.33333333],0
p11,1,0.096274,2.766207,[54 25] ; [55 43],[48.64971751 30.35028249] ; [60.35028249 37.64971751],0
s1,1,0.099339,2.716119,[ 1 78] ; [ 6 92],[ 3.12429379 75.87570621] ; [ 3.87570621 94.12429379],0
v4,1,0.115833,2.472785,[72  6] ; [82 15],[68.64  9.36] ; [85.36 11.64],0
d3,1,0.163375,1.942706,[54 25] ; [57 41],[49.54237288 29.45762712] ; [61.45762712 36.54237288],0
u1,1,0.202719,1.622677,[ 8 71] ; [ 5 93],[ 5.80225989 73.19774011] ; [ 7.19774011 90.80225989],0
d4,1,0.203054,1.62027,[63 16] ; [70 28],[59.36158192 19.63841808] ; [73.63841808 24.36158192],0
p10,1,0.2273,1.457678,[54 24] ; [58 38],[50.20689655 27.79310345] ; [61.79310345 34.20689655],0
s7,1,0.247435,1.337726,[22 55] ; [19 72],[18.79166667 58.20833333] ; [22.20833333 68.79166667],0
a8,1,0.267717,1.22841,[ 1 72] ; [ 4 88],[ 2.21212121 70.78787879] ; [ 2.78787879 89.21212121],0
b2,1,0.274534,1.193953,[10 24] ; [10 42],[ 7.90697674 26.09302326] ; [12.09302326 39.90697674],0
b3,1,0.274534,1.193953,[10 24] ; [10 42],[ 7.90697674 26.09302326] ; [12.09302326 39.90697674],0
b5,1,0.280707,1.163665,[42 37] ; [60 38],[45.52542373 33.47457627] ; [56.47457627 41.52542373],0
p5,1,0.280989,1.162301,[ 4 75] ; [ 2 94],[ 2.70857143 76.29142857] ; [ 3.29142857 92.70857143],0
s5,1,0.282033,1.157266,[23 54] ; [22 75],[19.9137931 57.0862069] ; [25.0862069 71.9137931],0
p8,1,0.284528,1.145334,[31 47] ; [31 66],[27.63428571 50.36571429] ; [34.36571429 62.63428571],0
p2,1,0.287203,1.132687,[58 21] ; [64 33],[54.76136364 24.23863636] ; [67.23863636 29.76136364],0
a6,1,0.315939,1.005685,[51 28] ; [56 42],[47.75706215 31.24293785] ; [59.24293785 38.75706215],0
