Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,4e-06,21.108533,[41 30] ; [211  42],[55.22222222 15.77777778] ; [196.77777778  56.22222222],1
s3,1,0.513347,0.427238,[36 38] ; [134 119],[38.47094801 35.52905199] ; [131.52905199 121.47094801],0
a8,1,0.519598,0.414692,[ 8 61] ; [ 35 204],[ 9.63311688 59.36688312] ; [ 33.36688312 205.63311688],0
a1,1,0.629879,0.232225,[ 2 72] ; [ 10 247],[ 2.68277946 71.31722054] ; [  9.31722054 247.68277946],0
d2,1,0.651279,0.204291,[11 63] ; [ 33 224],[ 9.83685801 64.16314199] ; [ 34.16314199 222.83685801],0
a7,1,0.654189,0.200659,[47 26] ; [172  84],[48.59270517 24.40729483] ; [170.40729483  85.59270517],0
p4,1,0.698004,0.150557,[38 36] ; [138 118],[39.46666667 34.53333333] ; [136.53333333 119.46666667],0
s5,1,0.78766,0.072549,[19 53] ; [ 70 180],[19.90062112 52.09937888] ; [ 69.09937888 180.90062112],0
b4,1,0.796191,0.066708,[43 31] ; [145 112],[42.03021148 31.96978852] ; [145.96978852 111.03021148],0
d3,1,0.849557,0.03598,[32 40] ; [111 146],[31.29483283 40.70516717] ; [111.70516717 145.29483283],0
v1,1,0.874499,0.024947,[35 38] ; [122 127],[35.5931677 37.4068323] ; [121.4068323 127.5931677],0
v3,1,0.913524,0.011793,[22 49] ; [ 77 177],[21.62769231 49.37230769] ; [ 77.37230769 176.62769231],0
s7,1,0.952632,0.003529,[32 39] ; [109 135],[31.78095238 39.21904762] ; [109.21904762 134.78095238],0
