Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.001974,9.574022,[46 55] ; [16  3],[52.18333333 48.81666667] ; [9.81666667 9.18333333],0
p8,1,0.004464,8.084884,[41 58] ; [14  4],[46.53846154 52.46153846] ; [8.46153846 9.53846154],0
a1,1,0.006141,7.508375,[ 4 97] ; [ 4 15],[ 6.73333333 94.26666667] ; [ 1.26666667 17.73333333],0
s4,1,0.009076,6.807846,[35 64] ; [ 1 18],[30.20338983 68.79661017] ; [ 5.79661017 13.20338983],0
p6,1,0.011799,6.340803,[33 68] ; [12  7],[37.875 63.125] ; [ 7.125 11.875],0
r2,1,0.019515,5.454767,[97  3] ; [16  3],[94.95798319  5.04201681] ; [18.04201681  0.95798319],0
d1,1,0.0253,5.003237,[60 41] ; [ 6 13],[55.55 45.45] ; [10.45  8.55],0
p11,1,0.025562,4.985403,[71 30] ; [18  1],[74.90833333 26.09166667] ; [14.09166667  4.90833333],0
p4,1,0.031504,4.625306,[57 44] ; [15  3],[61.1092437 39.8907563] ; [10.8907563  7.1092437],0
p1,1,0.031753,4.611772,[ 9 91] ; [ 5 14],[11.76470588 88.23529412] ; [ 2.23529412 16.76470588],0
p12,1,0.052544,3.758369,[ 7 93] ; [ 4 15],[ 9.24369748 90.75630252] ; [ 1.75630252 17.24369748],0
b5,1,0.062727,3.46378,[50 51] ; [ 5 14],[46.29166667 54.70833333] ; [ 8.70833333 10.29166667],0
p7,1,0.064457,3.418831,[60 39] ; [15  3],[63.46153846 35.53846154] ; [11.53846154  6.46153846],0
v3,1,0.086728,2.934076,[27 71] ; [ 9 10],[30.15384615 67.84615385] ; [ 5.84615385 13.15384615],0
a5,1,0.096611,2.760612,[72 29] ; [17  2],[74.90833333 26.09166667] ; [14.09166667  4.90833333],0
p10,1,0.10823,2.579871,[79 22] ; [17  1],[81.4789916 19.5210084] ; [14.5210084  3.4789916],0
d2,1,0.146394,2.109429,[55 45] ; [ 7 12],[52.10084034 47.89915966] ; [9.89915966 9.10084034],0
p9,1,0.153301,2.039097,[79 19] ; [17  1],[81.10344828 16.89655172] ; [14.89655172  3.10344828],0
n4,1,0.162014,1.955325,[69 32] ; [16  3],[71.54166667 29.45833333] ; [13.45833333  5.54166667],0
s3,1,0.172341,1.862459,[64 36] ; [ 9 10],[61.34453782 38.65546218] ; [11.65546218  7.34453782],0
a7,1,0.267137,1.231388,[66 34] ; [15  4],[68.06722689 31.93277311] ; [12.93277311  6.06722689],0
s2,1,0.29064,1.116653,[61 40] ; [ 9 10],[58.91666667 42.08333333] ; [11.08333333  7.91666667],0
p2,1,0.296965,1.087775,[80 21] ; [17  2],[81.64166667 19.35833333] ; [15.35833333  3.64166667],0
n5,1,0.340949,0.906858,[68 32] ; [15  4],[69.74789916 30.25210084] ; [13.25210084  5.74789916],0
u1,1,0.383201,0.760407,[19 82] ; [ 2 17],[17.675 83.325] ; [ 3.325 15.675],0
d5,1,0.410702,0.676769,[78 23] ; [13  6],[76.59166667 24.40833333] ; [14.40833333  4.59166667],0
u2,1,0.41222,0.672389,[15 16] ; [4 2],[15.91891892 15.08108108] ; [3.08108108 2.91891892],0
d3,1,0.426444,0.632488,[68 33] ; [11  8],[66.49166667 34.50833333] ; [12.50833333  6.49166667],0
n6,1,0.446494,0.579537,[89 11] ; [18  1],[89.91596639 10.08403361] ; [17.08403361  1.91596639],0
r4,1,0.453137,0.562793,[90 11] ; [18  1],[90.9 10.1] ; [17.1  1.9],0
s8,1,0.463008,0.538614,[43 58] ; [ 6 12],[41.58823529 59.41176471] ; [ 7.41176471 10.58823529],0
a2,1,0.497893,0.459425,[23 78] ; [ 3 16],[21.88333333 79.11666667] ; [ 4.11666667 14.88333333],0
d4,1,0.535585,0.383785,[80 20] ; [14  5],[78.99159664 21.00840336] ; [15.00840336  3.99159664],0
n2,1,0.548624,0.359788,[20  8] ; [5 1],[20.58823529  7.41176471] ; [4.41176471 1.58823529],0
u3,1,0.581787,0.303354,[18 15] ; [4 2],[18.61538462 14.38461538] ; [3.38461538 2.61538462],0
r3,1,0.61248,0.256579,[91  7] ; [17  2],[90.46153846  7.53846154] ; [17.53846154  1.46153846],0
n3,1,0.632142,0.229167,[20  7] ; [5 1],[20.45454545  6.54545455] ; [4.54545455 1.45454545],0
b2,1,0.660727,0.192642,[21 39] ; [5 7],[21.66666667 38.33333333] ; [4.33333333 7.66666667],0
b3,1,0.660727,0.192642,[21 39] ; [5 7],[21.66666667 38.33333333] ; [4.33333333 7.66666667],0
a4,1,0.663989,0.188714,[48 53] ; [ 8 11],[47.13333333 53.86666667] ; [ 8.86666667 10.13333333],0
r1,1,0.670052,0.181541,[80 20] ; [16  3],[80.67226891 19.32773109] ; [15.32773109  3.67226891],0
v4,1,0.715969,0.132388,[92  8] ; [17  2],[91.59663866  8.40336134] ; [17.40336134  1.59663866],0
n1,1,0.7903,0.070714,[13 15] ; [2 3],[12.72727273 15.27272727] ; [2.27272727 2.72727273],0
b1,1,0.820995,0.051196,[40 61] ; [ 7 12],[39.55833333 61.44166667] ; [ 7.44166667 11.55833333],0
b4,1,0.884138,0.021236,[62 39] ; [12  7],[62.28333333 38.71666667] ; [11.71666667  7.28333333],0
a8,1,0.886859,0.020244,[ 9 81] ; [ 2 16],[ 9.16666667 80.83333333] ; [ 1.83333333 16.16666667],0
a3,1,0.92556,0.00873,[68 33] ; [13  6],[68.175 32.825] ; [12.825  6.175],0
s7,1,0.926683,0.008467,[61 35] ; [11  6],[61.16814159 34.83185841] ; [10.83185841  6.16814159],0
v2,1,0.942336,0.005232,[46 53] ; [ 9 10],[46.1440678 52.8559322] ; [ 8.8559322 10.1440678],0
a6,1,0.986199,0.000299,[64 37] ; [12  7],[63.96666667 37.03333333] ; [12.03333333  6.96666667],0
