Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,75.619402,[ 12 103] ; [81 43],[44.74895397 70.25104603] ; [48.25104603 75.74895397],1
d5,1,0.0,72.739665,[58 56] ; [122   2],[86.21848739 27.78151261] ; [93.78151261 30.21848739],1
d3,1,0.0,65.733975,[52 62] ; [116   8],[80.47058824 33.52941176] ; [87.52941176 36.47058824],1
d4,1,0.0,53.16585,[72 43] ; [123   1],[93.82845188 21.17154812] ; [101.17154812  22.82845188],1
a5,1,2e-06,22.352442,[54 61] ; [95 29],[71.69456067 43.30543933] ; [77.30543933 46.69456067],1
a2,1,8e-06,19.890717,[  5 110] ; [31 93],[17.32217573 97.67782427] ; [ 18.67782427 105.32217573],1
u1,1,1.2e-05,19.09698,[  2 113] ; [ 24 100],[ 12.51046025 102.48953975] ; [ 13.48953975 110.51046025],1
a4,1,4.9e-05,16.497271,[25 90] ; [58 66],[39.93723849 75.06276151] ; [43.06276151 80.93723849],1
a7,1,0.002321,9.276561,[74 40] ; [102  22],[84.30252101 29.69747899] ; [91.69747899 32.30252101],0
v2,1,0.002825,8.917135,[44 66] ; [70 47],[55.24229075 54.75770925] ; [58.75770925 58.24229075],0
r1,1,0.004947,7.898747,[75 40] ; [100  23],[84.55882353 30.44117647] ; [90.44117647 32.55882353],0
a6,1,0.006376,7.440847,[63 52] ; [89 35],[73.13807531 41.86192469] ; [78.86192469 45.13807531],0
a3,1,0.008128,7.004944,[60 54] ; [86 38],[69.93277311 44.06722689] ; [76.06722689 47.93277311],0
p10,1,0.00978,6.674557,[65 48] ; [89 32],[74.36752137 38.63247863] ; [79.63247863 41.36752137],0
s6,1,0.036574,4.370139,[54 58] ; [76 47],[61.95744681 50.04255319] ; [68.04255319 54.95744681],0
p9,1,0.038241,4.294286,[74 39] ; [94 27],[81.12820513 31.87179487] ; [86.87179487 34.12820513],0
p4,1,0.069024,3.30609,[44 71] ; [61 61],[50.94936709 64.05063291] ; [54.05063291 67.94936709],0
s8,1,0.082599,3.012999,[32 82] ; [48 76],[38.31932773 75.68067227] ; [41.68067227 82.31932773],0
u3,1,0.134403,2.240902,[31 22] ; [28 10],[34.36263736 18.63736264] ; [24.63736264 13.36263736],0
p8,1,0.139421,2.184339,[41 74] ; [55 67],[46.58227848 68.41772152] ; [49.41772152 72.58227848],0
s2,1,0.15797,1.993556,[43 71] ; [58 66],[48.37815126 65.62184874] ; [52.62184874 71.37815126],0
a8,1,0.163997,1.936979,[10 99] ; [  5 107],[  7.39819005 101.60180995] ; [  7.60180995 104.39819005],0
p11,1,0.173621,1.851399,[81 34] ; [77 47],[76.0251046 38.9748954] ; [81.9748954 42.0251046],0
r4,1,0.177307,1.820053,[95 20] ; [110  14],[98.64016736 16.35983264] ; [106.35983264  17.64016736],0
a1,1,0.186964,1.741384,[  8 107] ; [  4 120],[  5.77405858 109.22594142] ; [  6.22594142 117.77405858],0
r3,1,0.186964,1.741384,[107   8] ; [120   4],[109.22594142   5.77405858] ; [117.77405858   6.22594142],0
u2,1,0.187349,1.738341,[29 24] ; [26 12],[32.03296703 20.96703297] ; [22.96703297 15.03296703],0
b1,1,0.211305,1.562461,[47 68] ; [41 83],[42.34309623 72.65690377] ; [45.65690377 78.34309623],0
v3,1,0.220205,1.503033,[27 83] ; [37 79],[31.15044248 78.84955752] ; [32.84955752 83.15044248],0
p3,1,0.220472,1.501299,[41 74] ; [53 69],[45.61181435 69.38818565] ; [48.38818565 73.61181435],0
p6,1,0.227668,1.455373,[26 86] ; [36 83],[30.06060606 81.93939394] ; [31.93939394 87.06060606],0
s4,1,0.239004,1.386458,[19 96] ; [28 96],[22.61506276 92.38493724] ; [24.38493724 99.61506276],0
r2,1,0.250465,1.320711,[103  11] ; [116   7],[105.34177215   8.65822785] ; [113.65822785   9.34177215],0
p7,1,0.283307,1.151156,[58 56] ; [70 51],[62.09361702 51.90638298] ; [65.90638298 55.09361702],0
s7,1,0.284033,1.147689,[34 78] ; [43 73],[37.8245614 74.1754386] ; [39.1754386 76.8245614],0
n2,1,0.326767,0.96167,[25 10] ; [23 15],[23.01369863 11.98630137] ; [24.98630137 13.01369863],0
b4,1,0.384301,0.756898,[66 49] ; [78 46],[69.28870293 45.71129707] ; [74.71129707 49.28870293],0
p2,1,0.387071,0.748124,[85 30] ; [96 26],[87.82700422 27.17299578] ; [93.17299578 28.82700422],0
b5,1,0.391589,0.734003,[68 47] ; [80 44],[71.21338912 43.78661088] ; [76.78661088 47.21338912],0
p12,1,0.449486,0.571949,[  6 108] ; [  4 118],[  4.83050847 109.16949153] ; [  5.16949153 116.83050847],0
b2,1,0.499131,0.456784,[16 47] ; [20 45],[17.71875 45.28125] ; [18.28125 46.71875],0
b3,1,0.499131,0.456784,[16 47] ; [20 45],[17.71875 45.28125] ; [18.28125 46.71875],0
s5,1,0.626971,0.236191,[28 80] ; [34 84],[29.62831858 78.37168142] ; [32.37168142 85.62831858],0
s1,1,0.662198,0.190864,[  6 109] ; [  5 119],[  5.29288703 109.70711297] ; [  5.70711297 118.29288703],0
