Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,93.523934,[45 68] ; [257  39],[83.43765281 29.56234719] ; [218.56234719  77.43765281],1
n6,1,0.0,28.705246,[78 35] ; [266  28],[95.50859951 17.49140049] ; [248.49140049  45.50859951],1
p10,1,0.0,27.269083,[73 39] ; [257  36],[91.25925926 20.74074074] ; [238.74074074  54.25925926],1
p4,1,0.000115,14.876054,[44 69] ; [177 117],[61.35872236 51.64127764] ; [159.64127764 134.35872236],1
a2,1,0.000137,14.54667,[  8 105] ; [ 70 226],[21.55012225 91.44987775] ; [ 56.44987775 239.55012225],1
p9,1,0.000205,13.787427,[81 31] ; [256  36],[93.42574257 18.57425743] ; [243.57425743  48.42574257],1
s6,1,0.000781,11.286777,[42 69] ; [163 125],[57.03007519 53.96992481] ; [147.96992481 140.03007519],1
d2,1,0.001443,10.150027,[31 82] ; [131 162],[45.08866995 67.91133005] ; [116.91133005 176.08866995],0
u1,1,0.002312,9.283455,[  6 107] ; [ 50 246],[15.47188264 97.52811736] ; [ 40.52811736 255.47188264],0
v1,1,0.003382,8.588872,[40 70] ; [152 136],[53.06532663 56.93467337] ; [138.93467337 149.06532663],0
a5,1,0.004092,8.242594,[64 49] ; [211  84],[76.16421569 36.83578431] ; [198.83578431  96.16421569],0
p3,1,0.005417,7.734589,[36 77] ; [138 155],[48.42857143 64.57142857] ; [125.57142857 167.42857143],0
v3,1,0.005548,7.69169,[23 85] ; [103 184],[34.45063291 73.54936709] ; [ 91.54936709 195.45063291],0
a8,1,0.005609,7.671713,[ 4 98] ; [ 38 231],[11.54716981 90.45283019] ; [ 30.45283019 238.54716981],0
a4,1,0.010541,6.541121,[35 78] ; [132 162],[46.36609337 66.63390663] ; [120.63390663 173.36609337],0
p5,1,0.037369,4.333527,[  5 107] ; [ 33 262],[ 10.45700246 101.54299754] ; [ 27.54299754 267.45700246],0
a6,1,0.039794,4.226661,[71 42] ; [216  79],[79.4877451 33.5122549] ; [207.5122549  87.4877451],0
