Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,5e-06,20.841635,[45 12] ; [20 35],[33.08035714 23.91964286] ; [31.91964286 23.08035714],1
v3,1,9e-05,15.343447,[28 29] ; [ 8 47],[18.32142857 38.67857143] ; [17.67857143 37.32142857],1
b3,1,0.014239,6.008285,[10 24] ; [19 13],[14.93939394 19.06060606] ; [14.06060606 17.93939394],0
b2,1,0.014239,6.008285,[10 24] ; [19 13],[14.93939394 19.06060606] ; [14.06060606 17.93939394],0
b4,1,0.016031,5.799466,[41 18] ; [26 29],[34.6754386 24.3245614] ; [32.3245614 22.6754386],0
p1,1,0.064682,3.413057,[ 2 57] ; [ 7 48],[ 4.65789474 54.34210526] ; [ 4.34210526 50.65789474],0
a6,1,0.066173,3.375493,[41 18] ; [29 26],[36.22807018 22.77192982] ; [33.77192982 21.22807018],0
n2,1,0.092617,2.828283,[8 7] ; [16  4],[10.28571429  4.71428571] ; [13.71428571  6.28571429],0
r2,1,0.116809,2.459589,[54  5] ; [53  1],[55.86725664  3.13274336] ; [51.13274336  2.86725664],0
p9,1,0.165476,1.923461,[51  8] ; [42 13],[48.13157895 10.86842105] ; [44.86842105 10.13157895],0
s4,1,0.185186,1.755504,[ 7 52] ; [11 41],[ 9.56756757 49.43243243] ; [ 8.43243243 43.56756757],0
b1,1,0.207436,1.589229,[16 43] ; [21 34],[19.14912281 39.85087719] ; [17.85087719 37.14912281],0
s5,1,0.223287,1.483119,[16 40] ; [21 32],[19.00917431 36.99082569] ; [17.99082569 35.00917431],0
u2,1,0.233066,1.422054,[14  6] ; [12 11],[12.09302326  7.90697674] ; [13.90697674  9.09302326],0
r3,1,0.24917,1.327951,[56  3] ; [49  6],[54.34210526  4.65789474] ; [50.65789474  4.34210526],0
n5,1,0.272566,1.203789,[48 11] ; [40 15],[45.54385965 13.45614035] ; [42.45614035 12.54385965],0
u1,1,0.275849,1.187427,[12 47] ; [ 7 48],[ 9.83333333 49.16666667] ; [ 9.16666667 45.83333333],0
b5,1,0.287428,1.131631,[44 15] ; [36 19],[41.40350877 17.59649123] ; [38.59649123 16.40350877],0
a8,1,0.296095,1.091699,[10 43] ; [ 6 46],[ 8.07619048 44.92380952] ; [ 7.92380952 44.07619048],0
s8,1,0.305992,1.047897,[33 26] ; [25 29],[30.28318584 28.71681416] ; [27.71681416 26.28318584],0
d3,1,0.324261,0.971683,[45 14] ; [36 17],[42.66964286 16.33035714] ; [38.33035714 14.66964286],0
p8,1,0.334119,0.932867,[29 30] ; [32 23],[31.57017544 27.42982456] ; [29.42982456 25.57017544],0
s1,1,0.340127,0.909954,[ 2 56] ; [ 4 49],[ 3.13513514 54.86486486] ; [ 2.86486486 50.13513514],0
d5,1,0.351584,0.867733,[48 11] ; [40 14],[45.94690265 13.05309735] ; [42.05309735 11.94690265],0
p10,1,0.35431,0.85796,[47 12] ; [39 15],[44.90265487 14.09734513] ; [41.09734513 12.90265487],0
a3,1,0.38332,0.760028,[39 20] ; [32 23],[36.74561404 22.25438596] ; [34.25438596 20.74561404],0
s2,1,0.410294,0.677948,[34 24] ; [28 27],[31.82300885 26.17699115] ; [30.17699115 24.82300885],0
r4,1,0.459712,0.546597,[54  5] ; [48  7],[52.78947368  6.21052632] ; [49.21052632  5.78947368],0
d4,1,0.510372,0.433305,[49 10] ; [43 12],[47.61403509 11.38596491] ; [44.38596491 10.61403509],0
r1,1,0.515391,0.423107,[47 12] ; [41 14],[45.54385965 13.45614035] ; [42.45614035 12.54385965],0
n4,1,0.516125,0.42163,[46 13] ; [40 15],[44.50877193 14.49122807] ; [41.49122807 13.50877193],0
n1,1,0.588201,0.293163,[5 9] ; [ 9 11],[5.76470588 8.23529412] ; [ 8.23529412 11.76470588],0
a7,1,0.603736,0.269398,[42 17] ; [36 18],[40.72566372 18.27433628] ; [37.27433628 16.72566372],0
p7,1,0.634049,0.22661,[43 14] ; [42 11],[44.04545455 12.95454545] ; [40.95454545 12.04545455],0
p2,1,0.666611,0.185592,[51  8] ; [49  6],[51.75438596  7.24561404] ; [48.24561404  6.75438596],0
d2,1,0.6823,0.167548,[28 31] ; [24 31],[26.9122807 32.0877193] ; [25.0877193 29.9122807],0
p12,1,0.705913,0.142393,[ 3 56] ; [ 2 53],[ 2.5877193 56.4122807] ; [ 2.4122807 52.5877193],0
v4,1,0.705913,0.142393,[56  3] ; [53  2],[56.4122807  2.5877193] ; [52.5877193  2.4122807],0
a4,1,0.734679,0.114859,[27 32] ; [23 31],[26.10619469 32.89380531] ; [23.89380531 30.10619469],0
n3,1,0.75494,0.097427,[11  4] ; [13  6],[10.58823529  4.41176471] ; [13.41176471  5.58823529],0
a2,1,0.770567,0.08505,[12 47] ; [10 45],[11.38596491 47.61403509] ; [10.61403509 44.38596491],0
a5,1,0.774642,0.081972,[38 21] ; [34 21],[37.26315789 21.73684211] ; [34.73684211 20.26315789],0
p4,1,0.78527,0.074233,[35 24] ; [34 21],[35.71052632 23.28947368] ; [33.28947368 21.71052632],0
s6,1,0.802819,0.062351,[41 17] ; [37 17],[40.39285714 17.60714286] ; [37.60714286 16.39285714],0
p11,1,0.808048,0.059022,[45 14] ; [43 12],[45.54385965 13.45614035] ; [42.45614035 12.54385965],0
p5,1,0.812044,0.056544,[ 5 54] ; [ 4 51],[ 4.65789474 54.34210526] ; [ 4.34210526 50.65789474],0
u3,1,0.852979,0.034343,[11  9] ; [12 11],[10.69767442  9.30232558] ; [12.30232558 10.69767442],0
n6,1,0.902196,0.015101,[49  9] ; [46  9],[48.76106195  9.23893805] ; [46.23893805  8.76106195],0
s3,1,0.956466,0.00298,[33 25] ; [31 23],[33.14285714 24.85714286] ; [30.85714286 23.14285714],0
u4,1,0.960048,0.002509,[ 1 58] ; [ 1 54],[ 1.03508772 57.96491228] ; [ 0.96491228 54.03508772],0
d1,1,0.973666,0.00109,[32 27] ; [30 25],[32.0877193 26.9122807] ; [29.9122807 25.0877193],0
s7,1,1.0,0.0,[29 26] ; [29 26],[29. 26.] ; [29. 26.],0
