Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,45.82891,[38 59] ; [209  63],[64.9295393 32.0704607] ; [182.0704607  89.9295393],1
a6,1,0.0,30.095317,[46 51] ; [211  62],[67.37567568 29.62432432] ; [189.62432432  83.37567568],1
d5,1,5.6e-05,16.222361,[62 35] ; [228  45],[76.02702703 20.97297297] ; [213.97297297  59.02702703],1
u1,1,0.000626,11.697487,[ 2 95] ; [ 41 232],[11.27297297 85.72702703] ; [ 31.72702703 241.27297297],1
a2,1,0.000952,10.918761,[ 7 90] ; [ 61 212],[17.82702703 79.17297297] ; [ 50.17297297 222.82702703],1
r3,1,0.000976,10.872938,[85 12] ; [262   9],[91.46467391  5.53532609] ; [255.53532609  15.46467391],1
r1,1,0.001207,10.478959,[59 38] ; [210  60],[71.09809264 25.90190736] ; [197.90190736  72.09809264],0
r4,1,0.003069,8.766121,[76 21] ; [246  27],[84.41621622 12.58378378] ; [237.58378378  35.41621622],0
d4,1,0.004555,8.048034,[68 29] ; [228  45],[77.6 19.4] ; [218.4  54.6],0
d1,1,0.008089,7.013729,[41 56] ; [158 115],[52.17027027 44.82972973] ; [146.82972973 126.17027027],0
r2,1,0.012191,6.282895,[83 13] ; [253  15],[88.61538462  7.38461538] ; [247.38461538  20.61538462],0
a5,1,0.013113,6.153777,[56 41] ; [195  78],[65.8027027 31.1972973] ; [185.1972973  87.8027027],0
s2,1,0.014294,6.001504,[19 77] ; [ 89 180],[28.40547945 67.59452055] ; [ 79.59452055 189.40547945],0
u3,1,0.017582,5.637303,[15 28] ; [56 43],[21.5 21.5] ; [49.5 49.5],0
v4,1,0.025765,4.971751,[86 11] ; [257  13],[90.65667575  6.34332425] ; [252.34332425  17.65667575],0
s5,1,0.027805,4.840144,[29 62] ; [ 54 209],[21.33615819 69.66384181] ; [ 61.66384181 201.33615819],0
p10,1,0.04671,3.955804,[80 16] ; [246  25],[85.27520436 10.72479564] ; [240.72479564  30.27520436],0
b1,1,0.051698,3.785527,[40 57] ; [ 83 190],[32.24594595 64.75405405] ; [ 90.75405405 182.24594595],0
