Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.003986,8.290262,[31 18] ; [18 34],[23.77227723 25.22772277] ; [25.22772277 26.77227723],0
p11,1,0.006979,7.27838,[17 32] ; [32 20],[23.77227723 25.22772277] ; [25.22772277 26.77227723],0
v4,1,0.014897,5.928624,[23 25] ; [36 14],[28.89795918 19.10204082] ; [30.10204082 19.89795918],0
a1,1,0.01922,5.481384,[ 9 40] ; [ 2 50],[ 5.33663366 43.66336634] ; [ 5.66336634 46.33663366],0
r3,1,0.020912,5.334142,[20 29] ; [32 18],[25.73737374 23.26262626] ; [26.26262626 23.73737374],0
p7,1,0.028089,4.82258,[19 28] ; [10 40],[14.05154639 32.94845361] ; [14.94845361 35.05154639],0
b4,1,0.037796,4.314201,[25 24] ; [37 15],[30.07920792 18.92079208] ; [31.92079208 20.07920792],0
p2,1,0.057147,3.618296,[20 28] ; [31 20],[24.72727273 23.27272727] ; [26.27272727 24.72727273],0
n5,1,0.060675,3.518841,[26 23] ; [37 15],[30.56435644 18.43564356] ; [32.43564356 19.56435644],0
n4,1,0.094975,2.787954,[23 26] ; [33 19],[27.16831683 21.83168317] ; [28.83168317 23.16831683],0
p10,1,0.15592,2.013356,[20 28] ; [28 22],[23.51020408 24.48979592] ; [24.48979592 25.51020408],0
d1,1,0.305443,1.050279,[15 34] ; [21 31],[17.46534653 31.53465347] ; [18.53465347 33.46534653],0
p9,1,0.307329,1.042119,[22 26] ; [27 21],[24.5 23.5] ; [24.5 23.5],0
a7,1,0.317214,1.0004,[27 22] ; [23 28],[24.5 24.5] ; [25.5 25.5],0
d4,1,0.32709,0.960384,[27 22] ; [33 18],[29.4 19.6] ; [30.6 20.4],0
a5,1,0.354329,0.857893,[20 29] ; [26 26],[22.31683168 26.68316832] ; [23.68316832 28.31683168],0
v1,1,0.358268,0.843956,[15 33] ; [11 37],[13. 35.] ; [13. 35.],0
u2,1,0.361209,0.833684,[11 11] ; [ 8 14],[ 9.5 12.5] ; [ 9.5 12.5],0
v3,1,0.368024,0.810324,[ 8 41] ; [12 39],[ 9.8 39.2] ; [10.2 40.8],0
a6,1,0.380302,0.769726,[25 24] ; [22 30],[22.8019802 26.1980198] ; [24.1980198 27.8019802],0
b5,1,0.380302,0.769726,[24 25] ; [30 22],[26.1980198 22.8019802] ; [27.8019802 24.1980198],0
s7,1,0.464231,0.535675,[11 35] ; [15 34],[12.58947368 33.41052632] ; [13.41052632 35.58947368],0
a2,1,0.468468,0.525587,[ 7 42] ; [ 5 47],[ 5.82178218 43.17821782] ; [ 6.17821782 45.82178218],0
n3,1,0.481959,0.494428,[12 14] ; [14 11],[13.25490196 12.74509804] ; [12.74509804 12.25490196],0
s8,1,0.506789,0.440692,[ 7 42] ; [10 42],[ 8.24752475 40.75247525] ; [ 8.75247525 43.24752475],0
d5,1,0.511872,0.430238,[27 22] ; [32 20],[28.62376238 20.37623762] ; [30.37623762 21.62376238],0
s6,1,0.514077,0.425759,[14 35] ; [18 34],[15.52475248 33.47524752] ; [16.47524752 35.52475248],0
n2,1,0.574536,0.315152,[14 12] ; [16 10],[15. 11.] ; [15. 11.],0
v2,1,0.576833,0.311383,[16 32] ; [19 30],[17.31958763 30.68041237] ; [17.68041237 31.31958763],0
p5,1,0.596989,0.27956,[ 3 45] ; [ 2 49],[ 2.42424242 45.57575758] ; [ 2.57575758 48.42424242],0
d2,1,0.597748,0.278405,[19 30] ; [22 28],[20.29292929 28.70707071] ; [20.70707071 29.29292929],0
s1,1,0.598145,0.277803,[ 3 46] ; [ 2 50],[ 2.42574257 46.57425743] ; [ 2.57425743 49.42574257],0
a8,1,0.611023,0.258688,[ 2 46] ; [ 3 43],[ 2.55319149 45.44680851] ; [ 2.44680851 43.55319149],0
p8,1,0.66134,0.1919,[10 37] ; [13 39],[10.91919192 36.08080808] ; [12.08080808 39.91919192],0
s4,1,0.677628,0.172808,[ 7 42] ; [ 9 43],[ 7.76237624 41.23762376] ; [ 8.23762376 43.76237624],0
s3,1,0.720513,0.128002,[17 31] ; [16 34],[16.16326531 31.83673469] ; [16.83673469 33.16326531],0
p4,1,0.72186,0.126717,[11 38] ; [13 38],[11.76 37.24] ; [12.24 38.76],0
p1,1,0.73602,0.113655,[ 3 46] ; [ 4 47],[ 3.43 45.57] ; [ 3.57 47.43],0
u3,1,0.741078,0.109181,[ 7 15] ; [ 6 16],[ 6.5 15.5] ; [ 6.5 15.5],0
a3,1,0.795686,0.067047,[27 21] ; [30 21],[27.63636364 20.36363636] ; [29.36363636 21.63636364],0
r1,1,0.809106,0.05836,[14 35] ; [16 36],[14.55445545 34.44554455] ; [15.44554455 36.55445545],0
