Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,4.4e-05,16.684815,[35 19] ; [27 63],[23.25 30.75] ; [38.75 51.25],1
r3,1,0.00039,12.579799,[54  2] ; [66 24],[46.02739726  9.97260274] ; [73.97260274 16.02739726],1
r4,1,0.000486,12.169277,[48  8] ; [53 38],[38.47619048 17.52380952] ; [62.52380952 28.47619048],1
r1,1,0.000659,11.60257,[43 13] ; [44 47],[33.14285714 22.85714286] ; [53.85714286 37.14285714],1
v3,1,0.001491,10.089272,[25 31] ; [18 72],[16.49315068 39.50684932] ; [26.50684932 63.49315068],0
p11,1,0.001793,9.75,[46 10] ; [52 39],[37.33333333 18.66666667] ; [60.66666667 30.33333333],0
v4,1,0.002419,9.200629,[52  3] ; [68 23],[45.20547945  9.79452055] ; [74.79452055 16.20547945],0
p3,1,0.011506,6.38552,[24 32] ; [21 70],[17.14285714 38.85714286] ; [27.85714286 63.14285714],0
n6,1,0.015331,5.878051,[46 10] ; [57 33],[39.50684932 16.49315068] ; [63.49315068 26.50684932],0
p10,1,0.03007,4.705282,[41 14] ; [51 39],[34.89655172 20.10344828] ; [57.10344828 32.89655172],0
n4,1,0.032261,4.584566,[40 15] ; [50 41],[33.90410959 21.09589041] ; [56.09589041 34.90410959],0
r2,1,0.035014,4.444498,[49  6] ; [68 23],[44.07534247 10.92465753] ; [72.92465753 18.07534247],0
a7,1,0.035943,4.399815,[37 19] ; [44 47],[30.85714286 25.14285714] ; [50.14285714 40.85714286],0
p8,1,0.036831,4.358221,[30 26] ; [32 57],[23.94482759 32.05517241] ; [38.05517241 50.94482759],0
a5,1,0.045499,4.000049,[31 25] ; [35 56],[25.14285714 30.85714286] ; [40.85714286 50.14285714],0
s6,1,0.060986,3.510359,[28 27] ; [32 59],[22.60273973 32.39726027] ; [37.39726027 53.60273973],0
s1,1,0.062587,3.467463,[ 1 53] ; [ 9 81],[ 3.75 50.25] ; [ 6.25 83.75],0
p6,1,0.065343,3.396299,[19 37] ; [18 71],[14.28965517 41.71034483] ; [22.71034483 66.28965517],0
n5,1,0.097021,2.75384,[41 14] ; [55 35],[36.4137931 18.5862069] ; [59.5862069 30.4137931],0
n2,1,0.103294,2.653931,[11  1] ; [23 11],[8.86956522 3.13043478] ; [25.13043478  8.86956522],0
a3,1,0.112391,2.52027,[34 22] ; [42 47],[29.35172414 26.64827586] ; [46.64827586 42.35172414],0
a6,1,0.112515,2.518531,[34 22] ; [43 48],[29.33333333 26.66666667] ; [47.66666667 43.33333333],0
p7,1,0.13467,2.237831,[33 22] ; [41 46],[28.66197183 26.33802817] ; [45.33802817 41.66197183],0
p12,1,0.13844,2.195214,[ 4 51] ; [ 2 88],[ 2.27586207 52.72413793] ; [ 3.72413793 86.27586207],0
p9,1,0.161625,1.958957,[41 14] ; [57 33],[37.17241379 17.82758621] ; [60.82758621 29.17241379],0
a1,1,0.183775,1.766827,[ 1 55] ; [ 6 85],[ 2.66666667 53.33333333] ; [ 4.33333333 86.66666667],0
p2,1,0.186482,1.745192,[41 15] ; [57 34],[37.33333333 18.66666667] ; [60.66666667 30.33333333],0
p4,1,0.207152,1.591223,[26 29] ; [33 57],[22.37931034 32.62068966] ; [36.62068966 53.37931034],0
d3,1,0.222096,1.490777,[26 30] ; [33 58],[22.47619048 33.52380952] ; [36.52380952 54.47619048],0
a4,1,0.224039,1.478313,[ 8 48] ; [20 69],[10.8137931 45.1862069] ; [17.1862069 71.8137931],0
d1,1,0.287611,1.130769,[ 4 52] ; [ 3 88],[ 2.66666667 53.33333333] ; [ 4.33333333 86.66666667],0
u2,1,0.323783,0.973603,[11 10] ; [19 29],[ 9.13043478 11.86956522] ; [20.86956522 27.13043478],0
s4,1,0.354894,0.85588,[ 5 50] ; [13 78],[ 6.78082192 48.21917808] ; [11.21917808 79.78082192],0
s3,1,0.36367,0.825181,[29 26] ; [40 49],[26.35416667 28.64583333] ; [42.64583333 46.35416667],0
b4,1,0.364486,0.822378,[32 24] ; [45 46],[29.33333333 26.66666667] ; [47.66666667 43.33333333],0
s8,1,0.366655,0.814969,[16 40] ; [20 71],[13.71428571 42.28571429] ; [22.28571429 68.71428571],0
d2,1,0.50783,0.438536,[13 43] ; [17 74],[11.42857143 44.57142857] ; [18.57142857 72.42857143],0
n3,1,0.552098,0.353571,[9 3] ; [21 11],[8.18181818 3.81818182] ; [21.81818182 10.18181818],0
d4,1,0.559618,0.340365,[28 28] ; [41 50],[26.28571429 29.71428571] ; [42.71428571 48.28571429],0
b2,1,0.56779,0.326395,[10 23] ; [21 37],[11.24175824 21.75824176] ; [19.75824176 38.24175824],0
b3,1,0.56779,0.326395,[10 23] ; [21 37],[11.24175824 21.75824176] ; [19.75824176 38.24175824],0
b5,1,0.579158,0.307598,[30 26] ; [53 38],[31.61904762 24.38095238] ; [51.38095238 39.61904762],0
a2,1,0.585033,0.298168,[ 3 53] ; [ 7 84],[ 3.80952381 52.19047619] ; [ 6.19047619 84.80952381],0
b1,1,0.603309,0.270034,[24 32] ; [43 48],[25.52380952 30.47619048] ; [41.47619048 49.52380952],0
p1,1,0.621729,0.243444,[ 7 49] ; [ 9 82],[ 6.0952381 49.9047619] ; [ 9.9047619 81.0952381],0
u3,1,0.643413,0.214307,[10 12] ; [19 29],[ 9.11428571 12.88571429] ; [19.88571429 28.11428571],0
a8,1,0.678742,0.171546,[ 5 47] ; [10 74],[ 5.73529412 46.26470588] ; [ 9.26470588 74.73529412],0
p5,1,0.710991,0.137289,[ 4 52] ; [ 5 84],[ 3.47586207 52.52413793] ; [ 5.52413793 83.47586207],0
s2,1,0.738612,0.11135,[19 36] ; [29 62],[18.08219178 36.91780822] ; [29.91780822 61.08219178],0
n1,1,0.762308,0.091477,[4 8] ; [13 21],[4.43478261 7.56521739] ; [12.56521739 21.43478261],0
s7,1,0.862656,0.029927,[17 36] ; [27 61],[16.53900709 36.46099291] ; [27.46099291 60.53900709],0
u1,1,0.863751,0.029447,[ 1 55] ; [ 2 89],[ 1.14285714 54.85714286] ; [ 1.85714286 89.14285714],0
