Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.035888,4.402403,[1 6] ; [31 24],[3.61290323 3.38709677] ; [28.38709677 26.61290323],0
a3,1,0.041214,4.167193,[4 3] ; [48  7],[5.87096774 1.12903226] ; [46.12903226  8.87096774],0
a4,1,0.081366,3.037411,[1 6] ; [27 28],[3.16129032 3.83870968] ; [24.83870968 30.16129032],0
a5,1,0.173112,1.855782,[4 3] ; [44 11],[5.41935484 1.58064516] ; [42.58064516 12.41935484],0
a1,1,0.189216,1.723713,[2 5] ; [ 6 49],[0.90322581 6.09677419] ; [ 7.09677419 47.90322581],0
b3,1,0.202254,1.626022,[3 1] ; [18 25],[1.78723404 2.21276596] ; [19.21276596 23.78723404],0
b2,1,0.202254,1.626022,[3 1] ; [18 25],[1.78723404 2.21276596] ; [19.21276596 23.78723404],0
n1,1,0.247004,1.340171,[1 2] ; [9 4],[1.875 1.125] ; [8.125 4.875],0
v3,1,0.276128,1.186047,[3 4] ; [34 19],[4.31666667 2.68333333] ; [32.68333333 20.31666667],0
s7,1,0.309434,1.03309,[5 1] ; [50  3],[5.59322034 0.40677966] ; [49.40677966  3.59322034],0
d5,1,0.341963,0.903057,[5 2] ; [47  8],[5.87096774 1.12903226] ; [46.12903226  8.87096774],0
p6,1,0.36131,0.833333,[5 1] ; [35 19],[4. 2.] ; [36. 18.],0
r4,1,0.370371,0.802418,[6 1] ; [52  3],[6.5483871 0.4516129] ; [51.4516129  3.5483871],0
a6,1,0.38665,0.749451,[3 4] ; [33 22],[4.06451613 2.93548387] ; [31.93548387 23.06451613],0
s2,1,0.456817,0.553682,[4 3] ; [39 16],[4.85483871 2.14516129] ; [38.14516129 16.85483871],0
p1,1,0.459543,0.547007,[1 6] ; [15 40],[1.80645161 5.19354839] ; [14.19354839 40.80645161],0
u3,1,0.490153,0.47619,[1 2] ; [4 3],[1.5 1.5] ; [3.5 3.5],0
b4,1,0.498839,0.457405,[3 4] ; [31 24],[3.83870968 3.16129032] ; [30.16129032 24.83870968],0
b5,1,0.500997,0.452824,[2 5] ; [23 32],[2.82258065 4.17741935] ; [22.17741935 32.82258065],0
s3,1,0.577327,0.310575,[6 1] ; [42 13],[5.41935484 1.58064516] ; [42.58064516 12.41935484],0
d1,1,0.593778,0.284483,[4 3] ; [37 18],[4.62903226 2.37096774] ; [36.37096774 18.62903226],0
n5,1,0.661495,0.191713,[6 1] ; [50  5],[6.32258065 0.67741935] ; [49.67741935  5.32258065],0
p2,1,0.661495,0.191713,[6 1] ; [50  5],[6.32258065 0.67741935] ; [49.67741935  5.32258065],0
p4,1,0.661495,0.191713,[6 1] ; [50  5],[6.32258065 0.67741935] ; [49.67741935  5.32258065],0
v1,1,0.707027,0.141265,[5 2] ; [42 12],[5.39344262 1.60655738] ; [41.60655738 12.39344262],0
n2,1,0.711531,0.136752,[2 1] ; [10  3],[2.25 0.75] ; [9.75 3.25],0
p3,1,0.718531,0.129905,[6 1] ; [44 11],[5.64516129 1.35483871] ; [44.35483871 10.64516129],0
u2,1,0.77816,0.079365,[2 1] ; [4 3],[1.8 1.2] ; [4.2 2.8],0
s1,1,0.790335,0.07069,[1 6] ; [ 6 49],[0.79032258 6.20967742] ; [ 6.20967742 48.79032258],0
d4,1,0.790335,0.07069,[6 1] ; [49  6],[6.20967742 0.79032258] ; [48.79032258  6.20967742],0
s4,1,0.799386,0.064588,[1 6] ; [10 45],[1.24193548 5.75806452] ; [ 9.75806452 45.24193548],0
s5,1,0.809578,0.058067,[3 2] ; [34 18],[3.24561404 1.75438596] ; [33.75438596 18.24561404],0
d3,1,0.859113,0.031508,[5 2] ; [41 14],[5.19354839 1.80645161] ; [40.80645161 14.19354839],0
v2,1,0.869592,0.026954,[4 3] ; [32 21],[4.2 2.8] ; [31.8 21.2],0
p11,1,0.88804,0.01982,[6 1] ; [46  9],[5.87096774 1.12903226] ; [46.12903226  8.87096774],0
p12,1,0.942169,0.005263,[2 5] ; [15 40],[1.91935484 5.08064516] ; [15.08064516 39.91935484],0
a7,1,0.942169,0.005263,[5 2] ; [40 15],[5.08064516 1.91935484] ; [39.91935484 15.08064516],0
p7,1,0.955093,0.003171,[6 1] ; [45  8],[5.95 1.05] ; [45.05  7.95],0
b1,1,0.968761,0.001534,[3 4] ; [24 31],[3.0483871 3.9516129] ; [23.9516129 31.0483871],0
