Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.029273,4.751515,[10  2] ; [1 3],[8.25 3.75] ; [2.75 1.25],0
p8,1,0.073638,3.2,[3 9] ; [3 1],[4.5 7.5] ; [1.5 2.5],0
n6,1,0.073638,3.2,[9 3] ; [1 3],[7.5 4.5] ; [2.5 1.5],0
r3,1,0.073638,3.2,[9 3] ; [1 3],[7.5 4.5] ; [2.5 1.5],0
b1,1,0.145729,2.116402,[8 4] ; [1 3],[6.75 5.25] ; [2.25 1.75],0
p9,1,0.184708,1.759334,[7 4] ; [1 3],[5.86666667 5.13333333] ; [2.13333333 1.86666667],0
d2,1,0.248213,1.333333,[7 5] ; [1 3],[6. 6.] ; [2. 2.],0
s7,1,0.307741,1.040344,[5 4] ; [1 3],[4.15384615 4.84615385] ; [1.84615385 2.15384615],0
p10,1,0.310437,1.028815,[6 5] ; [1 3],[5.13333333 5.86666667] ; [1.86666667 2.13333333],0
s6,1,0.310437,1.028815,[5 6] ; [3 1],[5.86666667 5.13333333] ; [2.13333333 1.86666667],0
s3,1,0.310437,1.028815,[6 5] ; [1 3],[5.13333333 5.86666667] ; [1.86666667 2.13333333],0
s1,1,0.382733,0.761905,[ 1 11] ; [1 3],[ 1.5 10.5] ; [0.5 3.5],0
v1,1,0.382733,0.761905,[6 6] ; [3 1],[6.75 5.25] ; [2.25 1.75],0
p11,1,0.382733,0.761905,[6 6] ; [1 3],[5.25 6.75] ; [1.75 2.25],0
d3,1,0.382733,0.761905,[6 6] ; [3 1],[6.75 5.25] ; [2.25 1.75],0
a4,1,0.550985,0.355556,[5 7] ; [1 3],[4.5 7.5] ; [1.5 2.5],0
r4,1,0.550985,0.355556,[5 7] ; [1 3],[4.5 7.5] ; [1.5 2.5],0
p3,1,0.550985,0.355556,[4 8] ; [2 2],[4.5 7.5] ; [1.5 2.5],0
a5,1,0.550985,0.355556,[7 5] ; [3 1],[7.5 4.5] ; [2.5 1.5],0
a6,1,0.550985,0.355556,[8 4] ; [2 2],[7.5 4.5] ; [2.5 1.5],0
r1,1,0.550985,0.355556,[5 7] ; [1 3],[4.5 7.5] ; [1.5 2.5],0
r2,1,0.550985,0.355556,[8 4] ; [2 2],[7.5 4.5] ; [2.5 1.5],0
d1,1,0.550985,0.355556,[5 7] ; [1 3],[4.5 7.5] ; [1.5 2.5],0
b2,1,0.57075,0.321429,[2 5] ; [1 1],[2.33333333 4.66666667] ; [0.66666667 1.33333333],0
b3,1,0.57075,0.321429,[2 5] ; [1 1],[2.33333333 4.66666667] ; [0.66666667 1.33333333],0
p1,1,0.711531,0.136752,[ 2 10] ; [1 3],[2.25 9.75] ; [0.75 3.25],0
a2,1,0.755497,0.09697,[4 8] ; [1 3],[3.75 8.25] ; [1.25 2.75],0
p7,1,0.755497,0.09697,[4 8] ; [1 3],[3.75 8.25] ; [1.25 2.75],0
a7,1,0.771084,0.084656,[7 5] ; [2 2],[6.75 5.25] ; [2.25 1.75],0
v2,1,0.771084,0.084656,[7 5] ; [2 2],[6.75 5.25] ; [2.25 1.75],0
p4,1,0.771084,0.084656,[5 7] ; [2 2],[5.25 6.75] ; [1.75 2.25],0
b5,1,0.771084,0.084656,[7 5] ; [2 2],[6.75 5.25] ; [2.25 1.75],0
s2,1,0.875996,0.024351,[5 6] ; [2 2],[5.13333333 5.86666667] ; [1.86666667 2.13333333],0
a3,1,1.0,0.0,[9 3] ; [3 1],[9. 3.] ; [3. 1.],0
b4,1,1.0,0.0,[9 3] ; [3 1],[9. 3.] ; [3. 1.],0
d4,1,1.0,0.0,[9 3] ; [3 1],[9. 3.] ; [3. 1.],0
