Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,121.962664,[10 72] ; [141  25],[49.92741935 32.07258065] ; [101.07258065  64.92741935],1
p11,1,0.0,38.478927,[32 51] ; [130  36],[54. 29.] ; [108.  58.],1
p2,1,0.0,37.898113,[31 52] ; [128  38],[53. 30.] ; [106.  60.],1
r3,1,1e-06,24.965186,[57 25] ; [154  11],[70.048583 11.951417] ; [140.951417  24.048583],1
r4,1,2e-06,23.095652,[44 39] ; [136  30],[60. 23.] ; [120.  46.],1
v4,1,5e-06,20.769496,[55 27] ; [150  16],[67.78225806 14.21774194] ; [137.21774194  28.78225806],1
n6,1,0.000206,13.772169,[46 37] ; [129  36],[58.56854839 24.43145161] ; [116.43145161  48.56854839],1
n5,1,0.002236,9.345223,[41 42] ; [115  51],[52. 31.] ; [104.  62.],0
n2,1,0.002348,9.255319,[20 20] ; [38  9],[26.66666667 13.33333333] ; [31.33333333 15.66666667],0
s6,1,0.00247,9.162974,[24 59] ; [80 83],[35.08943089 47.91056911] ; [68.91056911 94.08943089],0
p8,1,0.002875,8.884979,[ 9 74] ; [ 45 119],[18.14574899 64.85425101] ; [ 35.85425101 128.14574899],0
r2,1,0.00338,8.590155,[65 17] ; [153  13],[72.08064516  9.91935484] ; [145.91935484  20.08064516],0
v1,1,0.005566,7.685691,[23 60] ; [75 88],[33.06504065 49.93495935] ; [64.93495935 98.06504065],0
n3,1,0.01035,6.573586,[18 20] ; [35 12],[23.69411765 14.30588235] ; [29.30588235 17.69411765],0
s2,1,0.010502,6.547707,[14 68] ; [ 53 110],[22.4244898 59.5755102] ; [ 44.5755102 118.4244898],0
b1,1,0.012378,6.255893,[40 43] ; [ 53 113],[31. 52.] ; [ 62. 104.],0
b5,1,0.017471,5.648456,[41 42] ; [108  58],[49.66666667 33.33333333] ; [99.33333333 66.66666667],0
a1,1,0.026699,4.910202,[ 8 75] ; [  5 161],[ 4.33333333 78.66666667] ; [  8.66666667 157.33333333],0
d2,1,0.039841,4.224657,[39 42] ; [ 57 108],[31.6097561 49.3902439] ; [ 64.3902439 100.6097561],0
p5,1,0.043962,4.058018,[ 1 82] ; [ 12 154],[ 4.33333333 78.66666667] ; [  8.66666667 157.33333333],0
a2,1,0.046179,3.975056,[18 65] ; [ 20 146],[12.66666667 70.33333333] ; [ 25.33333333 140.66666667],0
a7,1,0.058648,3.575218,[49 33] ; [119  47],[55.5483871 26.4516129] ; [112.4516129  53.5483871],0
v2,1,0.072773,3.219335,[28 54] ; [73 85],[34.50833333 47.49166667] ; [66.49166667 91.50833333],0
p6,1,0.098486,2.729883,[ 4 77] ; [ 19 147],[ 7.54251012 73.45748988] ; [ 15.45748988 150.54251012],0
p3,1,0.10845,2.576662,[14 67] ; [ 44 122],[19.02024291 61.97975709] ; [ 38.97975709 127.02024291],0
p12,1,0.111766,2.529065,[ 1 81] ; [  9 156],[ 3.31983806 78.68016194] ; [  6.68016194 158.31983806],0
u2,1,0.123625,2.370778,[11 21] ; [36 35],[14.60194175 17.39805825] ; [32.39805825 38.60194175],0
s3,1,0.144634,2.127951,[23 59] ; [ 61 102],[28.11428571 53.88571429] ; [ 55.88571429 107.11428571],0
s1,1,0.185172,1.755616,[ 7 76] ; [  7 156],[ 4.72357724 78.27642276] ; [  9.27642276 153.72357724],0
p1,1,0.195653,1.674526,[10 72] ; [ 12 154],[ 7.27419355 74.72580645] ; [ 14.72580645 151.27419355],0
s5,1,0.215464,1.534329,[12 71] ; [ 33 124],[15.5625 67.4375] ; [ 29.4375 127.5625],0
n1,1,0.226224,1.464444,[12 28] ; [20 27],[14.71264368 25.28735632] ; [17.28735632 29.71264368],0
p4,1,0.237976,1.392541,[23 59] ; [ 59 107],[27.11290323 54.88709677] ; [ 54.88709677 111.11290323],0
a6,1,0.302469,1.063276,[50 33] ; [111  55],[53.66666667 29.33333333] ; [107.33333333  58.66666667],0
u3,1,0.343189,0.898483,[13 19] ; [36 35],[15.22330097 16.77669903] ; [33.77669903 37.22330097],0
a5,1,0.349768,0.874298,[50 33] ; [110  56],[53.33333333 29.66666667] ; [106.66666667  59.33333333],0
u1,1,0.362273,0.83,[10 73] ; [ 14 152],[ 8. 75.] ; [ 16. 150.],0
a4,1,0.389223,0.741369,[37 45] ; [ 65 100],[33.86234818 48.13765182] ; [68.13765182 96.86234818],0
a8,1,0.4012,0.704728,[ 5 74] ; [ 15 142],[ 6.69491525 72.30508475] ; [ 13.30508475 143.69491525],0
d5,1,0.432803,0.61529,[61 22] ; [114  52],[58.33333333 24.66666667] ; [116.66666667  49.33333333],0
d1,1,0.472096,0.517067,[41 42] ; [74 92],[38.33333333 44.66666667] ; [76.66666667 89.33333333],0
a3,1,0.486797,0.483599,[51 31] ; [95 70],[48.46963563 33.53036437] ; [97.53036437 67.46963563],0
b4,1,0.575719,0.313208,[51 32] ; [108  58],[53. 30.] ; [106.  60.],0
