Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.019677,5.440348,[1 2] ; [27  4],[2.47058824 0.52941176] ; [25.52941176  5.47058824],0
p11,1,0.058777,3.571566,[1 2] ; [26  6],[2.31428571 0.68571429] ; [24.68571429  7.31428571],0
v4,1,0.109096,2.567274,[2 1] ; [30  2],[2.74285714 0.25714286] ; [29.25714286  2.74285714],0
s7,1,0.138043,2.199642,[1 2] ; [23  8],[2.11764706 0.88235294] ; [21.88235294  9.11764706],0
r2,1,0.212346,1.55536,[2 1] ; [29  3],[2.65714286 0.34285714] ; [28.34285714  3.65714286],0
a5,1,0.21656,1.527023,[1 2] ; [22 10],[1.97142857 1.02857143] ; [21.02857143 10.97142857],0
s1,1,0.324127,0.972222,[1 2] ; [ 4 28],[0.42857143 2.57142857] ; [ 4.57142857 27.42857143],0
r3,1,0.324127,0.972222,[2 1] ; [28  4],[2.57142857 0.42857143] ; [27.42857143  4.57142857],0
a6,1,0.324127,0.972222,[1 2] ; [20 12],[1.8 1.2] ; [19.2 12.8],0
a8,1,0.356957,0.848571,[1 2] ; [ 4 26],[0.45454545 2.54545455] ; [ 4.54545455 25.45454545],0
d4,1,0.436471,0.605544,[2 1] ; [27  5],[2.48571429 0.51428571] ; [26.51428571  5.48571429],0
p6,1,0.476108,0.507766,[1 2] ; [17 14],[1.58823529 1.41176471] ; [16.41176471 14.58823529],0
d2,1,0.511933,0.430113,[2 1] ; [15 17],[1.45714286 1.54285714] ; [15.54285714 16.45714286],0
b4,1,0.511933,0.430113,[2 1] ; [15 17],[1.45714286 1.54285714] ; [15.54285714 16.45714286],0
r4,1,0.545972,0.364583,[2 1] ; [26  6],[2.4 0.6] ; [25.6  6.4],0
u1,1,0.545972,0.364583,[1 2] ; [ 6 26],[0.6 2.4] ; [ 6.4 25.6],0
s3,1,0.580758,0.305011,[2 1] ; [16 16],[1.54285714 1.45714286] ; [16.45714286 15.54285714],0
b2,1,0.58438,0.299206,[1 2] ; [13 13],[1.44827586 1.55172414] ; [12.55172414 13.44827586],0
b3,1,0.58438,0.299206,[1 2] ; [13 13],[1.44827586 1.55172414] ; [12.55172414 13.44827586],0
d1,1,0.652567,0.20268,[2 1] ; [17 15],[1.62857143 1.37142857] ; [17.37142857 14.62857143],0
b1,1,0.727383,0.121528,[1 2] ; [14 18],[1.28571429 1.71428571] ; [13.71428571 18.28571429],0
r1,1,0.752172,0.099715,[2 1] ; [24  8],[2.22857143 0.77142857] ; [23.77142857  8.22857143],0
p1,1,0.752172,0.099715,[1 2] ; [ 8 24],[0.77142857 2.22857143] ; [ 8.22857143 23.77142857],0
v3,1,0.772525,0.083564,[1 2] ; [13 18],[1.23529412 1.76470588] ; [12.76470588 18.23529412],0
s6,1,0.848572,0.036458,[2 1] ; [23  9],[2.14285714 0.85714286] ; [22.85714286  9.14285714],0
a3,1,0.848572,0.036458,[2 1] ; [23  9],[2.14285714 0.85714286] ; [22.85714286  9.14285714],0
d3,1,0.886436,0.020396,[2 1] ; [20 12],[1.88571429 1.11428571] ; [20.11428571 11.88571429],0
a7,1,0.886436,0.020396,[2 1] ; [20 12],[1.88571429 1.11428571] ; [20.11428571 11.88571429],0
a4,1,0.886436,0.020396,[1 2] ; [12 20],[1.11428571 1.88571429] ; [11.88571429 20.11428571],0
p8,1,0.940753,0.005524,[2 1] ; [22 10],[2.05714286 0.94285714] ; [21.94285714 10.05714286],0
s2,1,0.971007,0.001321,[1 2] ; [11 21],[1.02857143 1.97142857] ; [10.97142857 21.02857143],0
