Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,85.580734,[142  31] ; [101 170],[94.68243243 78.31756757] ; [148.31756757 122.68243243],1
s8,1,0.0,37.471927,[117  56] ; [103 169],[85.52808989 87.47191011] ; [134.47191011 137.52808989],1
s3,1,0.0,35.895001,[128  42] ; [125 145],[97.75 72.25] ; [155.25 114.75],1
s6,1,0.0,32.692412,[149  23] ; [167 105],[122.41441441  49.58558559] ; [193.58558559  78.41441441],1
p5,1,0.0,29.530159,[ 42 131] ; [ 17 253],[ 23.04063205 149.95936795] ; [ 35.95936795 234.04063205],1
s7,1,1e-05,19.555471,[111  57] ; [114 144],[88.73239437 79.26760563] ; [136.26760563 121.73239437],1
d4,1,0.000234,13.532714,[159  14] ; [215  58],[145.07174888  27.92825112] ; [228.92825112  44.07174888],1
s4,1,0.000235,13.530852,[ 39 133] ; [ 27 245],[ 25.56756757 146.43243243] ; [ 40.43243243 231.56756757],1
d1,1,0.000389,12.584761,[126  49] ; [151 122],[108.203125  66.796875] ; [168.796875 104.203125],1
p6,1,0.000488,12.162569,[89 80] ; [ 95 171],[71.48505747 97.51494253] ; [112.51494253 153.48505747],1
a3,1,0.001223,10.455687,[145  29] ; [189  82],[130.59775281  43.40224719] ; [203.40224719  67.59775281],0
p12,1,0.001503,10.074835,[ 25 148] ; [ 15 254],[ 15.6561086 157.3438914] ; [ 24.3438914 244.6561086],0
p7,1,0.00257,9.090366,[130  39] ; [166  97],[115.7962963  53.2037037] ; [180.2037037  82.7962963],0
p8,1,0.003028,8.790635,[113  58] ; [137 128],[98.05045872 72.94954128] ; [151.94954128 113.05045872],0
p10,1,0.003365,8.598389,[156  16] ; [216  53],[145.08843537  26.91156463] ; [226.91156463  42.08843537],0
a5,1,0.007952,7.044181,[147  28] ; [200  73],[135.546875  39.453125] ; [211.453125  61.546875],0
d5,1,0.011248,6.425781,[154  19] ; [218  55],[144.29596413  28.70403587] ; [227.70403587  45.29596413],0
n2,1,0.012771,6.200569,[32  2] ; [34 13],[27.7037037  6.2962963] ; [38.2962963  8.7037037],0
p9,1,0.016974,5.69904,[159  13] ; [229  41],[150.98642534  21.01357466] ; [237.01357466  32.98642534],0
a4,1,0.023842,5.106074,[95 80] ; [117 153],[83.37078652 91.62921348] ; [128.62921348 141.37078652],0
u1,1,0.025013,5.023008,[ 44 131] ; [ 45 228],[ 34.765625 140.234375] ; [ 54.234375 218.765625],0
d2,1,0.02841,4.803022,[97 76] ; [124 149],[85.72421525 87.27578475] ; [135.27578475 137.72421525],0
p4,1,0.034792,4.455365,[120  51] ; [164 108],[109.62528217  61.37471783] ; [174.37471783  97.62528217],0
p1,1,0.03781,4.313535,[ 24 150] ; [ 21 251],[ 17.55605381 156.44394619] ; [ 27.44394619 244.55605381],0
p3,1,0.047444,3.929569,[106  66] ; [141 130],[95.9006772 76.0993228] ; [151.0993228 119.9006772],0
r4,1,0.064292,3.423052,[169   6] ; [252  21],[164.453125  10.546875] ; [256.546875  16.453125],0
a2,1,0.067393,3.345404,[ 54 121] ; [ 63 210],[ 45.703125 129.296875] ; [ 71.296875 201.703125],0
b5,1,0.072399,3.227775,[102  73] ; [182  91],[110.9375  64.0625] ; [173.0625  99.9375],0
n6,1,0.084055,2.984697,[152  18] ; [228  45],[145.82392777  24.17607223] ; [234.17607223  38.82392777],0
a6,1,0.090554,2.864497,[109  64] ; [193  80],[117.14349776  55.85650224] ; [184.85650224  88.14349776],0
v4,1,0.107658,2.588261,[172   2] ; [262  10],[169.31838565   4.68161435] ; [264.68161435   7.31838565],0
b3,1,0.118325,2.439353,[53 56] ; [ 69 107],[46.65964912 62.34035088] ; [ 75.34035088 100.65964912],0
b2,1,0.118325,2.439353,[53 56] ; [ 69 107],[46.65964912 62.34035088] ; [ 75.34035088 100.65964912],0
a1,1,0.126903,2.32999,[ 12 163] ; [ 10 263],[  8.59375 166.40625] ; [ 13.40625 259.59375],0
d3,1,0.158354,1.989875,[130  44] ; [187  86],[123.39597315  50.60402685] ; [193.60402685  79.39597315],0
