Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,35.65746,[233  96] ; [30 54],[209.50847458 119.49152542] ; [53.49152542 30.50847458],1
p6,1,0.095049,2.78672,[102 227] ; [18 65],[ 95.82524272 233.17475728] ; [24.17475728 58.82524272],0
u3,1,0.097583,2.744605,[50 57] ; [22 13],[54.25352113 52.74647887] ; [17.74647887 17.25352113],0
p3,1,0.123794,2.368654,[139 191] ; [28 57],[132.79518072 197.20481928] ; [34.20481928 50.79518072],0
s2,1,0.135938,2.22335,[154 176] ; [32 53],[147.90361446 182.09638554] ; [38.09638554 46.90361446],0
u1,1,0.142883,2.146628,[ 52 280] ; [ 8 77],[ 47.76978417 284.23021583] ; [12.23021583 72.76978417],0
p5,1,0.145627,2.117466,[ 27 303] ; [ 3 81],[ 23.91304348 306.08695652] ; [ 6.08695652 77.91304348],0
a1,1,0.152402,2.048038,[ 15 317] ; [ 1 84],[ 12.73860911 319.26139089] ; [ 3.26139089 81.73860911],0
a6,1,0.180724,1.791663,[219 112] ; [62 22],[224.12289157 106.87710843] ; [56.87710843 27.12289157],0
r2,1,0.180881,1.790371,[305  24] ; [75 10],[301.98067633  27.01932367] ; [78.01932367  6.98067633],0
a5,1,0.258145,1.278679,[224 107] ; [52 33],[219.60576923 111.39423077] ; [56.39423077 28.60576923],0
d1,1,0.258655,1.275944,[179 153] ; [40 45],[174.35971223 157.64028777] ; [44.64028777 40.35971223],0
p8,1,0.281561,1.15954,[152 176] ; [33 50],[147.63990268 180.36009732] ; [37.36009732 45.63990268],0
a8,1,0.314487,1.011736,[ 39 268] ; [ 7 74],[ 36.39690722 270.60309278] ; [ 9.60309278 71.39690722],0
d5,1,0.331161,0.944354,[257  74] ; [61 23],[253.63373494  77.36626506] ; [64.36626506 19.63373494],0
a2,1,0.343985,0.895525,[ 70 262] ; [14 71],[ 66.87769784 265.12230216] ; [17.12230216 67.87769784],0
v3,1,0.36282,0.82811,[ 93 233] ; [18 59],[ 89.79156328 236.20843672] ; [21.20843672 55.79156328],0
b5,1,0.390715,0.736716,[182 150] ; [51 34],[185.5059952 146.4940048] ; [47.4940048 37.5059952],0
a4,1,0.410323,0.677866,[133 198] ; [30 55],[129.69471154 201.30528846] ; [33.30528846 51.69471154],0
p1,1,0.460735,0.544108,[ 23 306] ; [ 4 80],[ 21.50847458 307.49152542] ; [ 5.49152542 78.50847458],0
u4,1,0.576309,0.312239,[  2 330] ; [ 1 84],[  2.38848921 329.61151079] ; [ 0.61151079 84.38848921],0
d2,1,0.581152,0.304376,[149 182] ; [35 49],[146.75662651 184.24337349] ; [37.24337349 46.75662651],0
p7,1,0.591816,0.287517,[189 136] ; [45 37],[186.85503686 138.14496314] ; [47.14496314 34.85503686],0
p4,1,0.624743,0.239257,[166 162] ; [40 44],[164. 164.] ; [42. 42.],0
n2,1,0.632687,0.228435,[62 27] ; [23  8],[63.04166667 25.95833333] ; [21.95833333  9.04166667],0
d4,1,0.683775,0.165908,[262  69] ; [64 19],[260.64251208  70.35748792] ; [65.35748792 17.64251208],0
n3,1,0.758122,0.094832,[67 22] ; [21  8],[66.37288136 22.62711864] ; [21.62711864  7.37288136],0
n1,1,0.848143,0.036668,[29 59] ; [ 9 20],[28.58119658 59.41880342] ; [ 9.41880342 19.58119658],0
r1,1,0.867298,0.02792,[248  84] ; [62 22],[247.40384615  84.59615385] ; [62.59615385 21.40384615],0
v2,1,0.868579,0.027378,[135 186] ; [32 46],[134.35338346 186.64661654] ; [32.64661654 45.35338346],0
a7,1,0.919983,0.010091,[235  95] ; [61 24],[235.37349398  94.62650602] ; [60.62650602 24.37349398],0
d3,1,0.944721,0.004808,[220 110] ; [55 28],[219.73365617 110.26634383] ; [55.26634383 27.73365617],0
s4,1,0.971579,0.001269,[ 61 266] ; [16 69],[ 61.11407767 265.88592233] ; [15.88592233 69.11407767],0
b4,1,0.975515,0.000942,[192 140] ; [49 36],[191.87529976 140.12470024] ; [49.12470024 35.87529976],0
s3,1,0.995276,3.5e-05,[173 154] ; [45 40],[173.02427184 153.97572816] ; [44.97572816 40.02427184],0
