Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a7,1,0.001018,10.793971,[27 23] ; [52 11],[34.95575221 15.04424779] ; [44.04424779 18.95575221],0
p9,1,0.001632,9.923746,[24 22] ; [50 12],[31.51851852 14.48148148] ; [42.48148148 19.51851852],0
d2,1,0.00722,7.217412,[24 26] ; [15 48],[17.25663717 32.74336283] ; [21.74336283 41.25663717],0
a4,1,0.007696,7.102979,[21 29] ; [12 51],[14.60176991 35.39823009] ; [18.39823009 44.60176991],0
p11,1,0.020596,5.360685,[20 30] ; [39 24],[26.10619469 23.89380531] ; [32.89380531 30.10619469],0
a6,1,0.031683,4.615579,[25 25] ; [44 19],[30.53097345 19.46902655] ; [38.46902655 24.53097345],0
v4,1,0.060492,3.523853,[40 10] ; [58  5],[43.36283186  6.63716814] ; [54.63716814  8.36283186],0
a2,1,0.060492,3.523853,[10 40] ; [ 5 58],[ 6.63716814 43.36283186] ; [ 8.36283186 54.63716814],0
d3,1,0.083499,2.995445,[27 23] ; [44 19],[31.4159292 18.5840708] ; [39.5840708 23.4159292],0
b1,1,0.093324,2.816082,[21 29] ; [17 46],[16.81415929 33.18584071] ; [21.18584071 41.81415929],0
n2,1,0.112249,2.522265,[14 13] ; [21  8],[16.875 10.125] ; [18.125 10.875],0
a5,1,0.119479,2.424142,[28 22] ; [26 37],[23.89380531 26.10619469] ; [30.10619469 32.89380531],0
p10,1,0.12584,2.343093,[24 24] ; [40 22],[27.92727273 20.07272727] ; [36.07272727 25.92727273],0
p8,1,0.149081,2.08163,[ 8 42] ; [17 45],[11.16071429 38.83928571] ; [13.83928571 48.16071429],0
p3,1,0.171414,1.870531,[ 6 43] ; [14 49],[ 8.75 40.25] ; [11.25 51.75],0
r3,1,0.187177,1.739695,[41  9] ; [57  6],[43.36283186  6.63716814] ; [54.63716814  8.36283186],0
b5,1,0.196002,1.671913,[33 17] ; [34 29],[29.6460177 20.3539823] ; [37.3539823 25.6460177],0
n6,1,0.232108,1.427898,[27 23] ; [41 22],[30.08849558 19.91150442] ; [37.91150442 25.08849558],0
v3,1,0.251038,1.317519,[13 34] ; [11 49],[10.54205607 36.45794393] ; [13.45794393 46.54205607],0
s2,1,0.257048,1.284588,[15 35] ; [25 37],[17.85714286 32.14285714] ; [22.14285714 39.85714286],0
s8,1,0.259742,1.27013,[ 9 41] ; [17 46],[11.50442478 38.49557522] ; [14.49557522 48.50442478],0
a3,1,0.328673,0.954118,[30 20] ; [32 31],[27.43362832 22.56637168] ; [34.56637168 28.43362832],0
p4,1,0.329323,0.951557,[11 39] ; [19 44],[13.27433628 36.72566372] ; [16.72566372 46.27433628],0
r1,1,0.377023,0.780387,[29 21] ; [41 21],[31.25 18.75] ; [38.75 23.25],0
u1,1,0.388582,0.743374,[ 2 48] ; [ 5 58],[ 3.09734513 46.90265487] ; [ 3.90265487 59.09734513],0
s4,1,0.391134,0.735414,[12 38] ; [11 52],[10.17699115 39.82300885] ; [12.82300885 50.17699115],0
n1,1,0.401506,0.703811,[ 9 18] ; [ 7 23],[ 7.57894737 19.42105263] ; [ 8.42105263 21.57894737],0
s7,1,0.405334,0.692446,[12 34] ; [12 50],[10.22222222 35.77777778] ; [13.77777778 48.22222222],0
b3,1,0.432239,0.6168,[10 15] ; [ 8 19],[ 8.65384615 16.34615385] ; [ 9.34615385 17.65384615],0
b2,1,0.432239,0.6168,[10 15] ; [ 8 19],[ 8.65384615 16.34615385] ; [ 9.34615385 17.65384615],0
r2,1,0.43365,0.613029,[41  9] ; [55  8],[42.47787611  7.52212389] ; [53.52212389  9.47787611],0
p5,1,0.441418,0.592593,[ 1 48] ; [ 3 60],[ 1.75 47.25] ; [ 2.25 60.75],0
p1,1,0.478187,0.502996,[ 4 46] ; [ 3 60],[ 3.09734513 46.90265487] ; [ 3.90265487 59.09734513],0
s6,1,0.535625,0.383709,[22 27] ; [32 31],[23.625 25.375] ; [30.375 32.625],0
n5,1,0.542529,0.370872,[14 36] ; [21 42],[15.48672566 34.51327434] ; [19.51327434 43.48672566],0
r4,1,0.560281,0.339217,[34 16] ; [46 17],[35.39823009 14.60176991] ; [44.60176991 18.39823009],0
s3,1,0.568262,0.325598,[18 32] ; [26 37],[19.46902655 30.53097345] ; [24.53097345 38.46902655],0
n3,1,0.617859,0.248889,[13 13] ; [17 13],[13.92857143 12.07142857] ; [16.07142857 13.92857143],0
d5,1,0.639974,0.218776,[37 13] ; [49 14],[38.05309735 11.94690265] ; [47.94690265 15.05309735],0
a8,1,0.649553,0.206464,[ 1 48] ; [ 2 55],[ 1.38679245 47.61320755] ; [ 1.61320755 55.38679245],0
p6,1,0.711531,0.136752,[ 3 46] ; [ 5 58],[ 3.5 45.5] ; [ 4.5 58.5],0
v2,1,0.75461,0.097698,[21 25] ; [26 35],[20.20560748 25.79439252] ; [26.79439252 34.20560748],0
d1,1,0.767987,0.08703,[24 26] ; [32 31],[24.77876106 25.22123894] ; [31.22123894 31.77876106],0
v1,1,0.768403,0.08671,[18 32] ; [24 38],[18.75 31.25] ; [23.25 38.75],0
d4,1,0.820429,0.051526,[39 11] ; [48 15],[38.49557522 11.50442478] ; [48.50442478 14.49557522],0
p12,1,0.85732,0.032323,[ 1 48] ; [ 1 62],[ 0.875 48.125] ; [ 1.125 61.875],0
b4,1,0.870507,0.026574,[31 19] ; [40 23],[31.4159292 18.5840708] ; [39.5840708 23.4159292],0
u3,1,0.971838,0.001246,[13  7] ; [20 11],[12.94117647  7.05882353] ; [20.05882353 10.94117647],0
s5,1,0.987163,0.000259,[12 35] ; [16 47],[11.96363636 35.03636364] ; [16.03636364 46.96363636],0
u2,1,1.0,0.0,[10 10] ; [15 15],[10. 10.] ; [15. 15.],0
