Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,79.611555,[340  17] ; [10 13],[328.81578947  28.18421053] ; [21.18421053  1.81578947],1
r2,1,0.0,59.667378,[345  10] ; [14  9],[337.15608466  17.84391534] ; [21.84391534  1.15608466],1
r3,1,2e-06,22.672497,[341  13] ; [17  6],[336.15915119  17.84084881] ; [21.84084881  1.15915119],1
p9,1,4.7e-05,16.549148,[275  74] ; [ 9 13],[267.15902965  81.84097035] ; [16.84097035  5.15902965],1
p10,1,5.1e-05,16.411173,[265  85] ; [ 8 14],[256.85483871  93.14516129] ; [16.14516129  5.85483871],1
d3,1,0.00011,14.961445,[259  97] ; [ 8 15],[250.79683377 105.20316623] ; [16.20316623  6.79683377],1
n6,1,0.00047,12.231915,[288  67] ; [11 11],[281.55172414  73.44827586] ; [17.44827586  4.55172414],1
a6,1,0.000692,11.511457,[246 110] ; [ 8 15],[238.58575198 117.41424802] ; [15.41424802  7.58575198],1
p2,1,0.00081,11.217621,[279  77] ; [11 12],[272.40105541  83.59894459] ; [17.59894459  5.40105541],1
s6,1,0.003098,8.749112,[229 121] ; [ 8 15],[222.38605898 127.61394102] ; [14.61394102  8.38605898],0
p11,1,0.004677,8.000144,[267  90] ; [11 12],[261.17368421  95.82631579] ; [16.82631579  6.17368421],0
a1,1,0.005158,7.823228,[  9 348] ; [ 3 20],[ 11.27368421 345.72631579] ; [ 0.72631579 22.27368421],0
d1,1,0.009828,6.665779,[207 150] ; [ 7 16],[201.04736842 155.95263158] ; [12.95263158 10.04736842],0
s2,1,0.018432,5.554648,[171 181] ; [ 5 17],[165.64705882 186.35294118] ; [10.35294118 11.64705882],0
b5,1,0.020705,5.351465,[226 131] ; [ 9 14],[220.77631579 136.22368421] ; [14.22368421  8.77631579],0
v3,1,0.027875,4.835808,[120 218] ; [ 3 20],[115.1634349 222.8365651] ; [ 7.8365651 15.1634349],0
n3,1,0.042966,4.096732,[72 30] ; [5 7],[68.89473684 33.10526316] ; [8.10526316 3.89473684],0
p7,1,0.046138,3.976551,[176 163] ; [ 7 16],[171.37292818 167.62707182] ; [11.62707182 11.37292818],0
a5,1,0.05022,3.834084,[255 102] ; [12 11],[250.83947368 106.16052632] ; [16.16052632  6.83947368],0
b1,1,0.052909,3.746793,[116 241] ; [12 11],[120.25263158 236.74736842] ; [ 7.74736842 15.25263158],0
