Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,2e-06,22.217826,[42 62] ; [93 38],[59.74468085 44.25531915] ; [75.25531915 55.74468085],1
v3,1,7e-05,15.819899,[24 81] ; [62 67],[38.58974359 66.41025641] ; [47.41025641 81.58974359],1
n5,1,0.000189,13.941363,[70 38] ; [112  19],[82.24267782 25.75732218] ; [99.75732218 31.24267782],1
p9,1,0.00035,12.78274,[80 29] ; [119  12],[90.37916667 18.62083333] ; [108.62083333  22.37916667],1
p10,1,0.000435,12.375179,[77 31] ; [116  14],[87.57983193 20.42016807] ; [105.42016807  24.57983193],1
n4,1,0.001145,10.576386,[74 35] ; [112  19],[84.475 24.525] ; [101.525  29.475],0
b5,1,0.004585,8.036216,[50 59] ; [84 47],[60.85833333 48.14166667] ; [73.14166667 57.85833333],0
r4,1,0.005703,7.641702,[90 19] ; [123   8],[96.7375 12.2625] ; [116.2625  14.7375],0
u1,1,0.009945,6.644691,[10 99] ; [ 28 103],[17.25833333 91.74166667] ; [ 20.74166667 110.25833333],0
n6,1,0.01591,5.812805,[83 25] ; [116  15],[89.92468619 18.07531381] ; [109.07531381  21.92468619],0
r1,1,0.020153,5.398582,[78 31] ; [110  21],[85.38333333 23.61666667] ; [102.61666667  28.38333333],0
p8,1,0.02057,5.362831,[63 45] ; [93 35],[71.38983051 36.61016949] ; [84.61016949 43.38983051],0
r3,1,0.024911,5.030044,[98 11] ; [127   4],[102.1875   6.8125] ; [122.8125   8.1875],0
p2,1,0.028387,4.80438,[91 17] ; [122   9],[96.25104603 11.74895397] ; [116.74895397  14.25104603],0
p7,1,0.041037,4.174469,[72 36] ; [102  28],[78.95798319 29.04201681] ; [95.04201681 34.95798319],0
p6,1,0.051128,3.804072,[40 68] ; [65 66],[47.44769874 60.55230126] ; [57.55230126 73.44769874],0
p11,1,0.063889,3.433436,[85 24] ; [114  17],[90.37916667 18.62083333] ; [108.62083333  22.37916667],0
d5,1,0.064386,3.420647,[84 25] ; [113  18],[89.47083333 19.52916667] ; [107.52916667  23.47083333],0
s3,1,0.088661,2.898515,[29 79] ; [ 23 107],[23.59663866 84.40336134] ; [ 28.40336134 101.59663866],0
s1,1,0.089536,2.882695,[  6 103] ; [  2 128],[  3.64853556 105.35146444] ; [  4.35146444 125.64853556],0
a7,1,0.109937,2.555133,[74 35] ; [101  30],[79.47916667 29.52083333] ; [95.52083333 35.47916667],0
d1,1,0.115947,2.471231,[53 56] ; [77 54],[59.04166667 49.95833333] ; [70.95833333 60.04166667],0
a2,1,0.140495,2.172529,[16 93] ; [ 29 102],[20.4375 88.5625] ; [ 24.5625 106.4375],0
u3,1,0.147687,2.095984,[19 21] ; [29 17],[22.3255814 17.6744186] ; [25.6744186 20.3255814],0
v4,1,0.155429,2.018149,[99 10] ; [125   6],[101.73333333   7.26666667] ; [122.26666667   8.73333333],0
s5,1,0.218046,1.517186,[27 80] ; [ 24 105],[23.12288136 83.87711864] ; [ 27.87711864 101.12288136],0
a5,1,0.248853,1.329734,[76 33] ; [100  31],[79.93333333 29.06666667] ; [96.06666667 34.93333333],0
d2,1,0.261751,1.259473,[47 62] ; [66 65],[51.32083333 57.67916667] ; [61.67916667 69.32083333],0
a6,1,0.263125,1.252241,[70 39] ; [93 38],[74.02916667 34.97083333] ; [88.97083333 42.02916667],0
r2,1,0.264654,1.244248,[96 12] ; [120   9],[98.43037975  9.56962025] ; [117.56962025  11.43037975],0
s8,1,0.303796,1.057457,[27 82] ; [40 90],[30.55648536 78.44351464] ; [36.44351464 93.55648536],0
b1,1,0.316704,1.00251,[46 63] ; [47 84],[42.2375 66.7625] ; [50.7625 80.2375],0
d3,1,0.331643,0.942472,[71 38] ; [93 38],[74.48333333 34.51666667] ; [89.51666667 41.48333333],0
d4,1,0.343012,0.899143,[80 29] ; [103  28],[83.1125 25.8875] ; [99.8875 31.1125],0
p3,1,0.357295,0.84738,[67 42] ; [88 43],[70.39583333 38.60416667] ; [84.60416667 46.39583333],0
b2,1,0.374929,0.787263,[22 45] ; [35 53],[24.63870968 42.36129032] ; [32.36129032 55.63870968],0
b3,1,0.374929,0.787263,[22 45] ; [35 53],[24.63870968 42.36129032] ; [32.36129032 55.63870968],0
n1,1,0.376462,0.782222,[11 22] ; [7 8],[12.375 20.625] ; [5.625 9.375],0
s6,1,0.421131,0.647156,[52 55] ; [70 60],[55.08016878 51.91983122] ; [66.91983122 63.08016878],0
a4,1,0.475486,0.509198,[44 65] ; [58 71],[46.71428571 62.28571429] ; [55.28571429 73.71428571],0
b4,1,0.496925,0.461497,[61 48] ; [79 52],[63.58333333 45.41666667] ; [76.41666667 54.58333333],0
p12,1,0.60454,0.268203,[  5 104] ; [  8 123],[  5.90416667 103.09583333] ; [  7.09583333 123.90416667],0
u2,1,0.620697,0.24489,[23 17] ; [24 22],[21.86046512 18.13953488] ; [25.13953488 20.86046512],0
a3,1,0.630388,0.231535,[68 41] ; [85 45],[69.77824268 39.22175732] ; [83.22175732 46.77824268],0
n2,1,0.631683,0.229785,[19 13] ; [10  5],[19.74468085 12.25531915] ; [9.25531915 5.74468085],0
