Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,3.1e-05,17.385998,[78 96] ; [64 25],[93.94676806 80.05323194] ; [48.05323194 40.94676806],1
p12,1,0.000359,12.735367,[  6 173] ; [14 77],[ 13.25925926 165.74074074] ; [ 6.74074074 84.25925926],1
v1,1,0.003496,8.528688,[ 78 100] ; [57 34],[89.33085502 88.66914498] ; [45.66914498 45.33085502],0
s4,1,0.006947,7.286747,[ 46 128] ; [11 80],[ 37.42641509 136.57358491] ; [19.57358491 71.42641509],0
p3,1,0.027326,4.870102,[ 74 105] ; [50 40],[82.51301115 96.48698885] ; [41.48698885 48.51301115],0
p5,1,0.049994,3.84165,[ 14 165] ; [14 76],[ 18.63197026 160.36802974] ; [ 9.36802974 80.63197026],0
a2,1,0.063471,3.444273,[ 33 146] ; [26 66],[ 38.9704797 140.0295203] ; [20.0295203 71.9704797],0
r4,1,0.078548,3.094691,[152  27] ; [85  7],[156.54243542  22.45756458] ; [80.45756458 11.54243542],0
b4,1,0.079294,3.079316,[105  74] ; [64 28],[111.62730627  67.37269373] ; [57.37269373 34.62730627],0
n6,1,0.1026,2.664654,[145  33] ; [82 10],[149.65185185  28.34814815] ; [77.34814815 14.65185185],0
a7,1,0.13946,2.183906,[131  48] ; [74 17],[135.90740741  43.09259259] ; [69.09259259 21.90740741],0
a3,1,0.140763,2.169597,[109  69] ; [64 27],[114.47583643  63.52416357] ; [58.52416357 32.47583643],0
n2,1,0.145477,2.119051,[38  7] ; [13  6],[35.859375  9.140625] ; [15.140625  3.859375],0
v4,1,0.179151,1.804654,[164  13] ; [89  3],[166.47211896  10.52788104] ; [86.52788104  5.47211896],0
b5,1,0.189314,1.722948,[106  73] ; [62 30],[110.96678967  68.03321033] ; [57.03321033 34.96678967],0
r2,1,0.206083,1.598729,[161  15] ; [88  4],[163.52238806  12.47761194] ; [85.47761194  6.52238806],0
s5,1,0.225363,1.469891,[ 71 104] ; [30 61],[ 66.44736842 108.55263158] ; [34.55263158 56.44736842],0
d5,1,0.227456,1.456698,[142  37] ; [67 25],[138.04797048  40.95202952] ; [70.95202952 21.04797048],0
a6,1,0.236617,1.400638,[115  64] ; [65 26],[119.33333333  59.66666667] ; [60.66666667 30.33333333],0
n5,1,0.280742,1.163495,[125  51] ; [71 21],[128.71641791  47.28358209] ; [67.28358209 24.71641791],0
d3,1,0.304847,1.052869,[123  56] ; [68 23],[126.62592593  52.37407407] ; [64.37407407 26.62592593],0
u2,1,0.310099,1.030253,[35 33] ; [17 10],[37.22105263 30.77894737] ; [14.77894737 12.22105263],0
s7,1,0.31916,0.992386,[ 58 115] ; [35 53],[ 61.64367816 111.35632184] ; [31.35632184 56.64367816],0
a5,1,0.357143,0.847915,[120  59] ; [66 25],[123.31111111  55.68888889] ; [62.68888889 28.31111111],0
n4,1,0.368734,0.807925,[127  52] ; [70 22],[130.12177122  48.87822878] ; [66.87822878 25.12177122],0
p2,1,0.370444,0.802173,[151  28] ; [72 18],[148.39033457  30.60966543] ; [74.60966543 15.39033457],0
u1,1,0.381328,0.766415,[ 24 155] ; [16 76],[ 26.42066421 152.57933579] ; [13.57933579 78.42066421],0
p1,1,0.387108,0.748008,[  9 169] ; [ 7 84],[ 10.58736059 167.41263941] ; [ 5.41263941 85.58736059],0
d2,1,0.391877,0.733109,[ 69 110] ; [40 51],[ 72.26296296 106.73703704] ; [36.73703704 54.26296296],0
r1,1,0.392451,0.731334,[135  43] ; [74 18],[137.78518519  40.21481481] ; [71.21481481 20.78518519],0
d4,1,0.406447,0.689169,[149  30] ; [72 19],[146.51481481  32.48518519] ; [74.48518519 16.51481481],0
p4,1,0.410205,0.678206,[102  77] ; [56 34],[105.13754647  73.86245353] ; [52.86245353 37.13754647],0
n1,1,0.451956,0.565743,[17 28] ; [ 5 13],[15.71428571 29.28571429] ; [ 6.28571429 11.71428571],0
d1,1,0.470512,0.520774,[89 90] ; [50 42],[91.81180812 87.18819188] ; [47.18819188 44.81180812],0
p11,1,0.475297,0.509634,[131  48] ; [71 21],[133.42435424  45.57564576] ; [68.57564576 23.42435424],0
n3,1,0.485814,0.485785,[31 13] ; [15  4],[32.12698413 11.87301587] ; [13.87301587  5.12698413],0
b1,1,0.487095,0.482938,[ 64 115] ; [29 63],[ 61.42804428 117.57195572] ; [31.57195572 60.42804428],0
p8,1,0.512064,0.429846,[81 96] ; [45 45],[83.52808989 93.47191011] ; [42.47191011 47.52808989],0
p10,1,0.544454,0.367347,[133  43] ; [71 19],[134.97744361  41.02255639] ; [69.02255639 20.97744361],0
s3,1,0.562645,0.335145,[100  77] ; [53 35],[102.19245283  74.80754717] ; [50.80754717 37.19245283],0
p7,1,0.708078,0.140204,[102  71] ; [54 34],[103.40229885  69.59770115] ; [52.59770115 35.40229885],0
p9,1,0.756836,0.095876,[142  35] ; [72 16],[142.93584906  34.06415094] ; [71.06415094 16.93584906],0
a1,1,0.757107,0.095655,[ 10 169] ; [ 6 86],[ 10.56826568 168.43173432] ; [ 5.43173432 86.56826568],0
u3,1,0.771065,0.08467,[40 28] ; [15 12],[39.36842105 28.63157895] ; [15.63157895 11.36842105],0
a8,1,0.789105,0.071542,[ 18 147] ; [10 73],[ 18.62903226 146.37096774] ; [ 9.37096774 73.62903226],0
r3,1,0.789128,0.071526,[165  11] ; [87  5],[165.49253731  10.50746269] ; [86.50746269  5.49253731],0
s2,1,0.792875,0.068948,[92 86] ; [46 46],[90.97777778 87.02222222] ; [47.02222222 44.97777778],0
s1,1,0.793906,0.068248,[  7 169] ; [ 3 87],[  6.61654135 169.38345865] ; [ 3.38345865 86.61654135],0
p6,1,0.825509,0.048605,[ 55 121] ; [29 60],[ 55.78867925 120.21132075] ; [28.21132075 60.78867925],0
b2,1,0.849593,0.035962,[26 70] ; [14 35],[26.48275862 69.51724138] ; [13.51724138 35.48275862],0
b3,1,0.849593,0.035962,[26 70] ; [14 35],[26.48275862 69.51724138] ; [13.51724138 35.48275862],0
u4,1,0.981953,0.000512,[  2 177] ; [ 1 91],[  1.98154982 177.01845018] ; [ 1.01845018 90.98154982],0
a4,1,0.997655,9e-06,[ 72 105] ; [37 54],[ 71.98880597 105.01119403] ; [37.01119403 53.98880597],0
