Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-05,19.453843,[167 208] ; [42 13],[182.26744186 192.73255814] ; [26.73255814 28.26744186],1
s3,1,0.002134,9.430976,[134 241] ; [32 24],[144.43155452 230.56844548] ; [21.56844548 34.43155452],0
s2,1,0.002694,9.003651,[ 98 280] ; [25 30],[107.37644342 270.62355658] ; [15.62355658 39.37644342],0
n4,1,0.029172,4.757453,[265 116] ; [32 26],[257.76082005 123.23917995] ; [39.23917995 18.76082005],0
n6,1,0.043882,4.061086,[287  92] ; [50  7],[292.94266055  86.05733945] ; [44.05733945 12.94266055],0
b3,1,0.048338,3.8982,[ 74 133] ; [ 4 21],[ 69.59482759 137.40517241] ; [ 8.40517241 16.59482759],0
b2,1,0.048338,3.8982,[ 74 133] ; [ 4 21],[ 69.59482759 137.40517241] ; [ 8.40517241 16.59482759],0
s5,1,0.053843,3.717561,[ 77 293] ; [17 35],[ 82.41706161 287.58293839] ; [11.58293839 40.41706161],0
b1,1,0.066637,3.363979,[146 235] ; [15 43],[139.72892938 241.27107062] ; [21.27107062 36.72892938],0
u2,1,0.097168,2.751429,[75 73] ; [ 9 18],[71.04 76.96] ; [12.96 14.04],0
r4,1,0.109634,2.559492,[334  47] ; [55  3],[337.60592255  43.39407745] ; [51.39407745  6.60592255],0
a8,1,0.116183,2.468037,[ 37 317] ; [ 2 52],[ 33.83823529 320.16176471] ; [ 5.16176471 48.83823529],0
v4,1,0.131167,2.278637,[354  26] ; [57  1],[356.57534247  23.42465753] ; [54.42465753  3.57534247],0
p10,1,0.134866,2.235577,[268 106] ; [47 11],[272.70833333 101.29166667] ; [42.29166667 15.70833333],0
d2,1,0.14186,2.15767,[162 215] ; [19 39],[156.86666667 220.13333333] ; [24.13333333 33.86666667],0
p11,1,0.146248,2.110951,[290  91] ; [39 19],[285.53302961  95.46697039] ; [43.46697039 14.53302961],0
p8,1,0.159956,1.974641,[175 199] ; [21 36],[170.07888631 203.92111369] ; [25.92111369 31.07888631],0
v3,1,0.165864,1.919933,[120 244] ; [13 42],[115.54176611 248.45823389] ; [17.45823389 37.54176611],0
r3,1,0.187406,1.737894,[348  32] ; [56  2],[350.50228311  29.49771689] ; [53.49771689  4.50228311],0
b4,1,0.207692,1.587444,[223 158] ; [39 19],[227.38496583 153.61503417] ; [34.61503417 23.38496583],0
a4,1,0.221364,1.495509,[149 229] ; [18 40],[144.78440367 233.21559633] ; [22.21559633 35.78440367],0
s8,1,0.279069,1.17162,[ 69 311] ; [14 44],[ 72.00913242 307.99086758] ; [10.99086758 47.00913242],0
d3,1,0.286029,1.138217,[239 141] ; [40 17],[242.60869565 137.39130435] ; [36.39130435 20.60869565],0
p2,1,0.28604,1.138165,[295  80] ; [42 16],[291.8591224  83.1408776] ; [45.1408776 12.8591224],0
a3,1,0.295262,1.095472,[230 149] ; [31 27],[226.35926773 152.64073227] ; [34.64073227 23.35926773],0
p4,1,0.308532,1.036951,[174 202] ; [31 27],[177.60368664 198.39631336] ; [27.39631336 30.60368664],0
a7,1,0.350597,0.871294,[270 109] ; [44 13],[272.94954128 106.05045872] ; [41.05045872 15.94954128],0
a2,1,0.395307,0.722555,[ 70 311] ; [ 8 50],[ 67.69476082 313.30523918] ; [10.30523918 47.69476082],0
p9,1,0.416976,0.658823,[285  89] ; [47 11],[287.42592593  86.57407407] ; [44.57407407 13.42592593],0
d5,1,0.443938,0.586083,[298  83] ; [42 15],[295.75342466  85.24657534] ; [44.24657534 12.75342466],0
p1,1,0.458664,0.549152,[ 30 348] ; [ 3 55],[ 28.61009174 349.38990826] ; [ 4.38990826 53.61009174],0
p6,1,0.462884,0.538911,[ 92 279] ; [17 41],[ 94.26340326 276.73659674] ; [14.73659674 43.26340326],0
p7,1,0.50262,0.4494,[203 168] ; [29 29],[200.63403263 170.36596737] ; [31.36596737 26.63403263],0
d1,1,0.524579,0.404881,[201 180] ; [28 30],[198.74487472 182.25512528] ; [30.25512528 27.74487472],0
v1,1,0.524925,0.404205,[179 191] ; [25 32],[176.76814988 193.23185012] ; [27.23185012 29.76814988],0
a6,1,0.535692,0.383583,[265 116] ; [38 20],[262.96810934 118.03189066] ; [40.03189066 17.96810934],0
p3,1,0.540875,0.37392,[147 231] ; [25 33],[149.11926606 228.88073394] ; [22.88073394 35.11926606],0
p5,1,0.556354,0.346056,[ 19 358] ; [ 4 54],[ 19.93333333 357.06666667] ; [ 3.06666667 54.93333333],0
u3,1,0.59291,0.285823,[80 69] ; [16 11],[81.27272727 67.72727273] ; [14.72727273 12.27272727],0
v2,1,0.595907,0.281214,[184 176] ; [26 29],[182.1686747 177.8313253] ; [27.8313253 27.1686747],0
p12,1,0.653452,0.201576,[ 18 359] ; [ 2 56],[ 17.33333333 359.66666667] ; [ 2.66666667 55.33333333],0
d4,1,0.66081,0.192541,[298  82] ; [44 14],[296.71232877  83.28767123] ; [45.28767123 12.71232877],0
b5,1,0.700475,0.147978,[233 148] ; [37 21],[234.32801822 146.67198178] ; [35.67198178 22.32801822],0
a5,1,0.807984,0.059062,[250 131] ; [39 19],[250.81776765 130.18223235] ; [38.18223235 19.81776765],0
r1,1,0.849717,0.035902,[289  89] ; [45 13],[289.56880734  88.43119266] ; [44.43119266 13.56880734],0
n5,1,0.868493,0.027415,[250 128] ; [39 19],[250.55504587 127.44495413] ; [38.44495413 19.55504587],0
n3,1,0.885648,0.020682,[67 28] ; [11  5],[66.75675676 28.24324324] ; [11.24324324  4.75675676],0
n2,1,0.933138,0.007039,[67 29] ; [11  5],[66.85714286 29.14285714] ; [11.14285714  4.85714286],0
u1,1,0.971568,0.00127,[ 40 341] ; [ 6 52],[ 39.92255125 341.07744875] ; [ 6.07744875 51.92255125],0
n1,1,0.974535,0.001019,[29 65] ; [ 5 11],[29.05454545 64.94545455] ; [ 4.94545455 11.05454545],0
