Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,97.77198,[246  56] ; [40 85],[202.2763466  99.7236534] ; [83.7236534 41.2763466],1
a5,1,0.0,26.866699,[226  77] ; [62 65],[202.93953488 100.06046512] ; [85.06046512 41.93953488],1
s7,1,7e-06,20.173237,[144 146] ; [31 90],[123.47931873 166.52068127] ; [51.52068127 69.47931873],1
n6,1,1.3e-05,19.018358,[257  46] ; [84 43],[240.28604651  62.71395349] ; [100.71395349  26.28604651],1
p11,1,1.3e-05,18.989506,[229  74] ; [69 58],[209.98604651  93.01395349] ; [88.01395349 38.98604651],1
a4,1,0.000381,12.622955,[154 148] ; [41 86],[137.27272727 164.72727273] ; [57.72727273 69.27272727],1
u1,1,0.00096,10.903687,[ 67 236] ; [ 11 116],[ 54.9627907 248.0372093] ; [ 23.0372093 103.9627907],1
s6,1,0.001861,9.681878,[203  99] ; [64 61],[188.83840749 113.16159251] ; [78.16159251 46.83840749],0
v3,1,0.002024,9.527492,[112 175] ; [28 93],[ 98.48039216 188.51960784] ; [41.51960784 79.48039216],0
p3,1,0.002024,9.527323,[119 183] ; [30 96],[105.13551402 196.86448598] ; [43.86448598 82.13551402],0
d2,1,0.00277,8.953049,[158 141] ; [47 80],[143.88497653 155.11502347] ; [61.11502347 65.88497653],0
r1,1,0.002881,8.8811,[242  60] ; [84 42],[230.02803738  71.97196262] ; [95.97196262 30.02803738],0
s8,1,0.002983,8.817771,[128 175] ; [34 92],[114.41958042 188.58041958] ; [47.58041958 78.41958042],0
p4,1,0.003247,8.663105,[145 157] ; [41 85],[131.24299065 170.75700935] ; [54.75700935 71.24299065],0
d1,1,0.004722,7.98278,[174 129] ; [54 73],[160.66046512 142.33953488] ; [67.33953488 59.66046512],0
p6,1,0.007936,7.047754,[ 79 222] ; [ 18 107],[ 68.53755869 232.46244131] ; [28.46244131 96.53755869],0
d5,1,0.008132,7.004189,[248  54] ; [89 37],[237.78971963  64.21028037] ; [99.21028037 26.78971963],0
a2,1,0.008158,6.998357,[ 84 219] ; [ 20 107],[ 73.28372093 229.71627907] ; [30.71627907 96.28372093],0
