Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,103.77058,[109  16] ; [ 44 120],[66.17647059 58.82352941] ; [86.82352941 77.17647059],1
s7,1,0.0,42.472412,[80 41] ; [ 42 114],[53.29241877 67.70758123] ; [68.70758123 87.29241877],1
s6,1,0.0,37.405138,[106  20] ; [80 82],[81.375 44.625] ; [104.625  57.375],1
s8,1,0.0,26.316055,[67 60] ; [ 39 126],[46.10273973 80.89726027] ; [ 59.89726027 105.10273973],1
s5,1,5e-06,20.945685,[55 69] ; [ 31 130],[37.41754386 86.58245614] ; [ 48.58245614 112.41754386],1
s4,1,0.004423,8.101367,[27 98] ; [ 16 150],[ 18.47079038 106.52920962] ; [ 24.52920962 141.47079038],0
p6,1,0.012125,6.29244,[48 75] ; [ 41 122],[38.27622378 84.72377622] ; [ 50.72377622 112.27622378],0
n5,1,0.027144,4.881642,[96 28] ; [108  57],[87.52941176 36.47058824] ; [116.47058824  48.52941176],0
p7,1,0.02896,4.769962,[83 38] ; [91 72],[74.13380282 46.86619718] ; [99.86619718 63.13380282],0
p9,1,0.029617,4.731411,[102  21] ; [118  46],[94.28571429 28.71428571] ; [125.71428571  38.28571429],0
r2,1,0.04429,4.045469,[122   4] ; [151  15],[117.80136986   8.19863014] ; [155.19863014  10.80136986],0
p10,1,0.050724,3.81735,[100  24] ; [115  48],[92.89198606 31.10801394] ; [122.10801394  40.89198606],0
v3,1,0.0615,3.496458,[53 72] ; [ 51 110],[45.45454545 79.54545455] ; [ 58.54545455 102.45454545],0
r3,1,0.068426,3.32038,[121   4] ; [153  14],[117.29452055   7.70547945] ; [156.70547945  10.29452055],0
d4,1,0.109924,2.555312,[84 42] ; [96 71],[77.40614334 48.59385666] ; [102.59385666  64.40614334],0
n6,1,0.112566,2.517825,[101  22] ; [124  43],[95.43103448 27.56896552] ; [129.56896552  37.43103448],0
a8,1,0.116957,2.457604,[22 98] ; [ 18 137],[ 17.45454545 102.54545455] ; [ 22.54545455 132.45454545],0
r4,1,0.116958,2.457593,[121   6] ; [151  16],[117.49659864   9.50340136] ; [154.50340136  12.49659864],0
n2,1,0.15649,2.007819,[23  3] ; [35 12],[20.65753425  5.34246575] ; [37.34246575  9.65753425],0
s1,1,0.169533,1.887065,[  9 115] ; [  6 159],[  6.43598616 117.56401384] ; [  8.56401384 156.43598616],0
b1,1,0.170316,1.880163,[58 69] ; [ 63 104],[52.26870748 74.73129252] ; [68.73129252 98.26870748],0
v1,1,0.228349,1.451114,[68 57] ; [77 86],[62.93402778 62.06597222] ; [82.06597222 80.93402778],0
n1,1,0.254152,1.300334,[12 14] ; [15 31],[ 9.75 16.25] ; [17.25 28.75],0
b3,1,0.278361,1.175074,[28 44] ; [28 63],[24.73619632 47.26380368] ; [31.26380368 59.73619632],0
b2,1,0.278361,1.175074,[28 44] ; [28 63],[24.73619632 47.26380368] ; [31.26380368 59.73619632],0
n4,1,0.298204,1.082207,[95 32] ; [115  51],[91.02389078 35.97610922] ; [118.97610922  47.02389078],0
