Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,4.5e-05,16.646546,[17 46] ; [26 12],[26.82178218 36.17821782] ; [16.17821782 21.82178218],1
s2,1,0.000925,10.971054,[24 42] ; [29 13],[32.38888889 33.61111111] ; [20.61111111 21.38888889],1
p1,1,0.001224,10.453589,[ 1 64] ; [ 8 33],[ 5.51886792 59.48113208] ; [ 3.48113208 37.51886792],0
s6,1,0.002118,9.444441,[36 30] ; [35  7],[43.38888889 22.61111111] ; [27.61111111 14.38888889],0
s3,1,0.008557,6.913035,[28 37] ; [29 13],[34.62616822 30.37383178] ; [22.37383178 19.62616822],0
a8,1,0.024534,5.056503,[ 1 58] ; [ 5 34],[ 3.6122449 55.3877551] ; [ 2.3877551 36.6122449],0
n5,1,0.045711,3.992197,[20 45] ; [21 21],[24.90654206 40.09345794] ; [16.09345794 25.90654206],0
s5,1,0.065941,3.381288,[17 47] ; [18 23],[21.33333333 42.66666667] ; [13.66666667 27.33333333],0
a2,1,0.066246,3.373668,[ 7 59] ; [10 32],[10.38888889 55.61111111] ; [ 6.61111111 35.38888889],0
v4,1,0.074193,3.187721,[58  8] ; [41  1],[60.5  5.5] ; [38.5  3.5],0
u1,1,0.07564,3.156173,[ 4 62] ; [ 7 35],[ 6.72222222 59.27777778] ; [ 4.27777778 37.72222222],0
p3,1,0.088547,2.900593,[33 33] ; [28 14],[37.27777778 28.72222222] ; [23.72222222 18.27777778],0
p10,1,0.089102,2.890526,[43 23] ; [33  8],[46.87850467 19.12149533] ; [29.12149533 11.87850467],0
p9,1,0.091608,2.84588,[45 21] ; [34  7],[48.72897196 17.27102804] ; [30.27102804 10.72897196],0
p7,1,0.096087,2.769312,[43 22] ; [34  8],[46.77570093 18.22429907] ; [30.22429907 11.77570093],0
b5,1,0.098634,2.727494,[35 31] ; [29 13],[39.11111111 26.88888889] ; [24.88888889 17.11111111],0
r2,1,0.150874,2.063396,[55 11] ; [39  3],[57.44444444  8.55555556] ; [36.55555556  5.44444444],0
d2,1,0.159159,1.9822,[21 45] ; [19 23],[24.44444444 41.55555556] ; [15.55555556 26.44444444],0
b4,1,0.161125,1.963636,[35 31] ; [28 14],[38.5 27.5] ; [24.5 17.5],0
b3,1,0.174546,1.843456,[ 8 26] ; [10 15],[10.37288136 23.62711864] ; [ 7.62711864 17.37288136],0
b2,1,0.174546,1.843456,[ 8 26] ; [10 15],[10.37288136 23.62711864] ; [ 7.62711864 17.37288136],0
p6,1,0.182911,1.773811,[20 46] ; [18 24],[23.22222222 42.77777778] ; [14.77777778 27.22222222],0
r3,1,0.198349,1.654492,[58  8] ; [40  2],[59.88888889  6.11111111] ; [38.11111111  3.88888889],0
d5,1,0.225355,1.469942,[51 15] ; [28 14],[48.27777778 17.72222222] ; [30.72222222 11.27777778],0
b1,1,0.245836,1.346812,[24 42] ; [20 22],[26.88888889 39.11111111] ; [17.11111111 24.88888889],0
d1,1,0.272493,1.204153,[29 37] ; [23 19],[31.77777778 34.22222222] ; [20.22222222 21.77777778],0
a3,1,0.296219,1.091138,[39 27] ; [29 13],[41.55555556 24.44444444] ; [26.44444444 15.55555556],0
p11,1,0.320425,0.987211,[41 25] ; [30 12],[43.38888889 22.61111111] ; [27.61111111 14.38888889],0
a6,1,0.344784,0.892562,[38 28] ; [28 14],[40.33333333 25.66666667] ; [25.66666667 16.33333333],0
r4,1,0.348513,0.878865,[50 16] ; [35  7],[51.94444444 14.05555556] ; [33.05555556  8.94444444],0
v1,1,0.360115,0.837491,[25 38] ; [20 21],[27.25961538 35.74038462] ; [17.74038462 23.25961538],0
s1,1,0.374982,0.787089,[ 4 62] ; [ 1 41],[ 3.05555556 62.94444444] ; [ 1.94444444 40.05555556],0
p2,1,0.500164,0.454589,[49 16] ; [34  8],[50.42056075 14.57943925] ; [32.57943925  9.42056075],0
n1,1,0.503429,0.4477,[ 9 16] ; [3 9],[ 8.10810811 16.89189189] ; [3.89189189 8.10810811],0
a1,1,0.561471,0.337163,[ 3 63] ; [ 1 41],[ 2.44444444 63.55555556] ; [ 1.55555556 40.44444444],0
d3,1,0.680275,0.169816,[48 18] ; [29 13],[47.05555556 18.94444444] ; [29.94444444 12.05555556],0
