Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,4e-06,21.508868,[54 24] ; [120 181],[35.81002639 42.18997361] ; [138.18997361 162.81002639],1
s6,1,5.6e-05,16.244986,[62 14] ; [168 130],[46.73796791 29.26203209] ; [183.26203209 114.73796791],1
s5,1,0.000243,13.46526,[36 38] ; [ 79 218],[22.93800539 51.06199461] ; [ 92.06199461 204.93800539],1
s7,1,0.000479,12.194588,[46 29] ; [112 176],[32.6446281 42.3553719] ; [125.3553719 162.6446281],1
a8,1,0.002016,9.534465,[ 1 75] ; [ 39 241],[ 8.53932584 67.46067416] ; [ 31.46067416 248.53932584],0
s3,1,0.002406,9.210977,[55 24] ; [151 148],[43.05291005 35.94708995] ; [162.94708995 136.05291005],0
n4,1,0.013924,6.04773,[49 30] ; [229  73],[57.64304462 21.35695538] ; [220.35695538  81.64304462],0
p3,1,0.033419,4.524205,[42 37] ; [120 181],[33.67894737 45.32105263] ; [128.32105263 172.67894737],0
s8,1,0.038552,4.280488,[37 42] ; [103 198],[29.10526316 49.89473684] ; [110.89473684 190.10526316],0
p6,1,0.046781,3.953249,[33 46] ; [ 90 210],[25.63852243 53.36147757] ; [ 97.36147757 202.63852243],0
b3,1,0.05098,3.808932,[10 34] ; [ 71 114],[15.56331878 28.43668122] ; [ 65.43668122 119.56331878],0
b2,1,0.05098,3.808932,[10 34] ; [ 71 114],[15.56331878 28.43668122] ; [ 65.43668122 119.56331878],0
n3,1,0.063608,3.440712,[22  6] ; [46 32],[17.96226415 10.03773585] ; [50.03773585 27.96226415],0
p4,1,0.067737,3.337021,[49 30] ; [152 149],[41.78684211 37.21315789] ; [159.21315789 141.78684211],0
n2,1,0.083457,2.996266,[23  5] ; [53 29],[19.34545455  8.65454545] ; [56.65454545 25.34545455],0
d3,1,0.102301,2.669299,[55 23] ; [182 119],[48.77572559 29.22427441] ; [188.22427441 112.77572559],0
u3,1,0.154901,2.02331,[20  8] ; [60 46],[16.71641791 11.28358209] ; [63.28358209 42.71641791],0
p2,1,0.169785,1.884837,[66 13] ; [229  71],[61.49076517 17.50923483] ; [233.50923483  66.49076517],0
p10,1,0.21278,1.55241,[62 17] ; [213  85],[57.62599469 21.37400531] ; [217.37400531  80.62599469],0
p8,1,0.225405,1.469624,[42 37] ; [137 164],[37.21315789 41.78684211] ; [141.78684211 159.21315789],0
a1,1,0.304459,1.054561,[ 2 77] ; [ 16 287],[ 3.72251309 75.27748691] ; [ 14.27748691 288.72251309],0
a2,1,0.319716,0.990106,[12 67] ; [ 61 242],[15.09685864 63.90314136] ; [ 57.90314136 245.09685864],0
p5,1,0.327694,0.95799,[ 6 73] ; [ 34 264],[ 8.38196286 70.61803714] ; [ 31.61803714 266.38196286],0
a4,1,0.362519,0.829149,[30 49] ; [131 169],[33.55936675 45.44063325] ; [127.44063325 172.55936675],0
p7,1,0.416652,0.659739,[46 31] ; [161 134],[42.84677419 34.15322581] ; [164.15322581 130.84677419],0
a7,1,0.41908,0.652894,[49 29] ; [205  98],[52. 26.] ; [202. 101.],0
n5,1,0.428841,0.625959,[54 25] ; [220  82],[56.81364829 22.18635171] ; [217.18635171  84.81364829],0
d4,1,0.43314,0.61439,[57 22] ; [230  71],[59.66578947 19.33421053] ; [227.33421053  73.66578947],0
r4,1,0.462758,0.539215,[71  8] ; [263  40],[69.07329843  9.92670157] ; [264.92670157  38.07329843],0
d2,1,0.535767,0.383441,[33 46] ; [137 163],[35.4353562 43.5646438] ; [134.5646438 165.4353562],0
u2,1,0.546624,0.363401,[13 15] ; [56 50],[14.41791045 13.58208955] ; [54.58208955 51.41791045],0
b1,1,0.556977,0.344965,[31 48] ; [130 173],[33.29581152 45.70418848] ; [127.70418848 175.29581152],0
a5,1,0.577776,0.309843,[54 25] ; [197 106],[51.90837696 27.09162304] ; [199.09162304 103.90837696],0
p1,1,0.583284,0.300956,[ 9 70] ; [ 28 272],[ 7.71240106 71.28759894] ; [ 29.28759894 270.71240106],0
v1,1,0.61317,0.255584,[33 46] ; [114 181],[31.05080214 47.94919786] ; [115.94919786 179.05080214],0
n6,1,0.622233,0.242742,[64 15] ; [237  65],[62.41207349 16.58792651] ; [238.58792651  63.41207349],0
r3,1,0.622383,0.242532,[71  7] ; [270  33],[69.81102362  8.18897638] ; [271.18897638  31.81102362],0
v4,1,0.700938,0.147498,[74  4] ; [283  19],[73.27894737  4.72105263] ; [283.72105263  18.27894737],0
p9,1,0.706108,0.142195,[61 17] ; [227  71],[59.74468085 18.25531915] ; [228.25531915  69.74468085],0
a6,1,0.724772,0.123966,[48 31] ; [190 112],[49.34908136 29.65091864] ; [188.65091864 113.34908136],0
v3,1,0.737683,0.112174,[14 65] ; [ 57 237],[15.03753351 63.96246649] ; [ 55.96246649 238.03753351],0
n1,1,0.766525,0.088163,[11 17] ; [34 46],[11.66666667 16.33333333] ; [33.33333333 46.66666667],0
r1,1,0.774175,0.082322,[57 22] ; [222  79],[58.00263158 20.99736842] ; [220.99736842  80.00263158],0
d1,1,0.824113,0.049398,[41 38] ; [153 150],[40.12041885 38.87958115] ; [153.87958115 149.12041885],0
b5,1,0.827093,0.047712,[48 31] ; [180 123],[47.15183246 31.84816754] ; [180.84816754 122.15183246],0
s1,1,0.833282,0.044308,[ 5 74] ; [ 17 281],[ 4.61007958 74.38992042] ; [ 17.38992042 280.61007958],0
d5,1,0.87157,0.026135,[59 19] ; [225  76],[58.44854881 19.55145119] ; [225.55145119  75.44854881],0
p12,1,0.882766,0.021745,[ 4 75] ; [ 14 286],[ 3.75197889 75.24802111] ; [ 14.24802111 285.75197889],0
b4,1,0.884787,0.020997,[44 35] ; [166 137],[43.42931937 35.57068063] ; [166.57068063 136.42931937],0
a3,1,0.897466,0.016606,[51 28] ; [196 104],[51.48548813 27.51451187] ; [195.51451187 104.48548813],0
u1,1,0.898573,0.016247,[10 69] ; [ 40 263],[10.34031414 68.65968586] ; [ 39.65968586 263.34031414],0
p11,1,0.944105,0.004916,[56 23] ; [216  87],[56.2513089 22.7486911] ; [215.7486911  87.2513089],0
