Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,46.016685,[108  24] ; [68 91],[79.83505155 52.16494845] ; [96.16494845 62.83505155],1
p2,1,0.209777,1.572968,[118  15] ; [138  27],[114.25503356  18.74496644] ; [141.74496644  23.25503356],0
v4,1,0.211486,1.561228,[129   4] ; [154  10],[126.73063973   6.26936027] ; [156.26936027   7.73063973],0
d2,1,0.324364,0.97127,[95 37] ; [127  38],[98.66666667 33.33333333] ; [123.33333333  41.66666667],0
s7,1,0.402961,0.699473,[92 36] ; [107  52],[88.75261324 39.24738676] ; [110.24738676  48.75261324],0
d4,1,0.43156,0.618621,[130   1] ; [161   3],[129.22372881   1.77627119] ; [161.77627119   2.22372881],0
a7,1,0.462192,0.540582,[104  29] ; [123  42],[101.31208054  31.68791946] ; [125.68791946  39.31208054],0
a3,1,0.487983,0.480972,[112  20] ; [135  30],[109.77777778  22.22222222] ; [137.22222222  27.77777778],0
p6,1,0.489495,0.477637,[55 76] ; [75 88],[57.92517007 73.07482993] ; [72.07482993 90.92517007],0
s2,1,0.497804,0.459615,[112  21] ; [134  31],[109.79194631  23.20805369] ; [136.20805369  28.79194631],0
d5,1,0.502834,0.44895,[128   3] ; [159   6],[127.01689189   3.98310811] ; [159.98310811   5.01689189],0
r2,1,0.50356,0.447426,[130   3] ; [159   2],[130.73809524   2.26190476] ; [158.26190476   2.73809524],0
a2,1,0.5124,0.429163,[50 83] ; [ 56 109],[47.30872483 85.69127517] ; [ 58.69127517 106.30872483],0
b1,1,0.561555,0.337019,[52 81] ; [70 95],[54.44966443 78.55033557] ; [67.55033557 97.44966443],0
n3,1,0.577941,0.309576,[16  8] ; [30 11],[16.98461538  7.01538462] ; [29.01538462 11.98461538],0
a8,1,0.593871,0.284339,[ 16 109] ; [ 23 130],[ 17.53597122 107.46402878] ; [ 21.46402878 131.53597122],0
a6,1,0.65163,0.203851,[96 35] ; [117  48],[94.26689189 36.73310811] ; [118.73310811  46.26689189],0
b4,1,0.652296,0.203018,[84 49] ; [100  65],[82.12080537 50.87919463] ; [101.87919463  63.12080537],0
b5,1,0.731709,0.117548,[78 55] ; [100  65],[79.44295302 53.55704698] ; [98.55704698 66.44295302],0
s6,1,0.746346,0.104627,[114  17] ; [138  23],[113.05479452  17.94520548] ; [138.94520548  22.05479452],0
a4,1,0.750991,0.1007,[79 54] ; [95 70],[77.65771812 55.34228188] ; [96.34228188 68.65771812],0
b2,1,0.824074,0.049421,[33 48] ; [47 64],[33.75 47.25] ; [46.25 64.75],0
b3,1,0.824074,0.049421,[33 48] ; [47 64],[33.75 47.25] ; [46.25 64.75],0
s1,1,0.826639,0.047967,[  5 127] ; [  7 156],[  5.36949153 126.63050847] ; [  6.63050847 156.36949153],0
r1,1,0.853258,0.034211,[115  18] ; [143  21],[115.53535354  17.46464646] ; [142.46464646  21.53535354],0
n2,1,0.874506,0.024944,[16  7] ; [30 12],[16.27692308  6.72307692] ; [29.72307692 12.27692308],0
u2,1,0.880754,0.022504,[15  6] ; [22  8],[15.23529412  5.76470588] ; [21.76470588  8.23529412],0
u3,1,0.880754,0.022504,[15  6] ; [22  8],[15.23529412  5.76470588] ; [21.76470588  8.23529412],0
a5,1,0.967181,0.001693,[111  22] ; [138  27],[111.13087248  21.86912752] ; [137.86912752  27.13087248],0
u1,1,0.986871,0.000271,[38 95] ; [ 47 118],[37.93624161 95.06375839] ; [ 47.06375839 117.93624161],0
