Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,37.000511,[23  1] ; [ 6 31],[11.40983607 12.59016393] ; [17.59016393 19.40983607],1
d5,1,9e-06,19.812788,[23  2] ; [13 24],[14.51612903 10.48387097] ; [21.48387097 15.51612903],1
d3,1,1.1e-05,19.370811,[21  4] ; [10 27],[12.5 12.5] ; [18.5 18.5],1
a4,1,6.8e-05,15.851908,[15  9] ; [ 5 32],[ 7.86885246 16.13114754] ; [12.13114754 24.86885246],1
d4,1,9.1e-05,15.308015,[24  1] ; [18 19],[16.93548387  8.06451613] ; [25.06451613 11.93548387],1
a3,1,0.00187,9.673293,[21  4] ; [16 20],[15.16393443  9.83606557] ; [21.83606557 14.16393443],0
p11,1,0.021588,5.278672,[14 11] ; [10 27],[ 9.67741935 15.32258065] ; [14.32258065 22.67741935],0
s5,1,0.029986,4.710098,[ 7 17] ; [ 3 34],[ 3.93442623 20.06557377] ; [ 6.06557377 30.93442623],0
r2,1,0.030437,4.684467,[17  5] ; [18 19],[13.05084746  8.94915254] ; [21.94915254 15.05084746],0
v2,1,0.034924,4.448867,[12 13] ; [ 8 28],[ 8.19672131 16.80327869] ; [11.80327869 24.19672131],0
a5,1,0.04239,4.119573,[18  7] ; [17 20],[14.11290323 10.88709677] ; [20.88709677 16.11290323],0
r3,1,0.132551,2.262375,[16  9] ; [16 20],[13.1147541 11.8852459] ; [18.8852459 17.1147541],0
s7,1,0.137486,2.205869,[ 7 16] ; [ 5 30],[ 4.75862069 18.24137931] ; [ 7.24137931 27.75862069],0
p5,1,0.152416,2.0479,[ 3 22] ; [ 1 35],[ 1.63934426 23.36065574] ; [ 2.36065574 33.63934426],0
p8,1,0.157299,2.0,[ 2 22] ; [ 8 28],[ 4. 20.] ; [ 6. 30.],0
a2,1,0.166314,1.915856,[ 4 21] ; [ 2 35],[ 2.41935484 22.58064516] ; [ 3.58064516 33.41935484],0
n5,1,0.186797,1.742703,[12 13] ; [24 13],[14.51612903 10.48387097] ; [21.48387097 15.51612903],0
s3,1,0.189701,1.719942,[11 14] ; [10 26],[ 8.60655738 16.39344262] ; [12.39344262 23.60655738],0
s6,1,0.213156,1.549858,[ 9 16] ; [ 8 29],[ 6.85483871 18.14516129] ; [10.14516129 26.85483871],0
b4,1,0.222904,1.485579,[18  7] ; [21 16],[15.72580645  9.27419355] ; [23.27419355 13.72580645],0
p2,1,0.267781,1.228077,[ 7 17] ; [16 21],[ 9.04918033 14.95081967] ; [13.95081967 23.04918033],0
p7,1,0.281728,1.158735,[ 5 20] ; [12 25],[ 6.85483871 18.14516129] ; [10.14516129 26.85483871],0
v1,1,0.323612,0.974293,[ 5 19] ; [12 25],[ 6.68852459 17.31147541] ; [10.31147541 26.68852459],0
u1,1,0.340322,0.90922,[ 2 23] ; [ 1 36],[ 1.20967742 23.79032258] ; [ 1.79032258 35.20967742],0
p3,1,0.359598,0.839295,[ 8 17] ; [ 8 29],[ 6.4516129 18.5483871] ; [ 9.5483871 27.4516129],0
v3,1,0.372934,0.793866,[ 2 22] ; [ 6 31],[ 3.14754098 20.85245902] ; [ 4.85245902 32.14754098],0
n4,1,0.494671,0.46635,[17  8] ; [22 15],[15.72580645  9.27419355] ; [23.27419355 13.72580645],0
s4,1,0.495745,0.464033,[ 5 20] ; [ 5 32],[ 4.03225806 20.96774194] ; [ 5.96774194 31.03225806],0
s1,1,0.500997,0.452824,[ 2 23] ; [ 5 32],[ 2.82258065 22.17741935] ; [ 4.17741935 32.82258065],0
a1,1,0.500997,0.452824,[ 2 23] ; [ 5 32],[ 2.82258065 22.17741935] ; [ 4.17741935 32.82258065],0
p1,1,0.549911,0.357477,[ 4 21] ; [ 4 33],[ 3.22580645 21.77419355] ; [ 4.77419355 32.22580645],0
r4,1,0.565099,0.330952,[ 7 18] ; [ 8 29],[ 6.0483871 18.9516129] ; [ 8.9516129 28.0483871],0
p10,1,0.593843,0.284382,[10 15] ; [12 24],[ 9.01639344 15.98360656] ; [12.98360656 23.01639344],0
b2,1,0.657774,0.196239,[ 8 12] ; [ 7 14],[ 7.31707317 12.68292683] ; [ 7.68292683 13.31707317],0
b3,1,0.657774,0.196239,[ 8 12] ; [ 7 14],[ 7.31707317 12.68292683] ; [ 7.68292683 13.31707317],0
a8,1,0.662521,0.190476,[ 2 23] ; [ 4 31],[ 2.5 22.5] ; [ 3.5 31.5],0
a6,1,0.71198,0.136307,[12 13] ; [16 21],[11.29032258 13.70967742] ; [16.70967742 20.29032258],0
n3,1,0.715697,0.132653,[6 6] ; [6 8],[5.53846154 6.46153846] ; [6.46153846 7.53846154],0
r1,1,0.718801,0.129644,[ 9 16] ; [15 22],[ 9.67741935 15.32258065] ; [14.32258065 22.67741935],0
n6,1,0.749668,0.10181,[11 13] ; [15 21],[10.4 13.6] ; [15.6 20.4],0
s2,1,0.826092,0.048275,[ 6 19] ; [ 8 29],[ 5.64516129 19.35483871] ; [ 8.35483871 28.64516129],0
p9,1,0.831547,0.045249,[10 14] ; [16 20],[10.4 13.6] ; [15.6 20.4],0
p4,1,0.849145,0.03618,[ 8 17] ; [11 26],[ 7.66129032 17.33870968] ; [11.33870968 25.66129032],0
n2,1,0.86324,0.02967,[6 7] ; [6 8],[5.77777778 7.22222222] ; [6.22222222 7.77777778],0
n1,1,0.86324,0.02967,[6 7] ; [6 8],[5.77777778 7.22222222] ; [6.22222222 7.77777778],0
p6,1,0.869592,0.026954,[ 3 21] ; [ 4 32],[ 2.8 21.2] ; [ 4.2 31.8],0
a7,1,0.873662,0.025284,[12 13] ; [17 20],[11.69354839 13.30645161] ; [17.30645161 19.69354839],0
b1,1,0.879948,0.022812,[14 11] ; [20 17],[13.70967742 11.29032258] ; [20.29032258 16.70967742],0
b5,1,0.960015,0.002514,[12 13] ; [18 19],[12.09677419 12.90322581] ; [17.90322581 19.09677419],0
