Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.02056,5.363686,[58 17] ; [17 14],[53.06603774 21.93396226] ; [21.93396226  9.06603774],0
b1,1,0.288303,1.127527,[38 38] ; [19 12],[40.48598131 35.51401869] ; [16.51401869 14.48598131],0
p11,1,0.398219,0.713697,[53 23] ; [19 12],[51.14018692 24.85981308] ; [20.85981308 10.14018692],0
p2,1,0.501505,0.45175,[54 22] ; [24  7],[55.40186916 20.59813084] ; [22.59813084  8.40186916],0
p1,1,0.530954,0.392566,[11 65] ; [ 6 25],[12.07476636 63.92523364] ; [ 4.92523364 26.07476636],0
p5,1,0.599158,0.276267,[ 7 67] ; [ 4 27],[ 7.75238095 66.24761905] ; [ 3.24761905 27.75238095],0
