Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,9.3e-05,15.279506,[54 21] ; [165 185],[38.64705882 36.35294118] ; [180.35294118 169.64705882],1
s6,1,0.000151,14.36578,[63  8] ; [228 117],[49.66586538 21.33413462] ; [241.33413462 103.66586538],1
s3,1,0.000758,11.341512,[57 18] ; [191 157],[43.97163121 31.02836879] ; [204.02836879 143.97163121],1
v2,1,0.000859,11.109208,[30 44] ; [212 132],[42.84210526 31.15789474] ; [199.15789474 144.84210526],1
s7,1,0.001971,9.576654,[52 21] ; [172 163],[40.07843137 32.92156863] ; [183.92156863 151.07843137],0
p6,1,0.002995,8.810634,[48 27] ; [157 191],[36.34751773 38.65248227] ; [168.65248227 179.34751773],0
s5,1,0.005029,7.868884,[36 32] ; [120 224],[25.74757282 42.25242718] ; [130.25242718 213.74757282],0
a3,1,0.025545,4.986536,[45 30] ; [256  95],[52.99295775 22.00704225] ; [248.00704225 102.99295775],0
a7,1,0.029578,4.73368,[48 27] ; [268  84],[55.50351288 19.49648712] ; [260.49648712  91.50351288],0
r4,1,0.033717,4.50898,[65 10] ; [331  22],[69.39252336  5.60747664] ; [326.60747664  26.39252336],0
b2,1,0.035277,4.431725,[ 9 31] ; [ 88 132],[14.92307692 25.07692308] ; [ 82.07692308 137.92307692],0
b3,1,0.035277,4.431725,[ 9 31] ; [ 88 132],[14.92307692 25.07692308] ; [ 82.07692308 137.92307692],0
v3,1,0.035738,4.409543,[24 50] ; [157 186],[32.11990408 41.88009592] ; [148.88009592 194.11990408],0
a5,1,0.038694,4.274262,[50 25] ; [275  78],[56.95093458 18.04906542] ; [268.04906542  84.95093458],0
a8,1,0.043141,4.089885,[ 5 64] ; [ 54 266],[10.46529563 58.53470437] ; [ 48.53470437 271.46529563],0
n4,1,0.051685,3.785939,[54 21] ; [289  64],[60.10514019 14.89485981] ; [282.89485981  70.10514019],0
r2,1,0.10233,2.668854,[68  7] ; [331  16],[70.91232227  4.08767773] ; [328.08767773  18.91232227],0
p11,1,0.114424,2.492028,[61 14] ; [311  42],[65.18691589  9.81308411] ; [306.81308411  46.18691589],0
v1,1,0.114563,2.490118,[38 36] ; [212 134],[44.04761905 29.95238095] ; [205.95238095 140.04761905],0
r1,1,0.124531,2.359385,[58 17] ; [297  54],[62.5 12.5] ; [292.5  58.5],0
r3,1,0.13526,2.231072,[69  5] ; [341  11],[71.22065728  2.77934272] ; [338.77934272  13.22065728],0
p7,1,0.140701,2.170276,[65  8] ; [286  63],[60.71800948 12.28199052] ; [290.28199052  58.71800948],0
p3,1,0.141358,2.163114,[53 22] ; [217 135],[47.42388759 27.57611241] ; [222.57611241 129.42388759],0
d3,1,0.141796,2.158363,[59 16] ; [248 105],[53.79672897 21.20327103] ; [253.20327103  99.79672897],0
s8,1,0.248891,1.329518,[43 32] ; [175 175],[38.47058824 36.52941176] ; [179.52941176 170.47058824],0
a1,1,0.252289,1.310583,[ 2 73] ; [ 21 332],[ 4.03037383 70.96962617] ; [ 18.96962617 334.03037383],0
p9,1,0.269781,1.217859,[65 10] ; [318  32],[67.58823529  7.41176471] ; [315.41176471  34.58823529],0
n5,1,0.295259,1.095485,[63 12] ; [276  75],[59.68309859 15.31690141] ; [279.31690141  71.68309859],0
s1,1,0.297701,1.084465,[ 3 72] ; [  7 344],[ 1.76056338 73.23943662] ; [  8.23943662 342.76056338],0
p5,1,0.318436,0.99536,[10 65] ; [ 64 289],[12.96728972 62.03271028] ; [ 61.03271028 291.96728972],0
p4,1,0.365556,0.818714,[59 16] ; [260  93],[55.89953271 19.10046729] ; [263.10046729  89.89953271],0
a6,1,0.394612,0.724683,[46 29] ; [234 118],[49.18032787 25.81967213] ; [230.81967213 121.18032787],0
b1,1,0.42008,0.65009,[32 43] ; [133 220],[28.9135514 46.0864486] ; [136.0864486 216.9135514],0
d5,1,0.434801,0.609965,[64 11] ; [287  65],[61.65105386 13.34894614] ; [289.34894614  62.65105386],0
p1,1,0.43808,0.601305,[ 7 68] ; [ 44 307],[ 8.97887324 66.02112676] ; [ 42.02112676 308.97887324],0
u4,1,0.456092,0.555469,[ 1 74] ; [ 10 343],[ 1.92757009 73.07242991] ; [  9.07242991 343.92757009],0
p12,1,0.465377,0.532931,[ 6 69] ; [ 38 313],[ 7.74647887 67.25352113] ; [ 36.25352113 314.74647887],0
p10,1,0.511696,0.430598,[68  7] ; [308  42],[66.35294118  8.64705882] ; [309.64705882  40.35294118],0
a2,1,0.545311,0.365786,[14 61] ; [ 77 276],[15.94626168 59.05373832] ; [ 75.05373832 277.94626168],0
u1,1,0.551202,0.355169,[14 61] ; [ 56 297],[12.26635514 62.73364486] ; [ 57.73364486 295.26635514],0
n3,1,0.584371,0.299221,[12  4] ; [38 18],[11.11111111  4.88888889] ; [38.88888889 17.11111111],0
n2,1,0.626979,0.23618,[13  3] ; [43 14],[12.2739726  3.7260274] ; [43.7260274 13.2739726],0
d1,1,0.649379,0.206684,[48 27] ; [216 137],[46.26168224 28.73831776] ; [217.73831776 135.26168224],0
u2,1,0.670887,0.180566,[16 14] ; [56 41],[17.00787402 12.99212598] ; [54.99212598 42.00787402],0
n6,1,0.711958,0.13633,[64 10] ; [309  42],[64.94588235  9.05411765] ; [308.05411765  42.94588235],0
u3,1,0.774932,0.081756,[17 13] ; [51 44],[16.32 13.68] ; [51.68 43.32],0
b4,1,0.810648,0.057403,[42 33] ; [203 150],[42.93224299 32.06775701] ; [202.06775701 150.93224299],0
d2,1,0.853325,0.03418,[37 38] ; [170 183],[36.27336449 38.72663551] ; [170.72663551 182.27336449],0
d4,1,0.886004,0.020553,[63 12] ; [298  54],[63.40749415 11.59250585] ; [297.59250585  54.40749415],0
n1,1,0.897184,0.016698,[ 6 10] ; [22 34],[6.22222222 9.77777778] ; [21.77777778 34.22222222],0
v4,1,0.927992,0.008167,[73  2] ; [340  10],[72.88235294  2.11764706] ; [340.11764706   9.88235294],0
a4,1,0.945577,0.00466,[31 44] ; [147 205],[31.264637 43.735363] ; [146.735363 205.264637],0
b5,1,0.952718,0.003516,[42 33] ; [199 154],[42.23130841 32.76869159] ; [198.76869159 154.23130841],0
