Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,46.753413,[43 62] ; [146  35],[69.38811189 35.61188811] ; [119.61188811  61.38811189],1
n6,1,0.002022,9.529181,[63 42] ; [139  41],[74.42105263 30.57894737] ; [127.57894737  52.42105263],0
s4,1,0.005998,7.55097,[27 78] ; [ 23 156],[18.48591549 86.51408451] ; [ 31.51408451 147.48591549],0
p10,1,0.017865,5.609302,[54 49] ; [120  60],[63.32862191 39.67137809] ; [110.67137809  69.32862191],0
s8,1,0.019508,5.45535,[20 84] ; [ 58 123],[28.46315789 75.53684211] ; [ 49.53684211 131.46315789],0
s6,1,0.03376,4.506811,[42 61] ; [97 83],[50.59010601 52.40989399] ; [88.40989399 91.59010601],0
d4,1,0.047235,3.936995,[88 17] ; [131  47],[81.25441696 23.74558304] ; [137.74558304  40.25441696],0
a2,1,0.051176,3.802493,[12 93] ; [ 37 144],[17.98951049 87.01048951] ; [ 31.01048951 149.98951049],0
a8,1,0.05556,3.665208,[ 6 94] ; [ 23 148],[10.70110701 89.29889299] ; [ 18.29889299 152.70110701],0
a5,1,0.089846,2.877132,[56 49] ; [115  66],[62.77972028 42.22027972] ; [108.22027972  72.77972028],0
r3,1,0.093023,2.821271,[94 11] ; [147  32],[89.10211268 15.89788732] ; [151.89788732  27.10211268],0
p9,1,0.094195,2.801174,[61 40] ; [125  53],[67.33333333 33.66666667] ; [118.66666667  59.33333333],0
a1,1,0.107863,2.585249,[  4 101] ; [ 16 165],[ 7.34265734 97.65734266] ; [ 12.65734266 168.34265734],0
p12,1,0.108881,2.570388,[  2 101] ; [ 11 170],[ 4.71478873 98.28521127] ; [  8.28521127 172.71478873],0
u3,1,0.127837,2.318572,[22 14] ; [28 34],[18.36734694 17.63265306] ; [31.63265306 30.36734694],0
v3,1,0.127911,2.317681,[25 74] ; [ 60 116],[30.6 68.4] ; [ 54.4 121.6],0
a6,1,0.139898,2.179076,[59 46] ; [117  63],[64.84210526 40.15789474] ; [111.15789474  68.84210526],0
s3,1,0.173948,1.848586,[44 59] ; [92 88],[49.49823322 53.50176678] ; [86.50176678 93.49823322],0
u1,1,0.182135,1.78012,[ 8 97] ; [ 23 158],[11.38111888 93.61888112] ; [ 19.61888112 161.38111888],0
u2,1,0.195504,1.675649,[22 13] ; [30 31],[18.95833333 16.04166667] ; [33.04166667 27.95833333],0
s2,1,0.206654,1.594715,[34 71] ; [ 71 107],[38.95759717 66.04240283] ; [ 66.04240283 111.95759717],0
s7,1,0.215344,1.535134,[27 71] ; [ 61 114],[31.58974359 66.41025641] ; [ 56.41025641 118.58974359],0
p1,1,0.229913,1.4414,[  3 101] ; [ 11 170],[ 5.10877193 98.89122807] ; [  8.89122807 172.10877193],0
p11,1,0.271051,1.211421,[61 44] ; [117  64],[65.34965035 39.65034965] ; [112.65034965  68.34965035],0
v1,1,0.274872,1.192272,[37 65] ; [ 76 101],[41.31182796 60.68817204] ; [ 71.68817204 105.31182796],0
d2,1,0.282548,1.154794,[40 65] ; [79 98],[44.30851064 60.69148936] ; [ 74.69148936 102.30851064],0
n3,1,0.383057,0.76087,[26 10] ; [44 25],[24. 12.] ; [46. 23.],0
v4,1,0.426888,0.631275,[90 13] ; [151  29],[87.71378092 15.28621908] ; [153.28621908  26.71378092],0
p5,1,0.436409,0.605707,[  1 103] ; [  4 176],[  1.83098592 102.16901408] ; [  3.16901408 176.83098592],0
d3,1,0.439432,0.597765,[63 41] ; [100  79],[59.90106007 44.09893993] ; [103.09893993  75.90106007],0
n2,1,0.468136,0.526373,[24 14] ; [49 21],[25.68518519 12.31481481] ; [47.31481481 22.68518519],0
s1,1,0.491213,0.473869,[  3 102] ; [  8 170],[  4.08127208 100.91872792] ; [  6.91872792 171.08127208],0
a7,1,0.517755,0.418363,[67 37] ; [109  71],[64.45070423 39.54929577] ; [111.54929577  68.45070423],0
v2,1,0.520873,0.412164,[48 51] ; [76 95],[45.46666667 53.53333333] ; [78.53333333 92.46666667],0
n1,1,0.527898,0.398436,[12 26] ; [26 43],[13.4953271 24.5046729] ; [24.5046729 44.4953271],0
d1,1,0.56067,0.338545,[45 60] ; [84 97],[47.36013986 57.63986014] ; [81.63986014 99.36013986],0
b1,1,0.565156,0.330855,[46 59] ; [ 73 108],[43.68881119 61.31118881] ; [ 75.31118881 105.68881119],0
u4,1,0.62453,0.239551,[  1 104] ; [  3 178],[  1.46853147 103.53146853] ; [  2.53146853 178.46853147],0
