Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,129.413028,[262 119] ; [ 54 190],[192.6336 188.3664] ; [123.3664 120.6336],1
p8,1,0.0,78.683403,[257 121] ; [ 76 165],[203.35056543 174.64943457] ; [129.64943457 111.35056543],1
p6,1,0.0,71.329473,[189 187] ; [ 40 201],[139.55267423 236.44732577] ; [ 89.44732577 151.55267423],1
p7,1,0.0,48.909586,[285  91] ; [113 122],[244.92307692 131.07692308] ; [153.07692308  81.92307692],1
p2,1,0.0,40.206141,[348  31] ; [178  66],[319.99036918  59.00963082] ; [206.00963082  37.99036918],1
n5,1,0.0,28.559218,[311  70] ; [151  91],[282.53932584  98.46067416] ; [179.46067416  62.53932584],1
p5,1,0.0,25.417986,[ 62 316] ; [  8 235],[ 42.60869565 335.39130435] ; [ 27.39130435 215.60869565],1
p9,1,1e-06,24.489401,[341  37] ; [181  59],[319.2815534  58.7184466] ; [202.7184466  37.2815534],1
p10,1,1e-06,23.988044,[333  46] ; [175  67],[310.03542673  68.96457327] ; [197.96457327  44.03542673],1
s6,1,1e-06,23.494607,[285  89] ; [139 102],[257.84715447 116.15284553] ; [166.15284553  74.84715447],1
n4,1,8e-06,19.91299,[320  61] ; [168  76],[297.4848  83.5152] ; [190.5152  53.4848],1
s7,1,1e-05,19.517903,[213 147] ; [ 96 140],[186.6442953 173.3557047] ; [122.3557047 113.6442953],1
d3,1,3.4e-05,17.193928,[318  63] ; [170  75],[297.00958466  83.99041534] ; [190.99041534  54.00958466],1
n6,1,3.5e-05,17.143814,[337  42] ; [185  57],[318.57971014  60.42028986] ; [203.42028986  38.57971014],1
d1,1,3.6e-05,17.080097,[296  85] ; [153  92],[273.27316294 107.72683706] ; [175.72683706  69.27316294],1
p11,1,0.000124,14.736361,[317  64] ; [172  73],[297.61821086  83.38178914] ; [191.38178914  53.61821086],1
u1,1,0.000129,14.652284,[106 275] ; [ 36 209],[ 86.42492013 294.57507987] ; [ 55.57507987 189.42492013],1
s2,1,0.000153,14.330216,[224 152] ; [107 136],[201.05977383 174.94022617] ; [129.94022617 113.05977383],1
s8,1,0.000211,13.729858,[201 176] ; [ 93 151],[178.48309179 198.51690821] ; [115.51690821 128.48309179],1
a5,1,0.000232,13.553959,[319  62] ; [175  70],[300.66134185  80.33865815] ; [193.33865815  51.66134185],1
v1,1,0.000315,12.981733,[229 141] ; [114 128],[207.36928105 162.63071895] ; [135.63071895 106.36928105],1
r4,1,0.000426,12.415069,[371  10] ; [223  22],[361.52396166  19.47603834] ; [232.47603834  12.52396166],1
p1,1,0.000454,12.294856,[ 37 341] ; [  6 237],[ 26.17391304 351.82608696] ; [ 16.82608696 226.17391304],1
d5,1,0.001115,10.626537,[352  29] ; [206  39],[339.61341853  41.38658147] ; [218.38658147  26.61341853],0
s5,1,0.004004,8.282073,[148 219] ; [ 68 168],[131.46268657 235.53731343] ; [ 84.53731343 151.46268657],0
d2,1,0.004504,8.068406,[227 153] ; [118 127],[209.76 170.24] ; [135.24 109.76],0
v3,1,0.012384,6.255009,[162 199] ; [ 82 155],[147.29765886 213.70234114] ; [ 96.70234114 140.29765886],0
a2,1,0.014973,5.919619,[123 258] ; [ 57 188],[109.55271565 271.44728435] ; [ 70.44728435 174.55271565],0
v4,1,0.016111,5.790769,[370  10] ; [227  16],[364.14125201  15.85874799] ; [232.85874799  10.14125201],0
s3,1,0.025316,5.002169,[231 143] ; [128 115],[217.61102107 156.38897893] ; [141.38897893 101.61102107],0
p12,1,0.025704,4.975795,[ 40 340] ; [ 13 228],[ 32.431562 347.568438] ; [ 20.568438 220.431562],0
r3,1,0.029101,4.761652,[371   8] ; [230  13],[366.20418006  12.79581994] ; [234.79581994   8.20418006],0
a7,1,0.035666,4.413014,[298  82] ; [174  71],[286.976  93.024] ; [185.024  59.976],0
a4,1,0.048301,3.899493,[206 174] ; [113 132],[193.952 186.048] ; [125.048 119.952],0
u4,1,0.065671,3.388047,[ 14 367] ; [  3 242],[ 10.34664537 370.65335463] ; [  6.65335463 238.34664537],0
u3,1,0.068699,3.31384,[61 25] ; [35 27],[55.78378378 30.21621622] ; [40.21621622 21.78378378],0
s4,1,0.093386,2.815018,[ 67 308] ; [ 31 211],[ 59.5623987 315.4376013] ; [ 38.4376013 203.5623987],0
v2,1,0.15354,2.036727,[230 138] ; [132 101],[221.65723794 146.34276206] ; [140.34276206  92.65723794],0
u2,1,0.301579,1.067199,[56 30] ; [34 26],[53.01369863 32.98630137] ; [36.98630137 23.01369863],0
b5,1,0.31528,1.008429,[221 160] ; [152  93],[227.01757188 153.98242812] ; [145.98242812  99.01757188],0
n1,1,0.336505,0.923702,[20 42] ; [29 43],[22.67164179 39.32835821] ; [26.32835821 45.67164179],0
n3,1,0.496493,0.462424,[44 17] ; [48 24],[42.19548872 18.80451128] ; [49.80451128 22.19548872],0
b2,1,0.500704,0.453444,[100 142] ; [51 84],[ 96.92838196 145.07161804] ; [54.07161804 80.92838196],0
b3,1,0.500704,0.453444,[100 142] ; [51 84],[ 96.92838196 145.07161804] ; [54.07161804 80.92838196],0
a6,1,0.543739,0.368654,[271 110] ; [168  76],[267.6144 113.3856] ; [171.3856  72.6144],0
a3,1,0.546293,0.364001,[293  87] ; [183  61],[289.87179487  90.12820513] ; [186.12820513  57.87179487],0
