Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,47.126585,[175  53] ; [48 73],[145.68481375  82.31518625] ; [77.31518625 43.68481375],1
r3,1,0.0,44.59277,[218   9] ; [89 36],[197.98011364  29.01988636] ; [109.01988636  15.98011364],1
p9,1,0.0,41.312616,[186  40] ; [58 60],[160.30232558  65.69767442] ; [83.69767442 34.30232558],1
n6,1,0.0,35.789319,[194  35] ; [69 55],[170.61473088  58.38526912] ; [92.38526912 31.61473088],1
r4,1,0.0,26.372069,[196  33] ; [77 48],[176.60169492  52.39830508] ; [96.39830508 28.60169492],1
p2,1,1e-06,24.956181,[169  60] ; [59 66],[147.49152542  81.50847458] ; [80.50847458 44.49152542],1
b1,1,3e-06,21.986931,[ 65 164] ; [67 58],[ 85.38983051 143.61016949] ; [46.61016949 78.38983051],1
n4,1,0.000127,14.680914,[175  54] ; [71 54],[159.13559322  69.86440678] ; [86.86440678 38.13559322],1
v4,1,0.000177,14.059387,[208  20] ; [96 29],[196.35127479  31.64872521] ; [107.64872521  17.35127479],1
n5,1,0.001241,10.427838,[163  65] ; [68 57],[149.20113314  78.79886686] ; [81.79886686 43.20113314],0
a6,1,0.005781,7.617352,[160  69] ; [69 56],[148.13841808  80.86158192] ; [80.86158192 44.13841808],0
a5,1,0.006304,7.461247,[163  66] ; [71 54],[151.37288136  77.62711864] ; [82.62711864 42.37288136],0
n3,1,0.007074,7.25402,[47 16] ; [29 28],[39.9 23.1] ; [36.1 20.9],0
p12,1,0.008036,7.025391,[ 20 208] ; [  2 122],[ 14.25 213.75] ; [  7.75 116.25],0
a1,1,0.009348,6.755144,[  6 223] ; [ 11 114],[ 10.99717514 218.00282486] ; [  6.00282486 118.99717514],0
s1,1,0.009724,6.684817,[  5 221] ; [ 10 114],[  9.68571429 216.31428571] ; [  5.31428571 118.68571429],0
r2,1,0.010388,6.567166,[211  17] ; [103  20],[203.96581197  24.03418803] ; [110.03418803  12.96581197],0
n2,1,0.021678,5.271429,[48 15] ; [34 26],[42. 21.] ; [40. 20.],0
s6,1,0.026048,4.952837,[131  95] ; [56 67],[121.09455587 104.90544413] ; [65.90544413 57.09455587],0
v2,1,0.038692,4.274326,[111 105] ; [48 73],[101.91097923 114.08902077] ; [57.08902077 63.91097923],0
u3,1,0.047673,3.92146,[49 29] ; [22 27],[43.60629921 34.39370079] ; [27.39370079 21.60629921],0
u2,1,0.048323,3.898723,[45 33] ; [19 29],[39.61904762 38.38095238] ; [24.38095238 23.61904762],0
a8,1,0.05115,3.803345,[ 25 186] ; [  6 109],[ 20.06441718 190.93558282] ; [ 10.93558282 104.06441718],0
v1,1,0.073971,3.192633,[ 98 122] ; [43 81],[ 90.1744186 129.8255814] ; [50.8255814 73.1744186],0
p8,1,0.149944,2.072817,[ 55 172] ; [ 22 103],[ 49.65625 177.34375] ; [27.34375 97.65625],0
p4,1,0.170909,1.874953,[ 92 137] ; [41 84],[ 86.03672316 142.96327684] ; [46.96327684 78.03672316],0
r1,1,0.184585,1.760319,[165  63] ; [82 43],[159.53541076  68.46458924] ; [87.46458924 37.53541076],0
b5,1,0.192525,1.69819,[148  81] ; [72 53],[142.31638418  86.68361582] ; [77.68361582 47.31638418],0
b4,1,0.199095,1.648997,[146  83] ; [71 54],[140.37570621  88.62429379] ; [76.62429379 48.37570621],0
s4,1,0.214505,1.540761,[ 34 193] ; [25 99],[ 38.15669516 188.84330484] ; [ 20.84330484 103.15669516],0
s3,1,0.215907,1.531369,[107 118] ; [50 73],[101.50862069 123.49137931] ; [55.49137931 67.50862069],0
p3,1,0.227372,1.457225,[ 67 161] ; [29 95],[ 62.18181818 165.81818182] ; [33.81818182 90.18181818],0
s8,1,0.288543,1.126407,[ 75 153] ; [34 90],[ 70.60227273 157.39772727] ; [38.39772727 85.60227273],0
s5,1,0.414535,0.665755,[ 43 173] ; [28 90],[ 45.91616766 170.08383234] ; [25.08383234 92.91616766],0
a3,1,0.437869,0.60186,[151  78] ; [76 47],[147.67897727  81.32102273] ; [79.32102273 43.67897727],0
s7,1,0.450204,0.570139,[ 74 148] ; [42 70],[ 77.10179641 144.89820359] ; [38.89820359 73.10179641],0
a7,1,0.476281,0.507366,[158  70] ; [82 43],[155.01416431  72.98583569] ; [84.98583569 40.01416431],0
d4,1,0.477611,0.504314,[179  49] ; [94 31],[176.3286119  51.6713881] ; [96.6713881 28.3286119],0
a2,1,0.523941,0.406129,[ 43 186] ; [27 98],[ 45.28248588 183.71751412] ; [ 24.71751412 100.28248588],0
u4,1,0.5371,0.380941,[  6 223] ; [  2 123],[  5.17514124 223.82485876] ; [  2.82485876 122.17514124],0
p1,1,0.546767,0.363142,[ 16 212] ; [ 11 114],[ 17.43909348 210.56090652] ; [  9.56090652 115.43909348],0
b2,1,0.623724,0.240668,[47 83] ; [27 41],[48.58585859 81.41414141] ; [25.41414141 42.58585859],0
b3,1,0.623724,0.240668,[47 83] ; [27 41],[48.58585859 81.41414141] ; [25.41414141 42.58585859],0
p6,1,0.646994,0.209711,[ 34 194] ; [ 16 106],[ 32.57142857 195.42857143] ; [ 17.42857143 104.57142857],0
u1,1,0.674957,0.175859,[ 33 196] ; [ 16 109],[ 31.69774011 197.30225989] ; [ 17.30225989 107.69774011],0
n1,1,0.739498,0.110569,[26 37] ; [23 37],[25.09756098 37.90243902] ; [23.90243902 36.09756098],0
s2,1,0.751883,0.099956,[ 92 131] ; [49 75],[ 90.61383285 132.38616715] ; [50.38616715 73.61383285],0
v3,1,0.791726,0.069733,[ 68 151] ; [35 83],[ 66.9347181 152.0652819] ; [36.0652819 81.9347181],0
d1,1,0.828755,0.046785,[120 109] ; [64 61],[119.02824859 109.97175141] ; [64.97175141 60.02824859],0
