Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,98.004211,[143  26] ; [22 73],[105.625  63.375] ; [59.375 35.625],1
s6,1,0.0,38.033811,[146  18] ; [52 42],[125.86046512  38.13953488] ; [72.13953488 21.86046512],1
s7,1,5e-06,20.885144,[122  42] ; [40 48],[105.42857143  58.57142857] ; [56.57142857 31.42857143],1
s8,1,2.7e-05,17.583649,[116  52] ; [41 55],[99.90909091 68.09090909] ; [57.09090909 38.90909091],1
s5,1,0.00146,10.128211,[83 75] ; [30 64],[70.84920635 87.15079365] ; [42.15079365 51.84920635],0
p12,1,0.002797,8.935085,[ 31 137] ; [ 5 90],[ 22.99619772 145.00380228] ; [13.00380228 81.99619772],0
d2,1,0.003092,8.752428,[100  68] ; [39 57],[88.45454545 79.54545455] ; [50.54545455 45.45454545],0
r2,1,0.052284,3.766654,[164   4] ; [88  7],[160.97338403   7.02661597] ; [91.02661597  3.97338403],0
p5,1,0.06316,3.4524,[ 43 126] ; [15 81],[ 36.98867925 132.01132075] ; [21.01132075 74.98867925],0
v4,1,0.078582,3.093979,[160   9] ; [95  1],[162.62264151   6.37735849] ; [92.37735849  3.62264151],0
u4,1,0.078582,3.093979,[  9 160] ; [ 1 95],[  6.37735849 162.62264151] ; [ 3.62264151 92.37735849],0
s4,1,0.080945,3.045821,[ 36 130] ; [12 81],[ 30.76447876 135.23552124] ; [17.23552124 75.76447876],0
d1,1,0.091111,2.854625,[116  53] ; [56 40],[109.69056604  59.30943396] ; [62.30943396 33.69056604],0
b1,1,0.09203,2.838498,[76 93] ; [33 63],[69.51320755 99.48679245] ; [39.48679245 56.51320755],0
r3,1,0.105381,2.622166,[163   5] ; [89  7],[160.36363636   7.63636364] ; [91.63636364  4.36363636],0
r4,1,0.108474,2.57631,[159  10] ; [85 11],[155.60754717  13.39245283] ; [88.39245283  7.60754717],0
a8,1,0.132596,2.26185,[ 30 129] ; [ 9 71],[ 25.94560669 133.05439331] ; [13.05439331 66.94560669],0
a1,1,0.153231,2.039792,[ 15 154] ; [ 4 92],[ 12.11698113 156.88301887] ; [ 6.88301887 89.11698113],0
d3,1,0.162818,1.947853,[125  43] ; [63 32],[120.09125475  47.90874525] ; [67.90874525 27.09125475],0
a4,1,0.169907,1.883766,[90 78] ; [43 53],[84.63636364 83.36363636] ; [48.36363636 47.63636364],0
a2,1,0.175104,1.838694,[ 48 121] ; [20 76],[ 43.36603774 125.63396226] ; [24.63396226 71.36603774],0
r1,1,0.183676,1.767626,[143  26] ; [75 21],[139.02641509  29.97358491] ; [78.97358491 17.02641509],0
d4,1,0.199529,1.645815,[144  23] ; [77 19],[140.33079848  26.66920152] ; [80.66920152 15.33079848],0
n2,1,0.200123,1.641477,[22  5] ; [13  7],[20.10638298  6.89361702] ; [14.89361702  5.10638298],0
p1,1,0.204935,1.606848,[ 25 144] ; [ 9 87],[ 21.68301887 147.31698113] ; [12.31698113 83.68301887],0
a3,1,0.218094,1.516866,[130  38] ; [67 28],[125.84030418  42.15969582] ; [71.15969582 23.84030418],0
v1,1,0.242111,1.368261,[104  62] ; [67 29],[108.34351145  57.65648855] ; [62.65648855 33.34351145],0
p10,1,0.314975,1.009697,[145  23] ; [86  9],[147.55893536  20.44106464] ; [83.44106464 11.55893536],0
b5,1,0.318111,0.996699,[95 74] ; [60 36],[98.8490566 70.1509434] ; [56.1509434 39.8490566],0
n4,1,0.347013,0.884349,[157  12] ; [86 10],[154.96981132  14.03018868] ; [88.03018868  7.96981132],0
n1,1,0.351362,0.868531,[14 12] ; [ 8 12],[12.43478261 13.56521739] ; [ 9.56521739 10.43478261],0
p9,1,0.362008,0.830917,[155  14] ; [90  5],[156.83712121  12.16287879] ; [88.16287879  6.83712121],0
u2,1,0.375621,0.784985,[20 19] ; [18 11],[21.79411765 17.20588235] ; [16.20588235 12.79411765],0
v2,1,0.388506,0.743612,[97 68] ; [61 34],[100.26923077  64.73076923] ; [57.73076923 37.26923077],0
b4,1,0.405486,0.691996,[95 74] ; [59 37],[98.21132075 70.78867925] ; [55.78867925 40.21132075],0
d5,1,0.409354,0.680676,[136  31] ; [82 14],[138.42585551  28.57414449] ; [79.57414449 16.42585551],0
n6,1,0.468335,0.525902,[157  10] ; [88  8],[155.57034221  11.42965779] ; [89.42965779  6.57034221],0
p4,1,0.484356,0.48904,[136  32] ; [81 15],[138.09090909  29.90909091] ; [78.90909091 17.09090909],0
a7,1,0.51908,0.415722,[118  50] ; [71 25],[120.27272727  47.72727273] ; [68.72727273 27.27272727],0
n3,1,0.610534,0.259398,[18  9] ; [14  5],[18.7826087  8.2173913] ; [13.2173913  5.7826087],0
p3,1,0.641066,0.217351,[109  59] ; [65 31],[110.72727273  57.27272727] ; [63.27272727 32.72727273],0
p11,1,0.652162,0.203185,[141  28] ; [78 18],[139.66415094  29.33584906] ; [79.33584906 16.66415094],0
p7,1,0.655798,0.198669,[144  23] ; [80 15],[142.77862595  24.22137405] ; [81.22137405 13.77862595],0
a5,1,0.666067,0.186237,[129  40] ; [71 25],[127.54716981  41.45283019] ; [72.45283019 23.54716981],0
u1,1,0.738837,0.111151,[ 40 129] ; [21 75],[ 38.90188679 130.09811321] ; [22.09811321 73.90188679],0
p8,1,0.856578,0.032664,[124  45] ; [68 26],[123.37642586  45.62357414] ; [68.62357414 25.37642586],0
p2,1,0.891728,0.018528,[154  15] ; [87  9],[153.69433962  15.30566038] ; [87.30566038  8.69433962],0
u3,1,0.919018,0.010337,[22 17] ; [16 13],[21.79411765 17.20588235] ; [16.20588235 12.79411765],0
a6,1,0.953466,0.003405,[109  58] ; [63 33],[109.21673004  57.78326996] ; [62.78326996 33.21673004],0
v3,1,0.966379,0.001777,[73 89] ; [43 53],[72.8372093 89.1627907] ; [43.1627907 52.8372093],0
b2,1,0.976242,0.000887,[53 56] ; [30 32],[52.90643275 56.09356725] ; [30.09356725 31.90643275],0
b3,1,0.976242,0.000887,[53 56] ; [30 32],[52.90643275 56.09356725] ; [30.09356725 31.90643275],0
