Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.005246,7.79262,[72 53] ; [50 14],[80.68783069 44.31216931] ; [41.31216931 22.68783069],0
d1,1,0.009,6.8229,[64 61] ; [20 44],[55.55555556 69.44444444] ; [28.44444444 35.55555556],0
a7,1,0.024875,5.032577,[94 31] ; [38 26],[87.3015873 37.6984127] ; [44.6984127 19.3015873],0
p11,1,0.026237,4.940307,[69 56] ; [46 18],[76.05820106 48.94179894] ; [38.94179894 25.05820106],0
v1,1,0.071542,3.247285,[40 80] ; [30 34],[45.65217391 74.34782609] ; [24.34782609 39.65217391],0
d3,1,0.072026,3.23624,[85 40] ; [35 29],[79.36507937 45.63492063] ; [40.63492063 23.36507937],0
p9,1,0.097375,2.748015,[82 39] ; [50 13],[86.80434783 34.19565217] ; [45.19565217 17.80434783],0
d4,1,0.099368,2.715662,[99 26] ; [43 20],[94.41489362 30.58510638] ; [47.58510638 15.41489362],0
d5,1,0.115597,2.47599,[92 33] ; [40 24],[87.3015873 37.6984127] ; [44.6984127 19.3015873],0
p10,1,0.146346,2.10993,[74 47] ; [46 18],[78.48648649 42.51351351] ; [41.51351351 22.48648649],0
a2,1,0.184744,1.759042,[ 13 112] ; [11 53],[ 15.87301587 109.12698413] ; [ 8.12698413 55.87301587],0
a6,1,0.201264,1.633176,[72 53] ; [43 21],[76.05820106 48.94179894] ; [38.94179894 25.05820106],0
s5,1,0.247165,1.339257,[34 87] ; [13 51],[30.74054054 90.25945946] ; [16.25945946 47.74054054],0
p5,1,0.264385,1.245652,[  6 117] ; [ 1 62],[  4.62903226 118.37096774] ; [ 2.37096774 60.62903226],0
b1,1,0.279735,1.168377,[39 86] ; [25 39],[42.32804233 82.67195767] ; [21.67195767 42.32804233],0
s8,1,0.28491,1.143518,[30 95] ; [20 44],[33.06878307 91.93121693] ; [16.93121693 47.06878307],0
r1,1,0.287691,1.130394,[87 37] ; [40 24],[83.76595745 40.23404255] ; [43.23404255 20.76595745],0
n2,1,0.287998,1.128958,[26 18] ; [20  8],[28.11111111 15.88888889] ; [17.88888889 10.11111111],0
r4,1,0.299885,1.074704,[91 34] ; [51 13],[93.91534392 31.08465608] ; [48.08465608 15.91534392],0
r2,1,0.338007,0.917974,[109  15] ; [53 11],[106.85106383  17.14893617] ; [55.14893617  8.85106383],0
n3,1,0.392715,0.730519,[31 13] ; [17 11],[29.33333333 14.66666667] ; [18.66666667  9.33333333],0
s7,1,0.399531,0.709738,[29 89] ; [18 41],[31.33333333 86.66666667] ; [15.66666667 43.33333333],0
a8,1,0.409258,0.680956,[  3 112] ; [ 3 57],[  3.94285714 111.05714286] ; [ 2.05714286 57.94285714],0
u3,1,0.426457,0.632453,[32 20] ; [13 12],[30.38961039 21.61038961] ; [14.61038961 10.38961039],0
s2,1,0.432204,0.616895,[49 76] ; [21 42],[46.54255319 78.45744681] ; [23.45744681 39.54255319],0
p7,1,0.433698,0.612899,[51 72] ; [29 32],[53.47826087 69.52173913] ; [26.52173913 34.47826087],0
b3,1,0.436664,0.605032,[14 46] ; [ 9 20],[15.50561798 44.49438202] ; [ 7.49438202 21.50561798],0
b2,1,0.436664,0.605032,[14 46] ; [ 9 20],[15.50561798 44.49438202] ; [ 7.49438202 21.50561798],0
a5,1,0.514276,0.425357,[68 57] ; [38 26],[70.10582011 54.89417989] ; [35.89417989 28.10582011],0
v2,1,0.536817,0.381472,[54 62] ; [25 35],[52.06818182 63.93181818] ; [26.93181818 33.06818182],0
p2,1,0.537553,0.380094,[83 40] ; [46 18],[84.85026738 38.14973262] ; [44.14973262 19.85026738],0
n1,1,0.558185,0.342857,[11 34] ; [ 5 22],[10. 35.] ; [ 6. 21.],0
s4,1,0.568826,0.324651,[ 23 102] ; [14 50],[ 24.47089947 100.52910053] ; [12.52910053 51.47089947],0
r3,1,0.568919,0.324494,[111  14] ; [55  9],[109.78835979  15.21164021] ; [56.21164021  7.78835979],0
v4,1,0.585878,0.296828,[108  15] ; [57  6],[109.11290323  13.88709677] ; [55.88709677  7.11290323],0
a3,1,0.627537,0.235415,[71 53] ; [39 25],[72.55319149 51.44680851] ; [37.44680851 26.55319149],0
a1,1,0.705008,0.143314,[  3 122] ; [ 1 63],[  2.64550265 122.35449735] ; [ 1.35449735 62.64550265],0
a4,1,0.718643,0.129797,[34 91] ; [19 45],[35.05291005 89.94708995] ; [17.94708995 46.05291005],0
p1,1,0.747975,0.10324,[  5 118] ; [ 2 62],[  4.60427807 118.39572193] ; [ 2.39572193 61.60427807],0
s1,1,0.76308,0.090865,[  5 120] ; [ 2 62],[  4.62962963 120.37037037] ; [ 2.37037037 61.62962963],0
