Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,54.391725,[95 30] ; [ 92 165],[61.19109948 63.80890052] ; [125.80890052 131.19109948],1
s8,1,1.3e-05,19.021687,[58 68] ; [ 66 206],[39.25628141 86.74371859] ; [ 84.74371859 187.25628141],1
s7,1,0.000151,14.354951,[58 61] ; [ 76 188],[41.63446475 77.36553525] ; [ 92.36553525 171.63446475],1
v1,1,0.000913,10.996625,[66 58] ; [ 94 171],[51.00257069 72.99742931] ; [108.99742931 156.00257069],1
r2,1,0.002765,8.956346,[122   4] ; [233  34],[113.81679389  12.18320611] ; [241.18320611  25.81679389],0
n4,1,0.003737,8.407561,[96 30] ; [167 105],[83.26130653 42.73869347] ; [179.73869347  92.26130653],0
p3,1,0.010493,6.549223,[37 89] ; [ 49 223],[27.22613065 98.77386935] ; [ 58.77386935 213.22613065],0
n6,1,0.01624,5.776675,[103  23] ; [190  80],[93.22727273 32.77272727] ; [199.77272727  70.22727273],0
s6,1,0.017395,5.656029,[75 49] ; [128 141],[64.05089059 59.94910941] ; [138.94910941 130.05089059],0
a5,1,0.019687,5.439455,[87 39] ; [155 118],[76.42105263 49.57894737] ; [165.57894737 107.42105263],0
p10,1,0.022036,5.242929,[94 31] ; [171  98],[84.07360406 40.92639594] ; [180.92639594  88.07360406],0
r3,1,0.027007,4.890346,[117   8] ; [232  38],[110.44303797  14.55696203] ; [238.55696203  31.44303797],0
v4,1,0.029902,4.714907,[117   9] ; [229  40],[110.36962025  15.63037975] ; [235.63037975  33.36962025],0
s2,1,0.029955,4.711871,[60 66] ; [ 98 173],[50.14609572 75.85390428] ; [107.85390428 163.14609572],0
d1,1,0.032532,4.570226,[68 58] ; [116 157],[58.10526316 67.89473684] ; [125.89473684 147.10526316],0
a1,1,0.035119,4.439391,[ 11 115] ; [ 10 263],[  6.63157895 119.36842105] ; [ 14.36842105 258.63157895],0
a4,1,0.044105,4.052524,[56 70] ; [ 92 179],[46.97229219 79.02770781] ; [101.02770781 169.97229219],0
p11,1,0.044248,4.047073,[94 32] ; [176  97],[85.26315789 40.73684211] ; [184.73684211  88.26315789],0
d4,1,0.045089,4.01529,[103  22] ; [199  73],[95.08816121 29.91183879] ; [206.91183879  65.08816121],0
n5,1,0.04581,3.988557,[90 36] ; [165 105],[81.13636364 44.86363636] ; [173.86363636  96.13636364],0
r4,1,0.060819,3.514903,[106  20] ; [207  66],[98.84210526 27.15789474] ; [214.15789474  58.84210526],0
d3,1,0.069405,3.297031,[81 45] ; [148 123],[72.68010076 53.31989924] ; [156.31989924 114.68010076],0
p9,1,0.074594,3.178924,[96 27] ; [183  81],[88.6744186 34.3255814] ; [190.3255814  73.6744186],0
