Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,7.7e-05,15.624256,[14 23] ; [277 120],[24.80875576 12.19124424] ; [266.19124424 130.80875576],1
p9,1,0.000127,14.679164,[28 10] ; [368  30],[34.51376147  3.48623853] ; [361.48623853  36.51376147],1
p10,1,0.000307,13.02535,[27 11] ; [359  38],[33.71954023  4.28045977] ; [352.28045977  44.71954023],1
n4,1,0.001554,10.013206,[29  9] ; [367  32],[34.43478261  3.56521739] ; [361.56521739  37.43478261],0
p7,1,0.00342,8.568477,[20 17] ; [302  95],[27.4516129  9.5483871] ; [294.5483871 102.4516129],0
d3,1,0.004398,8.11187,[20 18] ; [297 103],[27.50228311 10.49771689] ; [289.49771689 110.50228311],0
s1,1,0.010775,6.5021,[ 4 33] ; [ 11 384],[ 1.28472222 35.71527778] ; [ 13.71527778 381.28472222],0
a6,1,0.020806,5.342961,[20 18] ; [283 117],[26.28767123 11.71232877] ; [276.71232877 123.28767123],0
d4,1,0.030094,4.703918,[27 11] ; [338  61],[31.73913043  6.26086957] ; [333.26086957  65.73913043],0
r1,1,0.039574,4.236067,[27 11] ; [335  63],[31.55045872  6.44954128] ; [330.44954128  67.55045872],0
r4,1,0.043641,4.070381,[32  6] ; [373  27],[35.1369863  2.8630137] ; [369.8630137  30.1369863],0
p6,1,0.047828,3.916029,[13 24] ; [207 190],[18.75576037 18.24423963] ; [201.24423963 195.75576037],0
b1,1,0.050897,3.811656,[21 17] ; [156 244],[15.35616438 22.64383562] ; [161.64383562 238.35616438],0
a7,1,0.053894,3.715986,[23 15] ; [299 100],[28. 10.] ; [294. 105.],0
s6,1,0.0676,3.340367,[24 14] ; [297  91],[28.63380282  9.36619718] ; [292.36619718  95.63380282],0
r3,1,0.067759,3.336485,[34  4] ; [381  16],[36.25287356  1.74712644] ; [378.74712644  18.25287356],0
a2,1,0.09891,2.723033,[ 6 32] ; [113 287],[10.32420091 27.67579909] ; [108.67579909 291.32420091],0
v1,1,0.115085,2.482972,[18 17] ; [254 138],[22.29508197 12.70491803] ; [249.70491803 142.29508197],0
v3,1,0.118869,2.432155,[12 24] ; [180 204],[16.45714286 19.54285714] ; [175.54285714 208.45714286],0
a8,1,0.125103,2.352237,[ 2 33] ; [ 54 300],[ 5.03856041 29.96143959] ; [ 50.96143959 303.03856041],0
s7,1,0.12707,2.327942,[16 18] ; [228 149],[20.18491484 13.81508516] ; [223.81508516 153.18491484],0
r2,1,0.159806,1.976061,[34  4] ; [375  20],[35.89376443  2.10623557] ; [373.10623557  21.89376443],0
v4,1,0.184348,1.762223,[35  3] ; [383  14],[36.51494253  1.48505747] ; [381.48505747  15.51494253],0
s5,1,0.208322,1.583049,[11 26] ; [154 228],[14.57040573 22.42959427] ; [150.42959427 231.57040573],0
d5,1,0.242355,1.366845,[30  8] ; [343  56],[32.43478261  5.56521739] ; [340.56521739  58.43478261],0
p1,1,0.27032,1.215121,[ 2 36] ; [ 44 356],[ 3.99086758 34.00913242] ; [ 42.00913242 357.99086758],0
p11,1,0.302321,1.063929,[30  8] ; [341  59],[32.18721461  5.81278539] ; [338.81278539  61.18721461],0
n3,1,0.31107,1.026126,[10  2] ; [42 19],[8.54794521 3.45205479] ; [43.45205479 17.54794521],0
a4,1,0.337265,0.920799,[22 16] ; [198 200],[19.17431193 18.82568807] ; [200.82568807 197.17431193],0
n6,1,0.359859,0.838386,[33  4] ; [372  27],[34.36926606  2.63073394] ; [370.63073394  28.36926606],0
a1,1,0.444567,0.584467,[ 3 35] ; [ 20 380],[ 1.99543379 36.00456621] ; [ 21.00456621 378.99543379],0
s4,1,0.487655,0.481696,[ 5 32] ; [ 71 322],[ 6.53953488 30.46046512] ; [ 69.46046512 323.53953488],0
b5,1,0.502806,0.449008,[20 18] ; [233 167],[21.94977169 16.05022831] ; [231.05022831 168.94977169],0
u4,1,0.516542,0.420793,[ 2 36] ; [ 13 386],[ 1.30434783 36.69565217] ; [ 13.69565217 385.30434783],0
d1,1,0.517992,0.41789,[23 15] ; [263 137],[24.81278539 13.18721461] ; [261.18721461 138.81278539],0
a3,1,0.550453,0.356507,[27 11] ; [301  98],[28.52173913  9.47826087] ; [299.47826087  99.52173913],0
n2,1,0.570472,0.321893,[10  2] ; [47 15],[9.24324324 2.75675676] ; [47.75675676 14.24324324],0
u2,1,0.600334,0.274493,[5 5] ; [58 41],[5.77981651 4.22018349] ; [57.22018349 41.77981651],0
