Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,6.2e-05,16.042917,[ 3 21] ; [183 151],[12.46927374 11.53072626] ; [173.53072626 160.46927374],1
p7,1,0.000418,12.451051,[11 12] ; [265  68],[17.83146067  5.16853933] ; [258.16853933  74.83146067],1
p11,1,0.088973,2.892857,[17  7] ; [283  53],[20.  4.] ; [280.  56.],0
b1,1,0.124788,2.356173,[14 10] ; [142 194],[10.4 13.6] ; [145.6 190.4],0
p1,1,0.496657,0.462073,[ 2 22] ; [ 44 291],[ 3.07520891 20.92479109] ; [ 42.92479109 292.07520891],0
