Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,33.500998,[ 8 41] ; [26  6],[20.56790123 28.43209877] ; [13.43209877 18.56790123],1
s6,1,0.0,28.815444,[11 38] ; [26  5],[22.6625 26.3375] ; [14.3375 16.6625],1
v1,1,2e-06,22.81346,[ 8 41] ; [22 10],[18.14814815 30.85185185] ; [11.85185185 20.14814815],1
s8,1,0.000148,14.392194,[ 9 40] ; [19 13],[16.9382716 32.0617284] ; [11.0617284 20.9382716],1
s7,1,0.000942,10.937651,[ 9 39] ; [16 13],[15.58441558 32.41558442] ; [ 9.41558442 19.58441558],1
d5,1,0.009601,6.70755,[23 27] ; [24  8],[28.65853659 21.34146341] ; [18.34146341 13.65853659],0
r4,1,0.011814,6.338595,[27 23] ; [26  6],[32.31707317 17.68292683] ; [20.68292683 11.31707317],0
v2,1,0.013394,6.116312,[12 35] ; [16 14],[17.09090909 29.90909091] ; [10.90909091 19.09090909],0
a3,1,0.021272,5.304375,[23 27] ; [23  9],[28.04878049 21.95121951] ; [17.95121951 14.04878049],0
r3,1,0.029566,4.734364,[33 17] ; [28  4],[37.19512195 12.80487805] ; [23.80487805  8.19512195],0
s4,1,0.031898,4.603958,[ 6 44] ; [10 22],[ 9.75609756 40.24390244] ; [ 6.24390244 25.75609756],0
a4,1,0.04275,4.105276,[15 34] ; [17 15],[19.35802469 29.64197531] ; [12.64197531 19.35802469],0
v4,1,0.045131,4.01374,[32 18] ; [27  5],[35.97560976 14.02439024] ; [23.02439024  8.97560976],0
r1,1,0.064755,3.41122,[24 26] ; [22 10],[28.04878049 21.95121951] ; [17.95121951 14.04878049],0
n5,1,0.066781,3.360422,[33 16] ; [15 17],[29.03703704 19.96296296] ; [18.96296296 13.03703704],0
s5,1,0.07092,3.261587,[ 8 38] ; [11 20],[11.35064935 34.64935065] ; [ 7.64935065 23.35064935],0
p7,1,0.072689,3.22124,[11 37] ; [13 18],[14.58227848 33.41772152] ; [ 9.41772152 21.58227848],0
p10,1,0.075783,3.153104,[17 32] ; [17 14],[20.825 28.175] ; [13.175 17.825],0
p4,1,0.079411,3.076923,[12 36] ; [14 18],[15.6 32.4] ; [10.4 21.6],0
a5,1,0.082134,3.022156,[23 27] ; [21 11],[26.82926829 23.17073171] ; [17.17073171 14.82926829],0
u3,1,0.082789,3.009288,[12 15] ; [7 2],[14.25 12.75] ; [4.75 4.25],0
p9,1,0.126832,2.330857,[19 28] ; [18 13],[22.29487179 24.70512821] ; [14.70512821 16.29487179],0
d4,1,0.203217,1.619106,[29 21] ; [23  9],[31.70731707 18.29268293] ; [20.29268293 11.70731707],0
d1,1,0.20395,1.613858,[15 35] ; [14 18],[17.68292683 32.31707317] ; [11.31707317 20.68292683],0
s1,1,0.257839,1.280323,[ 4 46] ; [ 5 26],[ 5.55555556 44.44444444] ; [ 3.44444444 27.55555556],0
b3,1,0.261663,1.259935,[16 16] ; [ 8 15],[13.96363636 18.03636364] ; [10.03636364 12.96363636],0
b2,1,0.261663,1.259935,[16 16] ; [ 8 15],[13.96363636 18.03636364] ; [10.03636364 12.96363636],0
p11,1,0.267168,1.231231,[25 25] ; [20 12],[27.43902439 22.56097561] ; [17.56097561 14.43902439],0
u2,1,0.269065,1.22151,[ 9 17] ; [5 4],[10.4 15.6] ; [3.6 5.4],0
d3,1,0.269827,1.217628,[13 37] ; [12 20],[15.24390244 34.75609756] ; [ 9.75609756 22.24390244],0
n4,1,0.283864,1.148498,[31 19] ; [16 16],[28.65853659 21.34146341] ; [18.34146341 13.65853659],0
