Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,30.030612,[ 8 35] ; [27  6],[19.80263158 23.19736842] ; [15.19736842 17.80263158],1
s6,1,0.000215,13.694023,[17 27] ; [26  6],[24.89473684 19.10526316] ; [18.10526316 13.89473684],1
s7,1,0.001899,9.644527,[10 32] ; [18 12],[16.33333333 25.66666667] ; [11.66666667 18.33333333],0
u3,1,0.003277,8.646645,[2 6] ; [10  1],[5.05263158 2.94736842] ; [6.94736842 4.05263158],0
s8,1,0.064798,3.410115,[10 34] ; [14 19],[13.71428571 30.28571429] ; [10.28571429 22.71428571],0
a8,1,0.074092,3.189949,[ 1 39] ; [ 4 25],[ 2.89855072 37.10144928] ; [ 2.10144928 26.89855072],0
s5,1,0.089853,2.877011,[ 7 36] ; [10 20],[10.01369863 32.98630137] ; [ 6.98630137 23.01369863],0
a4,1,0.102348,2.668567,[17 27] ; [ 7 26],[13.71428571 30.28571429] ; [10.28571429 22.71428571],0
a3,1,0.126975,2.329099,[36  8] ; [22 11],[33.14285714 10.85714286] ; [24.85714286  8.14285714],0
p10,1,0.127133,2.327172,[24 19] ; [22  8],[27.09589041 15.90410959] ; [18.90410959 11.09589041],0
n5,1,0.128258,2.313462,[17 27] ; [18 14],[20.26315789 23.73684211] ; [14.73684211 17.26315789],0
p8,1,0.13091,2.281681,[22 21] ; [10 20],[18.84931507 24.15068493] ; [13.15068493 16.84931507],0
s4,1,0.132529,2.262626,[ 4 40] ; [ 7 26],[ 6.28571429 37.71428571] ; [ 4.71428571 28.28571429],0
u2,1,0.133696,2.249053,[5 3] ; [10  1],[6.31578947 1.68421053] ; [8.68421053 2.31578947],0
r2,1,0.141132,2.165576,[36  8] ; [29  2],[38.13333333  5.86666667] ; [26.86666667  4.13333333],0
p11,1,0.150962,2.0625,[31 13] ; [18 15],[28. 16.] ; [21. 12.],0
p12,1,0.167617,1.904126,[ 1 42] ; [ 3 28],[ 2.32432432 40.67567568] ; [ 1.67567568 29.32432432],0
p2,1,0.180222,1.795794,[33 10] ; [20 12],[30.38666667 12.61333333] ; [22.61333333  9.38666667],0
d3,1,0.181921,1.781859,[27 17] ; [25  8],[29.71428571 14.28571429] ; [22.28571429 10.71428571],0
v4,1,0.19819,1.655661,[37  7] ; [30  2],[38.78947368  5.21052632] ; [28.21052632  3.78947368],0
p3,1,0.222029,1.491206,[19 23] ; [10 22],[16.45945946 25.54054054] ; [12.54054054 19.45945946],0
d4,1,0.23243,1.425926,[34 10] ; [29  4],[36.  8.] ; [27.  6.],0
a6,1,0.338352,0.916667,[30 14] ; [19 14],[28. 16.] ; [21. 12.],0
a2,1,0.378445,0.775746,[ 7 37] ; [ 3 30],[ 5.71428571 38.28571429] ; [ 4.28571429 28.71428571],0
b5,1,0.387477,0.746843,[27 17] ; [17 16],[25.14285714 18.85714286] ; [18.85714286 14.14285714],0
b2,1,0.39084,0.736327,[ 9 16] ; [ 4 13],[ 7.73809524 17.26190476] ; [ 5.26190476 11.73809524],0
b3,1,0.39084,0.736327,[ 9 16] ; [ 4 13],[ 7.73809524 17.26190476] ; [ 5.26190476 11.73809524],0
a5,1,0.423108,0.641667,[33 11] ; [22 11],[31.42857143 12.57142857] ; [23.57142857  9.42857143],0
d1,1,0.46616,0.531065,[23 21] ; [20 13],[24.57142857 19.42857143] ; [18.42857143 14.57142857],0
n3,1,0.507726,0.43875,[13  3] ; [7 3],[12.30769231  3.69230769] ; [7.69230769 2.30769231],0
a7,1,0.527189,0.399808,[31 13] ; [21 12],[29.71428571 14.28571429] ; [22.28571429 10.71428571],0
n2,1,0.529233,0.395865,[11  5] ; [8 2],[11.69230769  4.30769231] ; [7.30769231 2.69230769],0
r4,1,0.54156,0.372656,[32 12] ; [26  7],[33.14285714 10.85714286] ; [24.85714286  8.14285714],0
d2,1,0.546028,0.364481,[19 25] ; [12 21],[17.71428571 26.28571429] ; [13.28571429 19.71428571],0
u1,1,0.623484,0.241002,[ 4 40] ; [ 2 31],[ 3.42857143 40.57142857] ; [ 2.57142857 30.42857143],0
p9,1,0.729598,0.119481,[31 13] ; [20 10],[30.32432432 13.67567568] ; [20.67567568  9.32432432],0
n1,1,0.743971,0.106667,[6 9] ; [3 6],[5.625 9.375] ; [3.375 5.625],0
r1,1,0.751715,0.100096,[33 11] ; [25  7],[33.57894737 10.42105263] ; [24.42105263  7.57894737],0
p7,1,0.767154,0.087675,[25 19] ; [16 14],[24.37837838 19.62162162] ; [16.62162162 13.37837838],0
s1,1,0.813732,0.055514,[ 1 42] ; [ 1 30],[ 1.16216216 41.83783784] ; [ 0.83783784 30.16216216],0
a1,1,0.836144,0.042778,[ 1 43] ; [ 1 32],[ 1.14285714 42.85714286] ; [ 0.85714286 32.14285714],0
b4,1,0.843199,0.039126,[23 21] ; [18 15],[23.42857143 20.57142857] ; [17.57142857 15.42857143],0
d5,1,0.850857,0.035354,[38  6] ; [28  5],[37.71428571  6.28571429] ; [28.28571429  4.71428571],0
v1,1,0.882694,0.021772,[24 20] ; [18 14],[24.31578947 19.68421053] ; [17.68421053 14.31578947],0
p4,1,0.920646,0.009924,[21 22] ; [16 16],[21.21333333 21.78666667] ; [15.78666667 16.21333333],0
v3,1,0.942409,0.005219,[17 24] ; [13 19],[16.84931507 24.15068493] ; [13.15068493 18.84931507],0
n4,1,0.947501,0.004336,[23 21] ; [17 16],[22.85714286 21.14285714] ; [17.14285714 15.85714286],0
b1,1,0.947501,0.004336,[23 21] ; [17 16],[22.85714286 21.14285714] ; [17.14285714 15.85714286],0
p6,1,0.987803,0.000234,[11 30] ; [ 8 22],[10.97183099 30.02816901] ; [ 8.02816901 21.97183099],0
