Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.003267,8.651986,[ 6 22] ; [5 1],[ 9.05882353 18.94117647] ; [1.94117647 4.05882353],0
a6,1,0.00666,7.362374,[ 7 21] ; [5 1],[ 9.88235294 18.11764706] ; [2.11764706 3.88235294],0
p8,1,0.00819,6.991402,[ 7 20] ; [5 1],[ 9.81818182 17.18181818] ; [2.18181818 3.81818182],0
u3,1,0.042522,4.114286,[ 1 13] ; [2 2],[ 2.33333333 11.66666667] ; [0.66666667 3.33333333],0
s6,1,0.076395,3.139971,[ 8 20] ; [4 2],[ 9.88235294 18.11764706] ; [2.11764706 3.88235294],0
p6,1,0.078403,3.097701,[ 2 25] ; [2 4],[ 3.27272727 23.72727273] ; [0.72727273 5.27272727],0
s8,1,0.092103,2.837225,[ 5 23] ; [3 3],[ 6.58823529 21.41176471] ; [1.41176471 4.58823529],0
b1,1,0.114295,2.493808,[19  9] ; [2 4],[17.29411765 10.70588235] ; [3.70588235 2.29411765],0
a5,1,0.114295,2.493808,[ 9 19] ; [4 2],[10.70588235 17.29411765] ; [2.29411765 3.70588235],0
n6,1,0.117432,2.451235,[13 14] ; [5 1],[14.72727273 12.27272727] ; [3.27272727 2.72727273],0
s3,1,0.149987,2.072381,[ 6 22] ; [3 3],[ 7.41176471 20.58823529] ; [1.58823529 4.41176471],0
p12,1,0.216037,1.530506,[ 1 27] ; [1 5],[ 1.64705882 26.35294118] ; [0.35294118 5.64705882],0
s4,1,0.266716,1.23356,[ 4 24] ; [2 4],[ 4.94117647 23.05882353] ; [1.05882353 4.94117647],0
b4,1,0.288986,1.124339,[16 12] ; [2 4],[14.82352941 13.17647059] ; [3.17647059 2.82352941],0
d3,1,0.30859,1.036702,[ 8 20] ; [3 3],[ 9.05882353 18.94117647] ; [1.94117647 4.05882353],0
a7,1,0.365437,0.819123,[10 18] ; [1 5],[ 9.05882353 18.94117647] ; [1.94117647 4.05882353],0
a3,1,0.411654,0.67402,[14 13] ; [2 4],[13.09090909 13.90909091] ; [2.90909091 3.09090909],0
v3,1,0.455434,0.557092,[ 2 26] ; [1 5],[ 2.47058824 25.52941176] ; [0.52941176 5.47058824],0
v4,1,0.45794,0.550926,[14 14] ; [2 4],[13.17647059 14.82352941] ; [2.82352941 3.17647059],0
b5,1,0.45794,0.550926,[14 14] ; [4 2],[14.82352941 13.17647059] ; [3.17647059 2.82352941],0
p5,1,0.47546,0.509259,[ 2 25] ; [1 5],[ 2.45454545 24.54545455] ; [0.54545455 5.45454545],0
n5,1,0.513464,0.427002,[18 10] ; [3 3],[17.29411765 10.70588235] ; [3.70588235 2.29411765],0
p11,1,0.557706,0.343693,[15 13] ; [4 2],[15.64705882 12.35294118] ; [3.35294118 2.64705882],0
p2,1,0.557706,0.343693,[15 13] ; [4 2],[15.64705882 12.35294118] ; [3.35294118 2.64705882],0
u2,1,0.605242,0.267161,[5 9] ; [2 2],[5.44444444 8.55555556] ; [1.55555556 2.44444444],0
p10,1,0.618402,0.24812,[15 12] ; [4 2],[15.54545455 11.45454545] ; [3.45454545 2.54545455],0
p9,1,0.618402,0.24812,[15 12] ; [4 2],[15.54545455 11.45454545] ; [3.45454545 2.54545455],0
v1,1,0.674576,0.176296,[ 7 21] ; [2 4],[ 7.41176471 20.58823529] ; [1.58823529 4.41176471],0
s1,1,0.681314,0.168651,[ 3 25] ; [1 5],[ 3.29411765 24.70588235] ; [0.70588235 5.29411765],0
s5,1,0.681314,0.168651,[ 3 25] ; [1 5],[ 3.29411765 24.70588235] ; [0.70588235 5.29411765],0
a1,1,0.681314,0.168651,[ 3 25] ; [1 5],[ 3.29411765 24.70588235] ; [0.70588235 5.29411765],0
r3,1,0.736956,0.112821,[16 11] ; [4 2],[16.36363636 10.63636364] ; [3.63636364 2.36363636],0
d4,1,0.749139,0.102256,[12 16] ; [3 3],[12.35294118 15.64705882] ; [2.64705882 3.35294118],0
a8,1,0.759444,0.093765,[ 3 22] ; [1 5],[ 3.22580645 21.77419355] ; [0.77419355 5.22580645],0
n4,1,0.873628,0.025298,[13 15] ; [3 3],[13.17647059 14.82352941] ; [2.82352941 3.17647059],0
s7,1,0.91528,0.011317,[ 5 22] ; [1 5],[ 4.90909091 22.09090909] ; [1.09090909 4.90909091],0
v2,1,0.91528,0.011317,[ 5 22] ; [1 5],[ 4.90909091 22.09090909] ; [1.09090909 4.90909091],0
a4,1,0.944658,0.004819,[ 5 23] ; [1 5],[ 4.94117647 23.05882353] ; [1.05882353 4.94117647],0
d2,1,0.944658,0.004819,[ 5 23] ; [1 5],[ 4.94117647 23.05882353] ; [1.05882353 4.94117647],0
r4,1,0.944658,0.004819,[ 5 23] ; [1 5],[ 4.94117647 23.05882353] ; [1.05882353 4.94117647],0
