Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,63.133214,[134  43] ; [144 222],[90.61878453 86.38121547] ; [187.38121547 178.61878453],1
s6,1,0.0,49.627596,[157  20] ; [215 151],[121.25966851  55.74033149] ; [250.74033149 115.25966851],1
s7,1,0.0,41.169455,[115  53] ; [136 218],[80.7816092 87.2183908] ; [170.2183908 183.7816092],1
p5,1,0.0,38.707421,[ 40 139] ; [ 18 350],[ 18.97989031 160.02010969] ; [ 39.02010969 328.97989031],1
s8,1,0.0,27.434891,[104  73] ; [129 239],[ 75.67155963 101.32844037] ; [157.32844037 210.67155963],1
s3,1,0.0,26.772425,[124  49] ; [175 190],[96.14684015 76.85315985] ; [202.85315985 162.14684015],1
u1,1,0.000328,12.902803,[ 54 125] ; [ 62 307],[ 37.89051095 141.10948905] ; [ 78.10948905 290.89051095],1
p9,1,0.00105,10.738059,[165  10] ; [307  57],[153.24675325  21.75324675] ; [318.75324675  45.24675325],0
p10,1,0.00185,9.692736,[163  15] ; [296  68],[150.74169742  27.25830258] ; [308.25830258  55.74169742],0
s4,1,0.002149,9.417619,[ 39 137] ; [ 44 322],[ 26.95202952 149.04797048] ; [ 56.04797048 309.95202952],0
p6,1,0.002466,9.165562,[84 93] ; [124 241],[ 67.92619926 109.07380074] ; [140.07380074 224.92619926],0
p12,1,0.004209,8.191386,[ 23 156] ; [ 21 345],[ 14.45137615 164.54862385] ; [ 29.54862385 336.45137615],0
p3,1,0.006085,7.524856,[107  72] ; [174 194],[91.95429616 87.04570384] ; [189.04570384 178.95429616],0
p7,1,0.007035,7.264005,[131  41] ; [233 128],[117.46341463  54.53658537] ; [246.53658537 114.46341463],0
a3,1,0.007833,7.0713,[140  38] ; [249 119],[126.81684982  51.18315018] ; [262.18315018 105.81684982],0
n6,1,0.008603,6.903532,[160  16] ; [303  65],[149.79411765  26.20588235] ; [313.20588235  54.79411765],0
a5,1,0.009416,6.742137,[146  33] ; [263 106],[133.59671533  45.40328467] ; [275.40328467  93.59671533],0
n1,1,0.01986,5.424155,[18 18] ; [20 53],[12.55045872 23.44954128] ; [25.44954128 47.55045872],0
d1,1,0.021982,5.247228,[122  57] ; [214 155],[109.75182482  69.24817518] ; [226.24817518 142.75182482],0
p4,1,0.024973,5.025784,[129  49] ; [231 137],[117.36263736  60.63736264] ; [242.63736264 125.36263736],0
a2,1,0.025203,5.009914,[ 61 118] ; [ 92 277],[ 49.97627737 129.02372263] ; [103.02372263 265.97627737],0
p1,1,0.028173,4.817447,[ 22 155] ; [ 25 343],[ 15.26422018 161.73577982] ; [ 31.73577982 336.26422018],0
v3,1,0.043115,4.090884,[78 99] ; [124 230],[ 67.33333333 109.66666667] ; [134.66666667 219.33333333],0
v1,1,0.047049,3.943622,[109  68] ; [188 170],[98.25981308 78.74018692] ; [198.74018692 159.25981308],0
a4,1,0.047497,3.927711,[88 91] ; [148 220],[ 77.2285192 101.7714808] ; [158.7714808 209.2285192],0
d4,1,0.050741,3.816809,[159  20] ; [304  65],[151.23540146  27.76459854] ; [311.76459854  57.23540146],0
d2,1,0.076714,3.133174,[92 86] ; [161 208],[82.32906764 95.67093236] ; [170.67093236 198.32906764],0
p8,1,0.077378,3.119142,[110  65] ; [199 164],[100.51115242  74.48884758] ; [208.48884758 154.51115242],0
n5,1,0.08395,2.986728,[138  39] ; [259 106],[129.64760148  47.35239852] ; [267.35239852  97.64760148],0
s1,1,0.093369,2.8153,[  7 167] ; [  6 358],[  4.20446097 169.79553903] ; [  8.79553903 355.20446097],0
b2,1,0.112392,2.520262,[43 62] ; [ 66 141],[36.68269231 68.31730769] ; [ 72.31730769 134.68269231],0
b3,1,0.112392,2.520262,[43 62] ; [ 66 141],[36.68269231 68.31730769] ; [ 72.31730769 134.68269231],0
n2,1,0.130064,2.291736,[30  6] ; [51 22],[26.75229358  9.24770642] ; [54.24770642 18.75229358],0
r4,1,0.154547,2.026786,[170   9] ; [338  31],[165.93430657  13.06569343] ; [342.06569343  26.93430657],0
u3,1,0.180548,1.793103,[28 11] ; [70 47],[24.5 14.5] ; [73.5 43.5],0
r2,1,0.215093,1.536813,[171   5] ; [348  19],[168.22099448   7.77900552] ; [350.77900552  16.22099448],0
u4,1,0.220549,1.500797,[  1 178] ; [  7 362],[  2.61313869 176.38686131] ; [  5.38686131 363.61313869],0
r3,1,0.236215,1.403044,[170   7] ; [359   8],[172.11948529   4.88051471] ; [356.88051471  10.11948529],0
n4,1,0.254362,1.299187,[140  38] ; [273  95],[134.64102564  43.35897436] ; [278.35897436  89.64102564],0
b5,1,0.255888,1.290868,[110  69] ; [245 124],[115.9580292  63.0419708] ; [239.0419708 129.9580292],0
a6,1,0.276889,1.182298,[133  45] ; [291  78],[137.97440585  40.02559415] ; [286.02559415  82.97440585],0
a1,1,0.278527,1.174262,[  8 171] ; [ 10 359],[  5.87956204 173.12043796] ; [ 12.12043796 356.87956204],0
v2,1,0.31794,0.997403,[108  68] ; [200 152],[102.66666667  73.33333333] ; [205.33333333 146.66666667],0
r1,1,0.380729,0.768346,[151  25] ; [304  63],[147.47697974  28.52302026] ; [307.52302026  59.47697974],0
d5,1,0.438875,0.599222,[154  25] ; [308  61],[150.90875912  28.09124088] ; [311.09124088  57.90875912],0
n3,1,0.470423,0.520981,[29  7] ; [55 19],[27.49090909  8.50909091] ; [56.50909091 17.49090909],0
b1,1,0.591922,0.287353,[ 57 122] ; [126 243],[ 59.77554745 119.22445255] ; [123.22445255 245.77554745],0
b4,1,0.598333,0.277517,[109  70] ; [216 153],[106.15875912  72.84124088] ; [218.84124088 150.15875912],0
d3,1,0.715042,0.133293,[143  36] ; [289  79],[141.36745887  37.63254113] ; [290.63254113  77.36745887],0
v4,1,0.796279,0.06665,[171   5] ; [357  12],[170.51009174   5.48990826] ; [357.48990826  11.51009174],0
u2,1,0.872496,0.025757,[22 16] ; [66 51],[21.57419355 16.42580645] ; [66.42580645 50.57419355],0
p11,1,0.875382,0.024594,[146  33] ; [303  66],[146.66240876  32.33759124] ; [302.33759124  66.66240876],0
a8,1,0.905774,0.014012,[ 23 135] ; [ 47 285],[ 22.57142857 135.42857143] ; [ 47.42857143 284.57142857],0
