Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,51.088145,[293  20] ; [29 20],[278.41436464  34.58563536] ; [43.58563536  5.41436464],1
p9,1,0.0,38.282837,[294  20] ; [31 17],[281.90607735  32.09392265] ; [43.09392265  4.90607735],1
n5,1,0.00028,13.198335,[261  52] ; [30 19],[251.61049724  61.38950276] ; [39.38950276  9.61049724],1
p2,1,0.000296,13.098646,[293  21] ; [38 11],[286.31955923  27.68044077] ; [44.68044077  4.31955923],1
n4,1,0.001992,9.556757,[264  51] ; [32 17],[256.15384615  58.84615385] ; [39.84615385  9.15384615],0
n1,1,0.003669,8.440929,[12 31] ; [10  4],[16.59649123 26.40350877] ; [5.40350877 8.59649123],0
p7,1,0.00443,8.098723,[261  49] ; [33 16],[253.8718663  56.1281337] ; [40.1281337  8.8718663],0
n6,1,0.00518,7.815505,[283  29] ; [37 11],[277.33333333  34.66666667] ; [42.66666667  5.33333333],0
a6,1,0.094654,2.793383,[228  85] ; [30 19],[223.07734807  89.92265193] ; [34.92265193 14.07734807],0
p4,1,0.125657,2.34536,[243  71] ; [33 16],[238.74380165  75.25619835] ; [37.25619835 11.74380165],0
r3,1,0.128934,2.305295,[302  11] ; [45  4],[300.03038674  12.96961326] ; [46.96961326  2.03038674],0
s8,1,0.153386,2.038248,[164 147] ; [20 28],[159.39832869 151.60167131] ; [24.60167131 23.39832869],0
b3,1,0.171425,1.870441,[ 86 117] ; [ 6 16],[ 83.00444444 119.99555556] ; [ 8.99555556 13.00444444],0
b2,1,0.171425,1.870441,[ 86 117] ; [ 6 16],[ 83.00444444 119.99555556] ; [ 8.99555556 13.00444444],0
b1,1,0.173275,1.854378,[122 193] ; [24 25],[126.34615385 188.65384615] ; [19.65384615 29.34615385],0
u4,1,0.174577,1.843193,[  8 306] ; [ 3 46],[  9.51515152 304.48484848] ; [ 1.48484848 47.51515152],0
a1,1,0.206205,1.597873,[ 21 294] ; [ 1 48],[ 19.03846154 295.96153846] ; [ 2.96153846 46.03846154],0
p5,1,0.231537,1.431393,[ 61 254] ; [ 6 43],[ 57.98076923 257.01923077] ; [ 9.01923077 39.98076923],0
s4,1,0.231662,1.430628,[ 44 266] ; [10 38],[ 46.75977654 263.24022346] ; [ 7.24022346 40.75977654],0
v1,1,0.233513,1.419334,[197 111] ; [27 22],[193.25490196 114.74509804] ; [30.74509804 18.25490196],0
v4,1,0.239841,1.38153,[303   9] ; [46  3],[301.62880886  10.37119114] ; [47.37119114  1.62880886],0
