Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000166,14.176698,[21 21] ; [ 25 100],[11.56886228 30.43113772] ; [34.43113772 90.56886228],1
p7,1,0.001866,9.67735,[27 15] ; [50 85],[18.27118644 23.72881356] ; [58.72881356 76.27118644],0
s8,1,0.002128,9.43552,[16 28] ; [ 20 114],[ 8.8988764 35.1011236] ; [ 27.1011236 106.8988764],0
p11,1,0.002437,9.187213,[30 14] ; [57 79],[21.26666667 22.73333333] ; [65.73333333 70.26666667],0
p8,1,0.010065,6.623377,[20 24] ; [ 34 102],[13.2 30.8] ; [40.8 95.2],0
s3,1,0.014012,6.03659,[25 19] ; [48 86],[18.04494382 25.95505618] ; [54.95505618 79.04494382],0
a8,1,0.019132,5.489404,[ 6 35] ; [  5 118],[ 2.75 38.25] ; [  8.25 114.75],0
d5,1,0.049063,3.873186,[36  8] ; [90 46],[30.8 13.2] ; [95.2 40.8],0
p2,1,0.052492,3.760027,[30 14] ; [70 66],[24.44444444 19.55555556] ; [75.55555556 60.44444444],0
v4,1,0.058061,3.591929,[39  4] ; [104  30],[34.74011299  8.25988701] ; [108.25988701  25.74011299],0
n5,1,0.060033,3.536472,[29 15] ; [67 68],[23.59776536 20.40223464] ; [72.40223464 62.59776536],0
a3,1,0.070129,3.27999,[30 14] ; [71 64],[24.82681564 19.17318436] ; [76.17318436 58.82681564],0
s5,1,0.105175,2.625266,[11 33] ; [ 19 113],[ 7.5 36.5] ; [ 22.5 109.5],0
r1,1,0.106013,2.612677,[35  9] ; [90 45],[30.72625698 13.27374302] ; [94.27374302 40.72625698],0
n6,1,0.108899,2.570122,[32 12] ; [80 55],[27.53072626 16.46927374] ; [84.46927374 50.53072626],0
s2,1,0.127158,2.326858,[18 26] ; [38 95],[13.92090395 30.07909605] ; [42.07909605 90.92090395],0
v1,1,0.177331,1.819853,[11 33] ; [49 87],[14.66666667 29.33333333] ; [45.33333333 90.66666667],0
r2,1,0.212182,1.556472,[39  4] ; [111  23],[36.44067797  6.55932203] ; [113.55932203  20.44067797],0
n2,1,0.227751,1.454851,[10  3] ; [33 23],[8.10144928 4.89855072] ; [34.89855072 21.10144928],0
a4,1,0.237146,1.397478,[12 32] ; [50 85],[15.24022346 28.75977654] ; [46.75977654 88.24022346],0
a7,1,0.239984,1.380687,[30 14] ; [78 56],[26.69662921 17.30337079] ; [81.30337079 52.69662921],0
n4,1,0.246114,1.345228,[31 13] ; [82 53],[27.77653631 16.22346369] ; [85.22346369 49.77653631],0
r3,1,0.246361,1.343824,[38  6] ; [105  29],[35.34831461  8.65168539] ; [107.65168539  26.34831461],0
b5,1,0.2646,1.244531,[21 23] ; [78 58],[24.2 19.8] ; [74.8 61.2],0
d1,1,0.2646,1.244531,[23 21] ; [58 78],[19.8 24.2] ; [61.2 74.8],0
n1,1,0.294719,1.09794,[6 6] ; [19 37],[4.41176471 7.58823529] ; [20.58823529 35.41176471],0
b1,1,0.328996,0.952844,[27 17] ; [72 64],[24.2 19.8] ; [74.8 61.2],0
v3,1,0.348907,0.877429,[15 29] ; [35 96],[12.57142857 31.42857143] ; [37.42857143 93.57142857],0
d4,1,0.361663,0.832111,[34 10] ; [94 40],[31.64044944 12.35955056] ; [96.35955056 37.64044944],0
n3,1,0.369458,0.805485,[9 4] ; [30 24],[7.56716418 5.43283582] ; [31.43283582 22.56716418],0
b4,1,0.403201,0.69876,[29 15] ; [80 56],[26.64444444 17.35555556] ; [82.35555556 53.64444444],0
v2,1,0.410083,0.678561,[20 23] ; [52 80],[17.69142857 25.30857143] ; [54.30857143 77.69142857],0
a6,1,0.411731,0.673797,[28 16] ; [77 59],[25.66666667 18.33333333] ; [79.33333333 56.66666667],0
r4,1,0.418961,0.653229,[32 12] ; [90 46],[29.82222222 14.17777778] ; [92.17777778 43.82222222],0
d3,1,0.419253,0.652408,[27 17] ; [74 62],[24.68888889 19.31111111] ; [76.31111111 59.68888889],0
p4,1,0.436608,0.605182,[18 25] ; [48 88],[15.8547486 27.1452514] ; [50.1452514 85.8547486],0
u1,1,0.465668,0.532236,[ 4 40] ; [ 18 118],[ 5.37777778 38.62222222] ; [ 16.62222222 119.37777778],0
b3,1,0.493743,0.468359,[ 7 22] ; [25 56],[ 8.43636364 20.56363636] ; [23.56363636 57.43636364],0
b2,1,0.493743,0.468359,[ 7 22] ; [25 56],[ 8.43636364 20.56363636] ; [23.56363636 57.43636364],0
u2,1,0.519113,0.415655,[8 6] ; [30 33],[6.90909091 7.09090909] ; [31.09090909 31.90909091],0
a2,1,0.534925,0.385027,[ 6 38] ; [ 24 112],[ 7.33333333 36.66666667] ; [ 22.66666667 113.33333333],0
s6,1,0.547104,0.362531,[20 24] ; [54 80],[18.29213483 25.70786517] ; [55.70786517 78.29213483],0
s4,1,0.620651,0.244954,[ 6 37] ; [ 23 111],[ 7.04519774 35.95480226] ; [ 21.95480226 112.04519774],0
u3,1,0.665052,0.187445,[8 6] ; [33 32],[7.26582278 6.73417722] ; [33.73417722 31.26582278],0
a5,1,0.708902,0.139376,[26 18] ; [76 60],[24.93333333 19.06666667] ; [77.06666667 58.93333333],0
a1,1,0.821775,0.050743,[ 3 41] ; [  8 128],[ 2.68888889 41.31111111] ; [  8.31111111 127.68888889],0
p3,1,0.828729,0.0468,[12 31] ; [40 95],[12.56179775 30.43820225] ; [39.43820225 95.56179775],0
p6,1,0.911221,0.012432,[ 8 36] ; [ 25 107],[ 8.25 35.75] ; [ 24.75 107.25],0
p1,1,0.972159,0.001218,[ 3 41] ; [  9 126],[ 2.94972067 41.05027933] ; [  9.05027933 125.94972067],0
s1,1,0.981365,0.000546,[ 3 41] ; [  9 125],[ 2.96629213 41.03370787] ; [  9.03370787 124.96629213],0
d2,1,0.996881,1.5e-05,[21 23] ; [64 70],[21.01123596 22.98876404] ; [63.98876404 70.01123596],0
