Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.00335,8.606215,[22 10] ; [ 7 17],[16.57142857 15.42857143] ; [12.42857143 11.57142857],0
p9,1,0.018961,5.505086,[20 11] ; [ 7 15],[15.79245283 15.20754717] ; [11.20754717 10.79245283],0
p10,1,0.019366,5.468163,[18 13] ; [ 6 17],[13.77777778 17.22222222] ; [10.22222222 12.77777778],0
n3,1,0.027469,4.861111,[12  4] ; [4 8],[9.14285714 6.85714286] ; [6.85714286 5.14285714],0
s8,1,0.038614,4.277778,[10 22] ; [ 2 22],[ 6.85714286 25.14285714] ; [ 5.14285714 18.85714286],0
n2,1,0.073896,3.194296,[12  4] ; [5 7],[9.71428571 6.28571429] ; [7.28571429 4.71428571],0
p2,1,0.084516,2.975845,[22 10] ; [11 13],[18.85714286 13.14285714] ; [14.14285714  9.85714286],0
v2,1,0.090402,2.867205,[14 18] ; [ 5 18],[11.05454545 20.94545455] ; [ 7.94545455 15.05454545],0
p8,1,0.105315,2.623154,[12 20] ; [ 4 19],[ 9.30909091 22.69090909] ; [ 6.69090909 16.30909091],0
s2,1,0.120188,2.414875,[11 20] ; [ 4 20],[ 8.45454545 22.54545455] ; [ 6.54545455 17.45454545],0
v4,1,0.164645,1.931034,[18 14] ; [ 9 15],[15.42857143 16.57142857] ; [11.57142857 12.42857143],0
n6,1,0.165883,1.919758,[20 11] ; [11 13],[17.47272727 13.52727273] ; [13.52727273 10.47272727],0
b1,1,0.179347,1.80303,[17 15] ; [17  7],[19.42857143 12.57142857] ; [14.57142857  9.42857143],0
a4,1,0.20024,1.640625,[ 7 25] ; [ 9 15],[ 9.14285714 22.85714286] ; [ 6.85714286 17.14285714],0
s5,1,0.212317,1.555556,[ 2 30] ; [ 4 20],[ 3.42857143 28.57142857] ; [ 2.57142857 21.42857143],0
a6,1,0.214394,1.541505,[12 20] ; [13 11],[14.28571429 17.71428571] ; [10.71428571 13.28571429],0
s3,1,0.274055,1.196335,[11 20] ; [ 5 18],[ 9.18518519 21.81481481] ; [ 6.81481481 16.18518519],0
v1,1,0.321593,0.982456,[12 20] ; [ 6 18],[10.28571429 21.71428571] ; [ 7.71428571 16.28571429],0
a7,1,0.35176,0.867097,[16 16] ; [ 9 15],[14.28571429 17.71428571] ; [10.71428571 13.28571429],0
p5,1,0.36953,0.805245,[ 1 31] ; [ 2 21],[ 1.74545455 30.25454545] ; [ 1.25454545 21.74545455],0
s6,1,0.375842,0.784259,[13 19] ; [ 7 17],[11.42857143 20.57142857] ; [ 8.57142857 15.42857143],0
a5,1,0.395764,0.721158,[17 15] ; [10 14],[15.42857143 16.57142857] ; [11.57142857 12.42857143],0
