Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,1e-06,23.196328,[ 2 13] ; [39  9],[9.76190476 5.23809524] ; [31.23809524 16.76190476],1
p2,1,0.007944,7.046095,[8 7] ; [42  7],[11.71875  3.28125] ; [38.28125 10.71875],0
p3,1,0.022342,5.218977,[ 4 11] ; [29 19],[7.85714286 7.14285714] ; [25.14285714 22.85714286],0
p11,1,0.191541,1.705722,[8 7] ; [35 14],[10.078125  4.921875] ; [32.921875 16.078125],0
b1,1,0.490276,0.47592,[7 8] ; [18 31],[5.859375 9.140625] ; [19.140625 29.859375],0
