Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,97.803511,[106  30] ; [10 81],[69.49779736 66.50220264] ; [46.50220264 44.49779736],1
d4,1,0.0,50.971432,[135   2] ; [58 33],[115.96929825  21.03070175] ; [77.03070175 13.96929825],1
d5,1,0.0,50.711297,[137   1] ; [60 31],[118.71615721  19.28384279] ; [78.28384279 12.71615721],1
d3,1,0.0,35.000941,[116  22] ; [43 48],[95.81659389 42.18340611] ; [63.18340611 27.81659389],1
a4,1,0.0,31.547103,[84 54] ; [21 70],[63.27510917 74.72489083] ; [41.72489083 49.27510917],1
a2,1,0.0,29.382919,[51 87] ; [ 5 86],[ 33.74672489 104.25327511] ; [22.25327511 68.74672489],1
u1,1,1.4e-05,18.814764,[42 96] ; [ 6 85],[ 28.92576419 109.07423581] ; [19.07423581 71.92576419],1
a5,1,0.000499,12.117555,[111  27] ; [54 37],[99.43231441 38.56768559] ; [65.56768559 25.43231441],1
a6,1,0.004274,8.163629,[105  33] ; [53 38],[95.2139738 42.7860262] ; [62.7860262 28.2139738],0
p4,1,0.009596,6.708394,[71 67] ; [31 60],[61.46724891 76.53275109] ; [40.53275109 50.46724891],0
s7,1,0.012546,6.231985,[74 59] ; [33 53],[64.98173516 68.01826484] ; [42.01826484 43.98173516],0
p12,1,0.014571,5.967574,[ 12 125] ; [ 1 90],[  7.81140351 129.18859649] ; [ 5.18859649 85.81140351],0
a3,1,0.022767,5.186187,[107  31] ; [58 33],[99.43231441 38.56768559] ; [65.56768559 25.43231441],0
s2,1,0.036412,4.377706,[78 59] ; [38 51],[70.31858407 66.68141593] ; [45.68141593 43.31858407],0
b5,1,0.060534,3.522691,[97 41] ; [53 38],[90.3930131 47.6069869] ; [59.6069869 31.3930131],0
n4,1,0.075935,3.149837,[109  28] ; [63 28],[103.35087719  33.64912281] ; [68.64912281 22.35087719],0
n2,1,0.105193,2.625,[21 15] ; [21  6],[24. 12.] ; [18.  9.],0
s6,1,0.112314,2.521357,[96 40] ; [55 36],[90.46696035 45.53303965] ; [60.53303965 30.46696035],0
s8,1,0.114965,2.48461,[63 75] ; [32 59],[57.2489083 80.7510917] ; [37.7510917 53.2489083],0
a7,1,0.131998,2.268852,[107  30] ; [63 28],[102.14912281  34.85087719] ; [67.85087719 23.14912281],0
n1,1,0.148472,2.087877,[13 23] ; [ 5 21],[10.4516129 25.5483871] ; [ 7.5483871 18.4516129],0
s3,1,0.181671,1.783902,[76 59] ; [42 47],[71.11607143 63.88392857] ; [46.88392857 42.11607143],0
u2,1,0.245972,1.346037,[18 12] ; [14 17],[15.73770492 14.26229508] ; [16.26229508 14.73770492],0
a1,1,0.284481,1.145556,[  6 132] ; [ 7 84],[  7.83406114 130.16593886] ; [ 5.16593886 85.83406114],0
p9,1,0.327893,0.957203,[111  24] ; [70 21],[108.11946903  26.88053097] ; [72.88053097 18.11946903],0
r3,1,0.336449,0.923914,[134   3] ; [86  4],[132.7753304   4.2246696] ; [87.2246696  2.7753304],0
p7,1,0.367081,0.813521,[60 75] ; [46 45],[63.31858407 71.68141593] ; [42.68141593 48.31858407],0
v3,1,0.375323,0.785965,[65 68] ; [39 52],[61.75 71.25] ; [42.25 48.75],0
s5,1,0.393943,0.726735,[41 87] ; [24 66],[38.16513761 89.83486239] ; [26.83486239 63.16513761],0
n3,1,0.427449,0.629745,[27 10] ; [22  5],[28.328125  8.671875] ; [20.671875  6.328125],0
p1,1,0.519908,0.414077,[  7 131] ; [ 3 88],[  6.02620087 131.97379913] ; [ 3.97379913 87.02620087],0
b3,1,0.531819,0.390914,[34 59] ; [16 35],[32.29166667 60.70833333] ; [17.70833333 33.29166667],0
b2,1,0.531819,0.390914,[34 59] ; [16 35],[32.29166667 60.70833333] ; [17.70833333 33.29166667],0
r2,1,0.55988,0.339911,[128   8] ; [82  7],[126.93333333   9.06666667] ; [83.06666667  5.93333333],0
r1,1,0.580422,0.305553,[111  26] ; [71 20],[109.35964912  27.64035088] ; [72.64035088 18.35964912],0
n5,1,0.584925,0.29834,[90 46] ; [62 27],[91.87555556 44.12444444] ; [60.12444444 28.87555556],0
u3,1,0.585044,0.298152,[19 12] ; [18 15],[17.921875 13.078125] ; [19.078125 13.921875],0
p10,1,0.645234,0.211962,[106  31] ; [68 23],[104.55263158  32.44736842] ; [69.44736842 21.55263158],0
s4,1,0.651241,0.204339,[ 21 116] ; [16 75],[ 22.23245614 114.76754386] ; [14.76754386 76.23245614],0
p11,1,0.683058,0.166704,[99 39] ; [63 28],[97.62445415 40.37554585] ; [64.37554585 26.62445415],0
b4,1,0.691417,0.157556,[84 54] ; [53 38],[82.55895197 55.44104803] ; [54.44104803 36.55895197],0
p2,1,0.704806,0.14352,[100  38] ; [68 23],[101.24017467  36.75982533] ; [66.75982533 24.24017467],0
v1,1,0.773993,0.082458,[76 57] ; [52 36],[77.03167421 55.96832579] ; [50.96832579 37.03167421],0
p3,1,0.795777,0.066986,[52 85] ; [33 58],[51.0745614 85.9254386] ; [33.9254386 57.0745614],0
a8,1,0.802918,0.062287,[ 15 104] ; [12 75],[ 15.59708738 103.40291262] ; [11.40291262 75.59708738],0
p5,1,0.814677,0.054942,[  7 131] ; [ 4 87],[  6.62882096 131.37117904] ; [ 4.37117904 86.62882096],0
v4,1,0.825418,0.048656,[126  12] ; [82  7],[126.44933921  11.55066079] ; [81.55066079  7.44933921],0
b1,1,0.862063,0.030189,[50 88] ; [34 57],[50.62008734 87.37991266] ; [33.37991266 57.62008734],0
p6,1,0.863676,0.02948,[37 98] ; [24 67],[36.4380531 98.5619469] ; [24.5619469 66.4380531],0
s1,1,0.875433,0.024574,[  4 131] ; [ 3 87],[  4.2 130.8] ; [ 2.8 87.2],0
r4,1,0.909711,0.01286,[116  22] ; [77 14],[116.30567686  21.69432314] ; [76.69432314 14.30567686],0
n6,1,0.928194,0.008121,[112  25] ; [74 16],[112.25550661  24.74449339] ; [73.74449339 16.25550661],0
