Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,3e-06,22.003494,[24 29] ; [88 20],[36.86956522 16.13043478] ; [75.13043478 32.86956522],1
p7,1,0.000366,12.697232,[13 43] ; [54 49],[23.59748428 32.40251572] ; [43.40251572 59.59748428],1
a7,1,0.001111,10.632548,[29 28] ; [82 26],[38.34545455 18.65454545] ; [72.65454545 35.34545455],0
p11,1,0.001187,10.510025,[25 32] ; [76 33],[34.68072289 22.31927711] ; [66.31927711 42.68072289],0
p10,1,0.002324,9.27438,[27 28] ; [79 29],[35.76687117 19.23312883] ; [70.23312883 37.76687117],0
p8,1,0.002728,8.980925,[10 46] ; [44 63],[18.55214724 37.44785276] ; [35.44785276 71.55214724],0
s1,1,0.003621,8.464575,[ 6 51] ; [  1 107],[ 2.41818182 54.58181818] ; [  4.58181818 103.41818182],0
d3,1,0.005548,7.691544,[28 29] ; [76 31],[36.14634146 20.85365854] ; [67.85365854 39.14634146],0
d2,1,0.007218,7.21781,[27 30] ; [29 80],[19.22891566 37.77108434] ; [36.77108434 72.22891566],0
b1,1,0.011838,6.334996,[28 29] ; [32 77],[20.60240964 36.39759036] ; [39.39759036 69.60240964],0
v4,1,0.012824,6.193256,[46 11] ; [100   7],[50.74390244  6.25609756] ; [95.25609756 11.74390244],0
n6,1,0.014747,5.946388,[28 29] ; [74 34],[35.23636364 21.76363636] ; [66.76363636 41.23636364],0
p6,1,0.041548,4.153512,[ 5 52] ; [23 85],[ 9.67272727 47.32727273] ; [18.32727273 89.67272727],0
a6,1,0.045828,3.987888,[28 29] ; [71 38],[33.9939759 23.0060241] ; [65.0060241 43.9939759],0
a1,1,0.082967,3.005794,[ 3 54] ; [  1 108],[ 1.37349398 55.62650602] ; [  2.62650602 106.37349398],0
a4,1,0.134641,2.238161,[21 36] ; [28 81],[16.8253012 40.1746988] ; [32.1746988 76.8253012],0
n2,1,0.142073,2.155364,[16 13] ; [33 13],[18.94666667 10.05333333] ; [30.05333333 15.94666667],0
r4,1,0.149523,2.077109,[38 19] ; [84 25],[41.89156627 15.10843373] ; [80.10843373 28.89156627],0
r1,1,0.153052,2.041562,[34 23] ; [77 32],[38.11445783 18.88554217] ; [72.88554217 36.11445783],0
r3,1,0.177449,1.818863,[47 10] ; [97 11],[49.74545455  7.25454545] ; [94.25454545 13.74545455],0
u1,1,0.180757,1.79139,[ 2 55] ; [10 99],[ 4.12048193 52.87951807] ; [  7.87951807 101.12048193],0
a2,1,0.203662,1.615918,[ 9 48] ; [10 99],[ 6.52409639 50.47590361] ; [12.47590361 96.52409639],0
v2,1,0.237691,1.394237,[20 33] ; [50 55],[23.48101266 29.51898734] ; [46.51898734 58.48101266],0
u3,1,0.258322,1.277728,[15  8] ; [25 24],[12.77777778 10.22222222] ; [27.22222222 21.77777778],0
b5,1,0.266382,1.235284,[39 18] ; [65 44],[35.71084337 21.28915663] ; [68.28915663 40.71084337],0
s6,1,0.271058,1.211385,[23 32] ; [55 53],[26.3190184 28.6809816] ; [51.6809816 56.3190184],0
r2,1,0.280475,1.164787,[46 11] ; [94 14],[48.36363636  8.63636364] ; [91.63636364 16.36363636],0
p4,1,0.282302,1.155972,[13 43] ; [34 75],[15.95151515 40.04848485] ; [31.04848485 77.95151515],0
n1,1,0.407807,0.685186,[ 9 19] ; [11 36],[ 7.46666667 20.53333333] ; [12.53333333 34.46666667],0
s8,1,0.458831,0.548745,[11 45] ; [27 82],[12.8969697 43.1030303] ; [25.1030303 83.8969697],0
a3,1,0.464675,0.53461,[34 23] ; [58 50],[31.78181818 25.21818182] ; [60.21818182 47.78181818],0
s3,1,0.464675,0.53461,[23 34] ; [50 58],[25.21818182 31.78181818] ; [47.78181818 60.21818182],0
s2,1,0.478552,0.50216,[20 37] ; [44 64],[22.10909091 34.89090909] ; [41.89090909 66.10909091],0
n5,1,0.487439,0.482175,[18 38] ; [41 68],[20.02424242 35.97575758] ; [38.97575758 70.02424242],0
a8,1,0.494863,0.465935,[ 2 55] ; [ 6 94],[ 2.9044586 54.0955414] ; [ 5.0955414 94.9044586],0
b2,1,0.503258,0.44806,[ 7 22] ; [15 33],[ 8.28571429 20.71428571] ; [13.71428571 34.28571429],0
b3,1,0.503258,0.44806,[ 7 22] ; [15 33],[ 8.28571429 20.71428571] ; [13.71428571 34.28571429],0
n3,1,0.516488,0.4209,[17 11] ; [32 15],[18.29333333  9.70666667] ; [30.70666667 16.29333333],0
a5,1,0.539755,0.375994,[29 28] ; [50 59],[27.12650602 29.87349398] ; [51.87349398 57.12650602],0
s7,1,0.542926,0.370144,[12 41] ; [29 78],[13.58125 39.41875] ; [27.41875 79.58125],0
s4,1,0.591603,0.287847,[12 45] ; [27 82],[13.39156627 43.60843373] ; [25.60843373 83.39156627],0
p12,1,0.629368,0.232918,[ 1 55] ; [  1 108],[ 0.67878788 55.32121212] ; [  1.32121212 107.67878788],0
u4,1,0.63884,0.220262,[ 1 56] ; [  1 108],[ 0.68674699 56.31325301] ; [  1.31325301 107.68674699],0
v1,1,0.691105,0.157891,[19 38] ; [39 68],[20.15853659 36.84146341] ; [37.84146341 69.15853659],0
p5,1,0.714274,0.134045,[ 1 54] ; [  3 106],[ 1.34146341 53.65853659] ; [  2.65853659 106.34146341],0
d5,1,0.728369,0.120614,[39 18] ; [71 37],[38. 19.] ; [72. 36.],0
d4,1,0.751349,0.100401,[42 15] ; [82 26],[42.83636364 14.16363636] ; [81.16363636 26.83636364],0
b4,1,0.75847,0.094551,[31 26] ; [62 47],[31.93373494 25.06626506] ; [61.06626506 47.93373494],0
v3,1,0.838962,0.041299,[13 41] ; [24 82],[12.4875 41.5125] ; [24.5125 81.4875],0
u2,1,0.884475,0.021112,[12 11] ; [27 23],[12.28767123 10.71232877] ; [26.71232877 23.28767123],0
d1,1,0.907545,0.013487,[23 34] ; [45 64],[23.34939759 33.65060241] ; [44.65060241 64.34939759],0
s5,1,0.952154,0.0036,[12 41] ; [24 84],[11.85093168 41.14906832] ; [24.14906832 83.85093168],0
