Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.001012,10.804655,[43  5] ; [43 26],[35.28205128 12.71794872] ; [50.71794872 18.28205128],0
p4,1,0.106955,2.59865,[17 30] ; [15 52],[13.19298246 33.80701754] ; [18.80701754 48.19298246],0
d5,1,0.118072,2.442716,[32 16] ; [36 33],[27.8974359 20.1025641] ; [40.1025641 28.8974359],0
p9,1,0.125846,2.343008,[27 21] ; [28 39],[22.95652174 25.04347826] ; [32.04347826 34.95652174],0
r4,1,0.132306,2.265234,[35 13] ; [41 28],[31.17948718 16.82051282] ; [44.82051282 24.17948718],0
b5,1,0.137604,2.204551,[24 24] ; [44 25],[27.8974359 20.1025641] ; [40.1025641 28.8974359],0
a2,1,0.162873,1.947351,[ 3 45] ; [10 59],[ 5.33333333 42.66666667] ; [ 7.66666667 61.33333333],0
p7,1,0.170997,1.874185,[17 29] ; [17 51],[13.71929825 32.28070175] ; [20.28070175 47.71929825],0
d4,1,0.198749,1.651542,[36 12] ; [44 25],[32.82051282 15.17948718] ; [47.17948718 21.82051282],0
a5,1,0.207373,1.589674,[30 18] ; [35 34],[26.66666667 21.33333333] ; [38.33333333 30.66666667],0
a6,1,0.218867,1.511784,[23 25] ; [41 28],[26.25641026 21.74358974] ; [37.74358974 31.25641026],0
n3,1,0.23102,1.434567,[5 7] ; [18 11],[6.73170732 5.26829268] ; [16.26829268 12.73170732],0
s3,1,0.244469,1.354637,[17 31] ; [17 50],[14.19130435 33.80869565] ; [19.80869565 47.19130435],0
p6,1,0.292021,1.110282,[ 7 39] ; [ 6 62],[ 5.24561404 40.75438596] ; [ 7.75438596 60.24561404],0
a3,1,0.304188,1.055744,[29 19] ; [34 33],[26.29565217 21.70434783] ; [36.70434783 30.29565217],0
u1,1,0.339714,0.91151,[ 2 46] ; [ 6 63],[ 3.28205128 44.71794872] ; [ 4.71794872 64.28205128],0
d2,1,0.357444,0.846854,[16 32] ; [28 39],[18.36521739 29.63478261] ; [25.63478261 41.36521739],0
a8,1,0.370805,0.800965,[ 3 42] ; [ 8 60],[ 4.38053097 40.61946903] ; [ 6.61946903 61.38053097],0
u2,1,0.386324,0.750482,[ 6 12] ; [16 19],[ 7.47169811 10.52830189] ; [14.52830189 20.47169811],0
d3,1,0.394231,0.725851,[24 24] ; [29 40],[21.74358974 26.25641026] ; [31.25641026 37.74358974],0
r2,1,0.415803,0.662146,[40  7] ; [53 14],[38.34210526  8.65789474] ; [54.65789474 12.34210526],0
a7,1,0.423134,0.641595,[30 18] ; [38 31],[27.8974359 20.1025641] ; [40.1025641 28.8974359],0
p1,1,0.458562,0.549403,[ 3 45] ; [ 7 62],[ 4.1025641 43.8974359] ; [ 5.8974359 63.1025641],0
b1,1,0.466057,0.531308,[19 29] ; [32 37],[20.92307692 27.07692308] ; [30.07692308 38.92307692],0
s1,1,0.478511,0.502256,[ 3 44] ; [ 7 62],[ 4.05172414 42.94827586] ; [ 5.94827586 63.05172414],0
b2,1,0.519005,0.41587,[ 7 16] ; [18 29],[ 8.21428571 14.78571429] ; [16.78571429 30.21428571],0
b3,1,0.519005,0.41587,[ 7 16] ; [18 29],[ 8.21428571 14.78571429] ; [16.78571429 30.21428571],0
s8,1,0.521935,0.410068,[ 6 42] ; [ 6 62],[ 4.96551724 43.03448276] ; [ 7.03448276 60.96551724],0
n5,1,0.593599,0.284759,[28 20] ; [43 25],[29.37931034 18.62068966] ; [41.62068966 26.37931034],0
d1,1,0.596265,0.280666,[19 29] ; [24 45],[17.64102564 30.35897436] ; [25.35897436 43.64102564],0
n2,1,0.604814,0.267795,[8 4] ; [18 13],[7.25581395 4.74418605] ; [18.74418605 12.25581395],0
p5,1,0.681122,0.168865,[ 2 46] ; [ 4 64],[ 2.48275862 45.51724138] ; [ 3.51724138 64.48275862],0
a4,1,0.773125,0.083111,[17 31] ; [22 45],[16.27826087 31.72173913] ; [22.72173913 44.27826087],0
n4,1,0.791366,0.06998,[29 19] ; [40 29],[28.30769231 19.69230769] ; [40.69230769 28.30769231],0
u4,1,0.794665,0.067734,[ 1 47] ; [ 1 68],[ 0.82051282 47.17948718] ; [ 1.17948718 67.82051282],0
a1,1,0.841986,0.039742,[ 5 43] ; [ 8 61],[ 5.33333333 42.66666667] ; [ 7.66666667 61.33333333],0
u3,1,0.907323,0.013553,[ 9 10] ; [16 19],[ 8.7962963 10.2037037] ; [16.2037037 18.7962963],0
b4,1,0.953746,0.003364,[26 22] ; [37 32],[25.84615385 22.15384615] ; [37.15384615 31.84615385],0
