Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,61.872214,[28 51] ; [130  21],[54.26956522 24.73043478] ; [103.73043478  47.26956522],1
p10,1,0.0,30.357951,[44 35] ; [132  18],[60.71615721 18.28384279] ; [115.28384279  34.71615721],1
n6,1,0.000134,14.577912,[53 26] ; [132  18],[63.8209607 15.1790393] ; [121.1790393  28.8209607],1
p4,1,0.00112,10.618112,[31 47] ; [93 56],[42.60792952 35.39207048] ; [81.39207048 67.60792952],0
v1,1,0.001316,10.31941,[35 42] ; [100  48],[46.2 30.8] ; [88.8 59.2],0
p9,1,0.001534,10.037285,[54 25] ; [129  21],[63.13100437 15.86899563] ; [119.86899563  30.13100437],0
p3,1,0.002224,9.355204,[25 53] ; [80 70],[35.92105263 42.07894737] ; [69.07894737 80.92105263],0
p11,1,0.008281,6.971697,[56 23] ; [129  22],[63.54347826 15.45652174] ; [121.45652174  29.54347826],0
p7,1,0.012777,6.199719,[38 40] ; [98 51],[46.73127753 31.26872247] ; [89.26872247 59.73127753],0
a2,1,0.02733,4.869827,[ 8 71] ; [ 33 118],[14.0826087 64.9173913] ; [ 26.9173913 124.0826087],0
u1,1,0.030611,4.674621,[ 4 75] ; [ 22 129],[ 8.93043478 70.06956522] ; [ 17.06956522 133.93043478],0
v3,1,0.043812,4.063778,[29 47] ; [77 70],[36.12556054 39.87443946] ; [69.87443946 77.12556054],0
a4,1,0.075764,3.153506,[26 53] ; [68 83],[32.28695652 46.71304348] ; [61.71304348 89.28695652],0
p6,1,0.091592,2.84616,[16 60] ; [ 47 101],[21.375 54.625] ; [ 41.625 106.375],0
d2,1,0.094867,2.789781,[27 52] ; [68 81],[32.91666667 46.08333333] ; [62.08333333 86.91666667],0
p8,1,0.11125,2.536374,[34 44] ; [81 67],[39.69026549 38.30973451] ; [75.30973451 72.69026549],0
a8,1,0.119365,2.42563,[ 4 71] ; [ 16 118],[ 7.17703349 67.82296651] ; [ 12.82296651 121.17703349],0
r3,1,0.132113,2.267493,[78  1] ; [142   8],[75.89519651  3.10480349] ; [144.10480349   5.89519651],0
p5,1,0.173168,1.855299,[ 3 76] ; [ 13 138],[ 5.49565217 73.50434783] ; [ 10.50434783 140.49565217],0
n2,1,0.201241,1.633347,[15  7] ; [21  4],[16.85106383  5.14893617] ; [19.14893617  5.85106383],0
r4,1,0.203628,1.616159,[66 13] ; [135  16],[69.03913043  9.96086957] ; [131.96086957  19.03913043],0
s6,1,0.225385,1.469749,[35 43] ; [80 70],[39.34210526 38.65789474] ; [75.65789474 74.34210526],0
p2,1,0.239901,1.381178,[59 20] ; [122  28],[62.44104803 16.55895197] ; [118.55895197  31.44104803],0
