Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.001428,10.169012,[43  2] ; [2 2],[41.32653061  3.67346939] ; [3.67346939 0.32653061],0
r3,1,0.016229,5.777864,[41  4] ; [2 2],[39.48979592  5.51020408] ; [3.51020408 0.48979592],0
v4,1,0.027357,4.868144,[44  1] ; [3 1],[43.16326531  1.83673469] ; [3.83673469 0.16326531],0
p9,1,0.036065,4.394045,[39  5] ; [2 2],[37.58333333  6.41666667] ; [3.41666667 0.58333333],0
s3,1,0.083825,2.989132,[30 14] ; [1 3],[28.41666667 15.58333333] ; [2.58333333 1.41666667],0
a5,1,0.097609,2.744176,[30 15] ; [1 3],[28.46938776 16.53061224] ; [2.53061224 1.46938776],0
a1,1,0.100315,2.700523,[ 2 43] ; [1 3],[ 2.75510204 42.24489796] ; [0.24489796 3.75510204],0
p8,1,0.130316,2.288731,[28 16] ; [1 3],[26.58333333 17.41666667] ; [2.41666667 1.58333333],0
p10,1,0.133552,2.250718,[36  8] ; [2 2],[34.83333333  9.16666667] ; [3.16666667 0.83333333],0
u3,1,0.150224,2.069972,[14  8] ; [1 3],[12.69230769  9.30769231] ; [2.30769231 1.69230769],0
n5,1,0.168185,1.899043,[36  9] ; [2 2],[34.89795918 10.10204082] ; [3.10204082 0.89795918],0
p2,1,0.215695,1.532783,[35 10] ; [2 2],[33.97959184 11.02040816] ; [3.02040816 0.97959184],0
p3,1,0.316771,1.002231,[23 22] ; [1 3],[22.04081633 22.95918367] ; [1.95918367 2.04081633],0
u2,1,0.356216,0.85119,[11 11] ; [3 1],[11.84615385 10.15384615] ; [2.15384615 1.84615385],0
n4,1,0.379981,0.770763,[32 13] ; [2 2],[31.2244898 13.7755102] ; [2.7755102 1.2244898],0
d2,1,0.379981,0.770763,[13 32] ; [2 2],[13.7755102 31.2244898] ; [1.2244898 2.7755102],0
d4,1,0.403775,0.697054,[24 21] ; [3 1],[24.79591837 20.20408163] ; [2.20408163 1.79591837],0
n6,1,0.416753,0.659453,[40  5] ; [3 1],[39.48979592  5.51020408] ; [3.51020408 0.48979592],0
p7,1,0.440108,0.596002,[31 14] ; [2 2],[30.30612245 14.69387755] ; [2.69387755 1.30612245],0
s8,1,0.480071,0.498701,[19 25] ; [1 3],[18.33333333 25.66666667] ; [1.66666667 2.33333333],0
a7,1,0.50216,0.450368,[30 15] ; [2 2],[29.3877551 15.6122449] ; [2.6122449 1.3877551],0
s2,1,0.50216,0.450368,[30 15] ; [2 2],[29.3877551 15.6122449] ; [2.6122449 1.3877551],0
p6,1,0.533324,0.388055,[18 26] ; [1 3],[17.41666667 26.58333333] ; [1.58333333 2.41666667],0
s6,1,0.537546,0.380108,[38  6] ; [3 1],[37.58333333  6.41666667] ; [3.41666667 0.58333333],0
p12,1,0.624311,0.239854,[ 7 38] ; [1 3],[ 7.34693878 37.65306122] ; [0.65306122 3.34693878],0
d3,1,0.630672,0.23115,[17 28] ; [2 2],[17.44897959 27.55102041] ; [1.55102041 2.44897959],0
a6,1,0.696566,0.152069,[27 18] ; [2 2],[26.63265306 18.36734694] ; [2.36734694 1.63265306],0
p1,1,0.812053,0.056538,[ 9 36] ; [1 3],[ 9.18367347 35.81632653] ; [0.81632653 3.18367347],0
b5,1,0.830488,0.045829,[25 20] ; [2 2],[24.79591837 20.20408163] ; [2.20408163 1.79591837],0
s4,1,0.942321,0.005235,[12 33] ; [1 3],[11.93877551 33.06122449] ; [1.06122449 2.93877551],0
p5,1,0.980246,0.000613,[11 34] ; [1 3],[11.02040816 33.97959184] ; [0.97959184 3.02040816],0
p4,1,1.0,0.0,[22 22] ; [2 2],[22. 22.] ; [2. 2.],0
