Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,44.170231,[219 143] ; [11 56],[194.07925408 167.92074592] ; [35.92074592 31.07925408],1
p7,1,0.0,29.209163,[253 101] ; [23 40],[234.30215827 119.69784173] ; [41.69784173 21.30215827],1
p4,1,0.0,27.579164,[246 119] ; [22 44],[226.96055684 138.03944316] ; [41.03944316 24.96055684],1
v4,1,4e-06,21.043959,[354  11] ; [56 11],[346.41203704  18.58796296] ; [63.58796296  3.41203704],1
n6,1,5e-06,20.920166,[311  51] ; [42 25],[297.86946387  64.13053613] ; [55.13053613 11.86946387],1
p9,1,1.8e-05,18.361592,[327  36] ; [46 19],[316.35280374  46.64719626] ; [56.64719626  8.35280374],1
p11,1,3.4e-05,17.193676,[301  65] ; [40 27],[288.23556582  77.76443418] ; [52.76443418 14.23556582],1
r4,1,0.000135,14.569263,[339  27] ; [52 15],[330.49884527  35.50115473] ; [60.50115473  6.49884527],1
p6,1,0.000237,13.509465,[160 201] ; [13 52],[146.60328638 214.39671362] ; [26.39671362 38.60328638],1
s6,1,0.000298,13.083929,[314  46] ; [46 20],[304.22535211  55.77464789] ; [55.77464789 10.22535211],1
p10,1,0.000381,12.624475,[312  51] ; [45 21],[302.07692308  60.92307692] ; [54.92307692 11.07692308],1
p3,1,0.00114,10.585342,[207 159] ; [23 43],[194.86111111 171.13888889] ; [35.13888889 30.86111111],0
r3,1,0.001544,10.024766,[354   9] ; [60  7],[349.49302326  13.50697674] ; [64.50697674  2.49302326],0
r2,1,0.007429,7.166273,[352   9] ; [60  6],[348.31850117  12.68149883] ; [63.68149883  2.31850117],0
n4,1,0.019716,5.436823,[292  73] ; [45 22],[284.7337963  80.2662037] ; [52.2662037 14.7337963],0
n5,1,0.024195,5.080625,[284  80] ; [43 23],[276.80930233  87.19069767] ; [50.19069767 15.80930233],0
a7,1,0.03555,4.41858,[274  91] ; [42 25],[266.99074074  98.00925926] ; [49.00925926 17.99074074],0
r1,1,0.037491,4.327949,[310  55] ; [50 17],[304.16666667  60.83333333] ; [55.83333333 11.16666667],0
n1,1,0.039388,4.244063,[28 40] ; [18 10],[32.58333333 35.41666667] ; [13.41666667 14.58333333],0
b1,1,0.067149,3.351363,[142 224] ; [34 33],[148.76674365 217.23325635] ; [27.23325635 39.76674365],0
s5,1,0.070966,3.260542,[160 186] ; [21 41],[153.49509804 192.50490196] ; [27.50490196 34.49509804],0
s2,1,0.09276,2.825818,[300  66] ; [49 18],[294.99769053  71.00230947] ; [54.00230947 12.99769053],0
p5,1,0.104717,2.632197,[ 50 315] ; [ 4 59],[ 46.05140187 318.94859813] ; [ 7.94859813 55.05140187],0
a6,1,0.110597,2.545671,[254 111] ; [40 27],[248.40277778 116.59722222] ; [45.59722222 21.40277778],0
v3,1,0.11306,2.510919,[148 205] ; [19 42],[142.39371981 210.60628019] ; [24.60628019 36.39371981],0
n3,1,0.147383,2.099132,[52 18] ; [16 11],[49.07216495 20.92783505] ; [18.92783505  8.07216495],0
p12,1,0.152536,2.046707,[ 44 320] ; [ 4 62],[ 40.63255814 323.36744186] ; [ 7.36744186 58.63255814],0
s8,1,0.157547,1.997614,[219 146] ; [34 33],[213.76157407 151.23842593] ; [39.23842593 27.76157407],0
a2,1,0.17503,1.839327,[106 260] ; [14 53],[101.43187067 264.56812933] ; [18.56812933 48.43187067],0
d3,1,0.186654,1.743835,[284  82] ; [47 20],[279.78290993  86.21709007] ; [51.21709007 15.78290993],0
d5,1,0.266171,1.236376,[319  47] ; [55 12],[316.12933025  49.87066975] ; [57.87066975  9.12933025],0
a4,1,0.282713,1.154,[176 190] ; [37 30],[180.04157044 185.95842956] ; [32.95842956 34.04157044],0
u4,1,0.282958,1.152826,[ 12 354] ; [ 4 63],[ 13.52424942 352.47575058] ; [ 2.47575058 64.52424942],0
a3,1,0.299968,1.074337,[287  77] ; [49 18],[283.76798144  80.23201856] ; [52.23201856 14.76798144],0
a1,1,0.316644,1.002758,[ 21 345] ; [ 6 61],[ 22.8221709 343.1778291] ; [ 4.1778291 62.8221709],0
s7,1,0.327622,0.958275,[234 119] ; [39 26],[230.54784689 122.45215311] ; [42.45215311 22.54784689],0
u3,1,0.392138,0.732302,[55 22] ; [11  7],[53.49473684 23.50526316] ; [12.50526316  5.49473684],0
s1,1,0.414276,0.666496,[ 14 348] ; [ 4 62],[ 15.22429907 346.77570093] ; [ 2.77570093 63.22429907],0
a8,1,0.416775,0.659391,[ 54 287] ; [ 8 59],[ 51.81862745 289.18137255] ; [10.18137255 56.81862745],0
a5,1,0.4516,0.566633,[278  88] ; [48 19],[275.55658199  90.44341801] ; [50.44341801 16.55658199],0
b5,1,0.452512,0.564353,[217 149] ; [43 24],[219.76905312 146.23094688] ; [40.23094688 26.76905312],0
d2,1,0.575247,0.313982,[205 161] ; [40 27],[207.09006928 158.90993072] ; [37.90993072 29.09006928],0
v1,1,0.615286,0.252549,[196 156] ; [34 31],[194.14868106 157.85131894] ; [35.85131894 29.14868106],0
u1,1,0.652808,0.202378,[ 80 286] ; [13 54],[ 78.60969977 287.39030023] ; [14.39030023 52.60969977],0
