Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.008596,6.904928,[3 4] ; [ 3 38],[0.875 6.125] ; [ 5.125 35.875],0
d5,1,0.083958,2.98656,[2 5] ; [26 15],[4.08333333 2.91666667] ; [23.91666667 17.08333333],0
d1,1,0.205932,1.599799,[1 6] ; [16 25],[2.47916667 4.52083333] ; [14.52083333 26.47916667],0
p11,1,0.219869,1.505226,[5 2] ; [19 22],[3.5 3.5] ; [20.5 20.5],0
d2,1,0.294551,1.098701,[2 5] ; [20 20],[3.27659574 3.72340426] ; [18.72340426 21.27659574],0
v1,1,0.29476,1.097751,[1 6] ; [14 27],[2.1875 4.8125] ; [12.8125 28.1875],0
b4,1,0.303991,1.056603,[3 4] ; [26 15],[4.22916667 2.77083333] ; [24.77083333 16.22916667],0
a7,1,0.321311,0.983602,[2 5] ; [20 21],[3.20833333 3.79166667] ; [18.79166667 22.20833333],0
u1,1,0.341942,0.903136,[1 6] ; [ 2 39],[0.4375 6.5625] ; [ 2.5625 38.4375],0
n3,1,0.347756,0.881629,[2 1] ; [ 6 10],[1.26315789 1.73684211] ; [6.73684211 9.26315789],0
a5,1,0.368841,0.807566,[3 4] ; [25 16],[4.08333333 2.91666667] ; [23.91666667 17.08333333],0
d4,1,0.368841,0.807566,[3 4] ; [25 16],[4.08333333 2.91666667] ; [23.91666667 17.08333333],0
a4,1,0.391193,0.735229,[1 6] ; [12 28],[1.93617021 5.06382979] ; [11.06382979 28.93617021],0
r3,1,0.397396,0.71619,[3 4] ; [24 16],[4.0212766 2.9787234] ; [22.9787234 17.0212766],0
p9,1,0.428336,0.627332,[3 4] ; [23 16],[3.95652174 3.04347826] ; [22.04347826 16.95652174],0
d3,1,0.447019,0.578198,[2 5] ; [18 23],[2.91666667 4.08333333] ; [17.08333333 23.91666667],0
n1,1,0.465693,0.532176,[1 2] ; [9 7],[1.57894737 1.42105263] ; [8.42105263 7.57894737],0
a3,1,0.472214,0.516791,[3 4] ; [23 17],[3.87234043 3.12765957] ; [22.12765957 17.87234043],0
r2,1,0.472214,0.516791,[3 4] ; [23 17],[3.87234043 3.12765957] ; [22.12765957 17.87234043],0
p3,1,0.473453,0.513906,[3 4] ; [12 29],[2.1875 4.8125] ; [12.8125 28.1875],0
s8,1,0.478736,0.501742,[1 6] ; [11 30],[1.75 5.25] ; [10.25 30.75],0
p10,1,0.507422,0.439379,[3 4] ; [22 17],[3.80434783 3.19565217] ; [21.19565217 17.80434783],0
b1,1,0.515835,0.422212,[3 4] ; [23 18],[3.79166667 3.20833333] ; [22.20833333 18.79166667],0
p2,1,0.552529,0.352805,[4 3] ; [18 22],[3.27659574 3.72340426] ; [18.72340426 21.27659574],0
s7,1,0.582572,0.302095,[1 6] ; [ 9 29],[1.55555556 5.44444444] ; [ 8.44444444 29.55555556],0
p6,1,0.603602,0.269597,[1 6] ; [ 9 30],[1.52173913 5.47826087] ; [ 8.47826087 30.52173913],0
n6,1,0.626162,0.237302,[4 3] ; [26 13],[4.56521739 2.43478261] ; [25.43478261 13.56521739],0
p7,1,0.656057,0.198348,[3 4] ; [14 27],[2.47916667 4.52083333] ; [14.52083333 26.47916667],0
b5,1,0.68257,0.167247,[4 3] ; [20 21],[3.5 3.5] ; [20.5 20.5],0
a8,1,0.70216,0.146234,[1 6] ; [ 8 31],[1.36956522 5.63043478] ; [ 7.63043478 31.36956522],0
s6,1,0.707869,0.140415,[2 5] ; [14 25],[2.43478261 4.56521739] ; [13.56521739 25.43478261],0
s1,1,0.716919,0.131464,[1 6] ; [ 4 37],[0.72916667 6.27083333] ; [ 4.27083333 36.72916667],0
p4,1,0.751412,0.100348,[3 4] ; [15 26],[2.625 4.375] ; [15.375 25.625],0
s5,1,0.83464,0.043578,[1 6] ; [ 7 33],[1.19148936 5.80851064] ; [ 6.80851064 33.19148936],0
p8,1,0.86859,0.027374,[1 5] ; [ 8 33],[1.14893617 4.85106383] ; [ 7.85106383 33.14893617],0
s3,1,0.886998,0.020193,[3 4] ; [16 24],[2.82978723 4.17021277] ; [16.17021277 23.82978723],0
u2,1,0.904552,0.014379,[1 3] ; [ 4 14],[0.90909091 3.09090909] ; [ 4.09090909 13.90909091],0
u3,1,0.904552,0.014379,[1 3] ; [ 4 14],[0.90909091 3.09090909] ; [ 4.09090909 13.90909091],0
s2,1,0.95338,0.003418,[2 5] ; [11 29],[1.93617021 5.06382979] ; [11.06382979 28.93617021],0
a6,1,0.958908,0.002655,[4 3] ; [23 18],[3.9375 3.0625] ; [23.0625 17.9375],0
p1,1,0.980741,0.000583,[1 6] ; [ 6 35],[1.02083333 5.97916667] ; [ 5.97916667 35.02083333],0
