Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,7e-06,20.120317,[32  7] ; [15 30],[21.82142857 17.17857143] ; [25.17857143 19.82142857],1
a2,1,0.404478,0.694974,[ 3 36] ; [ 6 39],[ 4.17857143 34.82142857] ; [ 4.82142857 40.17857143],0
n2,1,0.409454,0.680387,[10  2] ; [9 4],[9.12 2.88] ; [9.88 3.12],0
d1,1,0.422159,0.644296,[19 20] ; [18 27],[17.17857143 21.82142857] ; [19.82142857 25.17857143],0
b4,1,0.448532,0.574359,[24 15] ; [24 21],[22.28571429 16.71428571] ; [25.71428571 19.28571429],0
b5,1,0.466219,0.530924,[23 16] ; [30 15],[24.60714286 14.39285714] ; [28.39285714 16.60714286],0
u3,1,0.491644,0.472926,[7 8] ; [10  7],[7.96875 7.03125] ; [9.03125 7.96875],0
r2,1,0.494659,0.466375,[31  6] ; [35 10],[29.7804878  7.2195122] ; [36.2195122  8.7804878],0
n3,1,0.513292,0.42735,[8 4] ; [7 6],[7.2 4.8] ; [7.8 5.2],0
p3,1,0.519651,0.414585,[24 15] ; [24 20],[22.55421687 16.44578313] ; [25.44578313 18.55421687],0
s1,1,0.530366,0.39369,[ 3 36] ; [ 2 43],[ 2.32142857 36.67857143] ; [ 2.67857143 42.32142857],0
a1,1,0.530366,0.39369,[ 3 36] ; [ 2 43],[ 2.32142857 36.67857143] ; [ 2.67857143 42.32142857],0
s4,1,0.554098,0.350026,[ 8 31] ; [ 7 38],[ 6.96428571 32.03571429] ; [ 8.03571429 36.96428571],0
n1,1,0.561471,0.337163,[6 6] ; [5 8],[5.28 6.72] ; [5.72 7.28],0
p1,1,0.594481,0.283401,[ 3 36] ; [ 5 40],[ 3.71428571 35.28571429] ; [ 4.28571429 40.71428571],0
s8,1,0.6247,0.239316,[15 24] ; [15 30],[13.92857143 25.07142857] ; [16.07142857 28.92857143],0
a7,1,0.671586,0.179753,[26 13] ; [28 17],[25.07142857 13.92857143] ; [28.92857143 16.07142857],0
s2,1,0.672991,0.178123,[19 20] ; [24 21],[19.96428571 19.03571429] ; [23.03571429 21.96428571],0
r3,1,0.734119,0.115363,[33  6] ; [36  8],[32.42168675  6.57831325] ; [36.57831325  7.42168675],0
u1,1,0.766305,0.088335,[ 2 37] ; [ 3 42],[ 2.32142857 36.67857143] ; [ 2.67857143 42.32142857],0
a6,1,0.851084,0.035245,[20 19] ; [24 21],[20.42857143 18.57142857] ; [23.57142857 21.42857143],0
a3,1,0.948685,0.004142,[24 15] ; [28 17],[24.14285714 14.85714286] ; [27.85714286 17.14285714],0
