Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,59.023055,[12 43] ; [100  22],[34.80225989 20.19774011] ; [77.19774011 44.80225989],1
p2,1,9.2e-05,15.29488,[29 26] ; [99 23],[39.7740113 15.2259887] ; [88.2259887 33.7740113],1
p11,1,0.000172,14.112406,[24 31] ; [89 33],[35.11299435 19.88700565] ; [77.88700565 44.11299435],1
r4,1,0.003141,8.723667,[32 23] ; [97 25],[40.08474576 14.91525424] ; [88.91525424 33.08474576],0
v1,1,0.00703,7.265248,[11 44] ; [49 71],[18.85714286 36.14285714] ; [41.14285714 78.85714286],0
v4,1,0.013001,6.168941,[43 11] ; [112   9],[47.82857143  6.17142857] ; [107.17142857  13.82857143],0
d3,1,0.014804,5.939626,[26 29] ; [80 40],[33.31428571 21.68571429] ; [72.68571429 47.31428571],0
b1,1,0.014905,5.927713,[32 23] ; [47 75],[24.5480226 30.4519774] ; [54.4519774 67.5480226],0
n6,1,0.016192,5.78195,[27 28] ; [83 39],[34.18079096 20.81920904] ; [75.81920904 46.18079096],0
s6,1,0.030577,4.676534,[21 33] ; [69 53],[27.61363636 26.38636364] ; [62.38636364 59.61363636],0
d2,1,0.038787,4.270187,[26 29] ; [38 84],[19.88700565 35.11299435] ; [44.11299435 77.88700565],0
r2,1,0.039509,4.238827,[42 13] ; [107  14],[46.5625  8.4375] ; [102.4375  18.5625],0
s2,1,0.042883,4.09999,[16 38] ; [56 66],[22.09090909 31.90909091] ; [49.90909091 72.09090909],0
b5,1,0.050592,3.821732,[29 26] ; [83 39],[34.80225989 20.19774011] ; [77.19774011 44.80225989],0
r3,1,0.052145,3.771123,[45 10] ; [112  10],[48.78531073  6.21468927] ; [108.21468927  13.78531073],0
a7,1,0.071679,3.244138,[31 24] ; [85 36],[36.25 18.75] ; [79.75 41.25],0
s8,1,0.082757,3.009917,[10 44] ; [38 84],[14.72727273 39.27272727] ; [33.27272727 88.72727273],0
s5,1,0.102897,2.660051,[10 43] ; [37 83],[14.39884393 38.60115607] ; [32.60115607 87.39884393],0
n5,1,0.103451,2.651515,[15 40] ; [48 72],[19.8 35.2] ; [43.2 76.8],0
n2,1,0.10618,2.610176,[17 12] ; [30  9],[20.04411765  8.95588235] ; [26.95588235 12.04411765],0
p3,1,0.116924,2.458054,[13 41] ; [44 78],[17.48863636 36.51136364] ; [39.51136364 82.48863636],0
s7,1,0.127234,2.325928,[10 42] ; [36 82],[14.07058824 37.92941176] ; [31.92941176 86.07058824],0
a5,1,0.140985,2.167171,[25 30] ; [70 52],[29.51977401 25.48022599] ; [65.48022599 56.51977401],0
s3,1,0.152078,2.051282,[20 35] ; [58 63],[24.375 30.625] ; [53.625 67.375],0
a6,1,0.154417,2.028062,[28 27] ; [76 46],[32.31638418 22.68361582] ; [71.68361582 50.31638418],0
p8,1,0.192682,1.696991,[18 36] ; [53 68],[21.90857143 32.09142857] ; [49.09142857 71.90857143],0
d4,1,0.279449,1.169769,[36 18] ; [91 31],[38.96590909 15.03409091] ; [88.03409091 33.96590909],0
b2,1,0.328025,0.956677,[ 6 26] ; [16 41],[ 7.91011236 24.08988764] ; [14.08988764 42.91011236],0
b3,1,0.328025,0.956677,[ 6 26] ; [16 41],[ 7.91011236 24.08988764] ; [14.08988764 42.91011236],0
s4,1,0.43365,0.613029,[11 44] ; [31 91],[13.05084746 41.94915254] ; [28.94915254 93.05084746],0
r1,1,0.489705,0.477174,[32 23] ; [77 44],[34.0625 20.9375] ; [74.9375 46.0625],0
u1,1,0.517492,0.418889,[ 3 52] ; [ 10 112],[ 4.03954802 50.96045198] ; [  8.96045198 113.03954802],0
u2,1,0.521291,0.411338,[11 15] ; [26 26],[12.33333333 13.66666667] ; [24.66666667 27.33333333],0
a2,1,0.53318,0.388327,[ 5 50] ; [ 15 107],[ 6.21468927 48.78531073] ; [ 13.78531073 108.21468927],0
b4,1,0.544128,0.367943,[32 23] ; [65 57],[30.14124294 24.85875706] ; [66.85875706 55.14124294],0
a3,1,0.594746,0.282993,[29 26] ; [69 52],[30.625 24.375] ; [67.375 53.625],0
u3,1,0.626845,0.236364,[16 10] ; [29 23],[15. 11.] ; [30. 22.],0
p6,1,0.705572,0.14274,[13 40] ; [33 88],[14.01149425 38.98850575] ; [31.98850575 89.01149425],0
p4,1,0.710919,0.137361,[22 33] ; [52 69],[23.125 31.875] ; [50.875 70.125],0
d1,1,0.740539,0.109653,[24 31] ; [50 72],[22.99435028 32.00564972] ; [51.00564972 70.99435028],0
n3,1,0.746143,0.104801,[19 10] ; [27 12],[19.61764706  9.38235294] ; [26.38235294 12.61764706],0
a4,1,0.74956,0.101901,[18 37] ; [37 85],[17.09039548 37.90960452] ; [37.90960452 84.09039548],0
n1,1,0.80008,0.064132,[ 9 20] ; [11 28],[ 8.52941176 20.47058824] ; [11.47058824 27.52941176],0
d5,1,0.846352,0.037549,[36 19] ; [81 40],[36.5625 18.4375] ; [80.4375 40.5625],0
a1,1,0.883958,0.021302,[ 2 53] ; [  5 117],[ 2.17514124 52.82485876] ; [  4.82485876 117.17514124],0
a8,1,0.893757,0.017836,[ 3 49] ; [  6 108],[ 2.81927711 49.18072289] ; [  6.18072289 107.81927711],0
v2,1,0.920603,0.009935,[18 35] ; [41 77],[18.28654971 34.71345029] ; [40.71345029 77.28654971],0
p7,1,0.929667,0.00779,[29 26] ; [62 54],[29.26900585 25.73099415] ; [61.73099415 54.26900585],0
p1,1,0.939807,0.005702,[ 3 52] ; [  7 115],[ 3.10734463 51.89265537] ; [  6.89265537 115.10734463],0
