Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,37.552002,[ 3 67] ; [17 12],[14.14141414 55.85858586] ; [ 5.85858586 23.14141414],1
n4,1,0.177169,1.821209,[38 32] ; [20  9],[41.01010101 28.98989899] ; [16.98989899 12.01010101],0
p1,1,0.202464,1.624507,[ 8 61] ; [ 1 28],[ 6.33673469 62.66326531] ; [ 2.66326531 26.33673469],0
p8,1,0.204008,1.613445,[20 48] ; [12 16],[22.66666667 45.33333333] ; [ 9.33333333 18.66666667],0
d1,1,0.204386,1.610753,[22 48] ; [13 16],[24.74747475 45.25252525] ; [10.25252525 18.74747475],0
v1,1,0.220067,1.503934,[21 48] ; [11 14],[23.4893617 45.5106383] ; [ 8.5106383 16.4893617],0
p7,1,0.230084,1.440343,[25 43] ; [14 14],[27.625 40.375] ; [11.375 16.625],0
u1,1,0.250188,1.322255,[ 3 67] ; [ 3 26],[ 4.24242424 65.75757576] ; [ 1.75757576 27.24242424],0
n1,1,0.269255,1.220536,[ 8 20] ; [6 7],[ 9.56097561 18.43902439] ; [4.43902439 8.56097561],0
n6,1,0.277459,1.179494,[37 32] ; [19 10],[39.42857143 29.57142857] ; [16.57142857 12.42857143],0
a2,1,0.294861,1.097291,[ 5 65] ; [ 4 25],[ 6.36363636 63.63636364] ; [ 2.63636364 26.36363636],0
v2,1,0.317805,0.997956,[21 47] ; [12 17],[23.13402062 44.86597938] ; [ 9.86597938 19.13402062],0
b1,1,0.323538,0.974591,[39 31] ; [13 16],[36.76767677 33.23232323] ; [15.23232323 13.76767677],0
b4,1,0.362543,0.829064,[36 34] ; [12 17],[33.93939394 36.06060606] ; [14.06060606 14.93939394],0
v3,1,0.440624,0.594656,[12 57] ; [ 7 22],[13.37755102 55.62244898] ; [ 5.62244898 23.37755102],0
n5,1,0.447941,0.575857,[42 27] ; [20  9],[43.65306122 25.34693878] ; [18.34693878 10.65306122],0
s1,1,0.483207,0.491618,[ 5 65] ; [ 1 28],[ 4.24242424 65.75757576] ; [ 1.75757576 27.24242424],0
b5,1,0.600177,0.274729,[37 33] ; [17 12],[38.18181818 31.81818182] ; [15.81818182 13.18181818],0
d3,1,0.628628,0.233926,[32 37] ; [15 14],[33.09183673 35.90816327] ; [13.90816327 15.09183673],0
a4,1,0.726404,0.122439,[19 50] ; [ 9 20],[19.71428571 49.28571429] ; [ 8.28571429 20.71428571],0
n3,1,0.790357,0.070674,[16 12] ; [8 5],[16.3902439 11.6097561] ; [7.6097561 5.3902439],0
a8,1,0.830361,0.045898,[ 4 63] ; [ 2 26],[ 4.23157895 62.76842105] ; [ 1.76842105 26.23157895],0
p5,1,0.849442,0.036036,[ 4 64] ; [ 2 27],[ 4.20618557 63.79381443] ; [ 1.79381443 27.20618557],0
d2,1,0.941398,0.005404,[28 41] ; [12 17],[28.16326531 40.83673469] ; [11.83673469 17.16326531],0
b3,1,0.941629,0.005361,[12 25] ; [ 8 16],[12.13114754 24.86885246] ; [ 7.86885246 16.13114754],0
b2,1,0.941629,0.005361,[12 25] ; [ 8 16],[12.13114754 24.86885246] ; [ 7.86885246 16.13114754],0
a7,1,0.978635,0.000717,[34 36] ; [14 15],[33.93939394 36.06060606] ; [14.06060606 14.93939394],0
