Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.008085,7.014466,[39 51] ; [25 11],[45.71428571 44.28571429] ; [18.28571429 17.71428571],0
n2,1,0.013505,6.101672,[22 17] ; [13  1],[25.75471698 13.24528302] ; [9.24528302 4.75471698],0
a5,1,0.017257,5.67,[34 56] ; [22 14],[40. 50.] ; [16. 20.],0
v3,1,0.018627,5.53618,[ 5 83] ; [ 7 29],[ 8.51612903 79.48387097] ; [ 3.48387097 32.51612903],0
s6,1,0.021402,5.293728,[36 54] ; [22 13],[41.76 48.24] ; [16.24 18.76],0
s5,1,0.0502,3.834778,[18 71] ; [13 22],[22.25 66.75] ; [ 8.75 26.25],0
s2,1,0.051623,3.787961,[28 61] ; [18 18],[32.752 56.248] ; [13.248 22.752],0
s8,1,0.065175,3.400551,[19 71] ; [13 22],[23.04 66.96] ; [ 8.96 26.04],0
p3,1,0.075056,3.16884,[23 67] ; [15 21],[27.14285714 62.85714286] ; [10.85714286 25.14285714],0
b3,1,0.081042,3.043875,[ 9 37] ; [ 8 12],[11.84848485 34.15151515] ; [ 5.15151515 14.84848485],0
b2,1,0.081042,3.043875,[ 9 37] ; [ 8 12],[11.84848485 34.15151515] ; [ 5.15151515 14.84848485],0
u3,1,0.089422,2.884745,[27 23] ; [9 2],[29.50819672 20.49180328] ; [6.49180328 4.50819672],0
s3,1,0.097024,2.753794,[33 57] ; [19 17],[37.14285714 52.85714286] ; [14.85714286 21.14285714],0
s7,1,0.103494,2.650856,[19 65] ; [13 22],[22.58823529 61.41176471] ; [ 9.41176471 25.58823529],0
d3,1,0.117599,2.449015,[55 33] ; [17 19],[51.09677419 36.90322581] ; [20.90322581 15.09677419],0
a2,1,0.117978,2.443966,[ 5 85] ; [ 5 31],[ 7.14285714 82.85714286] ; [ 2.85714286 33.14285714],0
p7,1,0.125593,2.346144,[39 46] ; [22 14],[42.85123967 42.14876033] ; [18.14876033 17.85123967],0
p10,1,0.137149,2.209657,[51 37] ; [26 10],[54.64516129 33.35483871] ; [22.35483871 13.64516129],0
a4,1,0.144358,2.130882,[21 69] ; [13 23],[24.28571429 65.71428571] ; [ 9.71428571 26.28571429],0
a7,1,0.157791,1.995266,[59 30] ; [19 17],[55.536 33.464] ; [22.464 13.536],0
p6,1,0.197377,1.661679,[23 67] ; [ 5 29],[20.32258065 69.67741935] ; [ 7.67741935 26.32258065],0
p4,1,0.242624,1.365282,[32 57] ; [17 19],[34.888 54.112] ; [14.112 21.888],0
p9,1,0.252088,1.311698,[56 31] ; [27  9],[58.70731707 28.29268293] ; [24.29268293 11.70731707],0
r1,1,0.258834,1.274981,[45 45] ; [22 14],[47.85714286 42.14285714] ; [19.14285714 16.85714286],0
p1,1,0.281973,1.157557,[ 5 84] ; [ 4 32],[ 6.408 82.592] ; [ 2.592 33.408],0
a8,1,0.444299,0.585154,[ 4 80] ; [ 3 33],[ 4.9 79.1] ; [ 2.1 33.9],0
d5,1,0.444948,0.583488,[56 33] ; [20 16],[54.112 34.888] ; [21.888 14.112],0
d4,1,0.496234,0.462982,[62 28] ; [27  9],[63.57142857 26.42857143] ; [25.42857143 10.57142857],0
a6,1,0.497004,0.461327,[51 39] ; [18 18],[49.28571429 40.71428571] ; [19.71428571 16.28571429],0
d1,1,0.515662,0.422561,[33 57] ; [11 25],[31.42857143 58.57142857] ; [12.57142857 23.42857143],0
n6,1,0.521659,0.410611,[58 32] ; [21 15],[56.42857143 33.57142857] ; [22.57142857 13.42857143],0
u2,1,0.560192,0.339372,[27 23] ; [7 4],[27.86885246 22.13114754] ; [6.13114754 4.86885246],0
r2,1,0.571989,0.319366,[71 19] ; [30  6],[72.14285714 17.85714286] ; [28.85714286  7.14285714],0
