Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,126.040045,[105  29] ; [ 16 126],[58.74637681 75.25362319] ; [62.25362319 79.74637681],1
s6,1,0.0,54.127974,[111  21] ; [59 85],[81.30434783 50.69565217] ; [88.69565217 55.30434783],1
s8,1,0.0,37.958177,[73 60] ; [ 28 117],[48.32014388 84.67985612] ; [52.67985612 92.32014388],1
s7,1,0.0,36.559953,[76 52] ; [ 32 107],[51.7752809 76.2247191] ; [56.2247191 82.7752809],1
r2,1,0.002159,9.409192,[128   5] ; [124  21],[120.56115108  12.43884892] ; [131.43884892  13.56115108],0
d2,1,0.00316,8.712608,[80 54] ; [60 83],[67.72563177 66.27436823] ; [72.27436823 70.72563177],0
p9,1,0.003782,8.38577,[113  19] ; [101  41],[103.09489051  28.90510949] ; [110.90510949  31.09489051],0
d1,1,0.004033,8.268925,[88 46] ; [71 75],[76.09285714 57.90714286] ; [82.90714286 63.09285714],0
s5,1,0.007085,7.251184,[41 84] ; [ 26 115],[31.48496241 93.51503759] ; [ 35.51503759 105.48496241],0
r4,1,0.009164,6.790592,[118  16] ; [111  35],[109.59285714  24.40714286] ; [119.40714286  26.59285714],0
p10,1,0.010524,6.543908,[106  27] ; [95 49],[96.50902527 36.49097473] ; [104.49097473  39.50902527],0
p2,1,0.012742,6.204513,[102  32] ; [91 55],[92.36428571 41.63571429] ; [100.63571429  45.36428571],0
p12,1,0.015694,5.836789,[ 16 118] ; [  6 139],[ 10.56630824 123.43369176] ; [ 11.43369176 133.56630824],0
a1,1,0.024888,5.031651,[  1 133] ; [  8 138],[  4.30714286 129.69285714] ; [  4.69285714 141.30714286],0
u1,1,0.027185,4.879024,[ 31 103] ; [ 19 127],[ 23.92857143 110.07142857] ; [ 26.07142857 119.92857143],0
p4,1,0.030769,4.665821,[69 65] ; [56 89],[60.03584229 73.96415771] ; [64.96415771 80.03584229],0
a3,1,0.034234,4.482963,[96 38] ; [87 59],[87.57857143 46.42142857] ; [95.42142857 50.57857143],0
p3,1,0.037878,4.310502,[51 82] ; [ 39 107],[42.90322581 90.09677419] ; [47.09677419 98.90322581],0
s4,1,0.039454,4.241229,[ 28 105] ; [ 17 126],[ 21.68478261 111.31521739] ; [ 23.31521739 119.68478261],0
r1,1,0.040509,4.196443,[103  31] ; [96 50],[95.23571429 38.76428571] ; [103.76428571  42.23571429],0
u4,1,0.042296,4.123324,[  6 128] ; [  1 145],[  3.35 130.65] ; [  3.65 142.35],0
a2,1,0.047222,3.937459,[35 99] ; [ 24 122],[ 28.23571429 105.76428571] ; [ 30.76428571 115.23571429],0
n4,1,0.067944,3.332012,[108  26] ; [104  42],[101.45714286  32.54285714] ; [110.54285714  35.45714286],0
a7,1,0.071995,3.236941,[101  33] ; [95 50],[94.13620072 39.86379928] ; [101.86379928  43.13620072],0
d5,1,0.078085,3.104319,[110  24] ; [107  39],[103.85  30.15] ; [113.15  32.85],0
u3,1,0.107382,2.592338,[25 13] ; [29 30],[21.15463918 16.84536082] ; [32.84536082 26.15463918],0
