Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,165.123576,[390   6] ; [51 43],[356.4  39.6] ; [84.6  9.4],1
r2,1,0.0,145.310679,[386   9] ; [49 40],[355.01033058  39.98966942] ; [79.98966942  9.01033058],1
v4,1,0.0,117.098209,[383  12] ; [55 38],[354.52868852  40.47131148] ; [83.47131148  9.52868852],1
r1,1,0.0,111.155203,[332  63] ; [30 66],[291.22199593 103.77800407] ; [70.77800407 25.22199593],1
n6,1,0.0,36.843434,[324  72] ; [49 45],[301.44489796  94.55510204] ; [71.55510204 22.44489796],1
p9,1,0.0,34.558045,[308  80] ; [46 47],[285.55509356 102.44490644] ; [68.44490644 24.55509356],1
p11,1,0.0,30.615452,[300  97] ; [46 52],[277.4989899 119.5010101] ; [68.5010101 29.4989899],1
s6,1,0.0,27.462727,[243 146] ; [32 65],[220.11316872 168.88683128] ; [54.88683128 42.11316872],1
p2,1,1e-06,25.048951,[310  87] ; [52 46],[290.33131313 106.66868687] ; [71.66868687 26.33131313],1
p10,1,1e-06,24.830751,[290 101] ; [46 50],[269.76591376 121.23408624] ; [66.23408624 29.76591376],1
a7,1,3e-06,21.615525,[291 105] ; [47 49],[272.04878049 123.95121951] ; [65.95121951 30.04878049],1
a6,1,7e-06,20.216457,[274 122] ; [44 54],[254.91497976 141.08502024] ; [63.08502024 34.91497976],1
d5,1,9e-06,19.79684,[312  83] ; [56 42],[294.84787018 100.15212982] ; [73.15212982 24.84787018],1
d3,1,1.1e-05,19.399984,[277 118] ; [45 52],[258.51626016 136.48373984] ; [63.48373984 33.51626016],1
d4,1,1.2e-05,19.089087,[322  73] ; [59 38],[305.88414634  89.11585366] ; [75.11585366 21.88414634],1
a5,1,4.7e-05,16.576671,[270 127] ; [45 53],[252.63636364 144.36363636] ; [62.36363636 35.63636364],1
a1,1,6.6e-05,15.923167,[ 11 386] ; [12 86],[ 18.44646465 378.55353535] ; [ 4.55353535 93.44646465],1
s2,1,0.000136,14.561621,[185 207] ; [25 72],[168.34355828 223.65644172] ; [41.65644172 55.34355828],1
s8,1,0.000139,14.513007,[144 251] ; [16 82],[128.19472617 266.80527383] ; [31.80527383 66.19472617],1
s3,1,0.000147,14.40961,[209 180] ; [30 64],[192.48654244 196.51345756] ; [46.51345756 47.48654244],1
p7,1,0.000231,13.557268,[193 189] ; [28 67],[176.98532495 205.01467505] ; [44.01467505 50.98532495],1
d1,1,0.000559,11.909002,[215 182] ; [34 64],[199.7030303 197.2969697] ; [49.2969697 48.7030303],1
p8,1,0.001367,10.249148,[147 241] ; [20 77],[133.6 254.4] ; [33.4 63.6],0
u3,1,0.001982,9.566383,[77 55] ; [13 29],[68.27586207 63.72413793] ; [21.72413793 20.27586207],0
n3,1,0.002019,9.532055,[82 30] ; [23 25],[73.5 38.5] ; [31.5 16.5],0
v1,1,0.003527,8.512373,[177 214] ; [27 67],[164.46185567 226.53814433] ; [39.53814433 54.46185567],0
n2,1,0.004551,8.049667,[88 26] ; [27 22],[80.42944785 33.57055215] ; [34.57055215 14.42944785],0
b1,1,0.004653,8.009774,[126 271] ; [46 52],[137.94747475 259.05252525] ; [34.05252525 63.94747475],0
p4,1,0.008162,6.997632,[145 248] ; [22 75],[133.94081633 259.05918367] ; [33.05918367 63.94081633],0
p6,1,0.008476,6.930066,[ 97 294] ; [12 85],[ 87.33401639 303.66598361] ; [21.66598361 75.33401639],0
n4,1,0.011435,6.396466,[277 118] ; [55 42],[266.54471545 128.45528455] ; [65.45528455 31.54471545],0
a2,1,0.015135,5.900666,[ 83 314] ; [10 88],[ 74.58787879 322.41212121] ; [18.41212121 79.58787879],0
s5,1,0.024233,5.0779,[101 281] ; [15 82],[ 92.50939457 289.49060543] ; [23.49060543 73.50939457],0
v2,1,0.030991,4.65344,[193 184] ; [36 57],[183.68723404 193.31276596] ; [45.31276596 47.68723404],0
a8,1,0.033598,4.515028,[ 55 310] ; [ 6 85],[ 48.82675439 316.17324561] ; [12.17324561 78.82675439],0
b5,1,0.036736,4.36259,[256 141] ; [52 46],[247.02222222 149.97777778] ; [60.97777778 37.02222222],0
v3,1,0.04012,4.212796,[123 257] ; [21 76],[114.71698113 265.28301887] ; [29.28301887 67.71698113],0
s7,1,0.048625,3.888235,[151 233] ; [26 66],[142.78991597 241.21008403] ; [34.21008403 57.78991597],0
a4,1,0.076905,3.129134,[165 230] ; [31 66],[157.35772358 237.64227642] ; [38.64227642 58.35772358],0
a3,1,0.136842,2.213117,[263 133] ; [56 40],[256.75609756 139.24390244] ; [62.24390244 33.75609756],0
u1,1,0.145199,2.121975,[ 54 343] ; [ 8 90],[ 49.72525253 347.27474747] ; [12.27474747 85.72525253],0
p1,1,0.151091,2.061198,[ 15 380] ; [ 7 91],[ 17.62677485 377.37322515] ; [ 4.37322515 93.62677485],0
n5,1,0.164016,1.9368,[270 124] ; [58 37],[264.27811861 129.72188139] ; [63.72188139 31.27811861],0
n1,1,0.230505,1.437742,[43 69] ; [14 35],[39.65217391 72.34782609] ; [17.34782609 31.65217391],0
p12,1,0.295809,1.092992,[ 17 377] ; [ 2 96],[ 15.21544715 378.78455285] ; [ 3.78455285 94.21544715],0
b2,1,0.30986,1.031271,[ 69 147] ; [23 36],[ 72.26181818 143.73818182] ; [19.73818182 39.26181818],0
b3,1,0.30986,1.031271,[ 69 147] ; [23 36],[ 72.26181818 143.73818182] ; [19.73818182 39.26181818],0
u2,1,0.315138,1.009018,[73 59] ; [19 22],[70.19653179 61.80346821] ; [21.80346821 19.19653179],0
d2,1,0.481694,0.495025,[172 223] ; [38 58],[168.94093686 226.05906314] ; [41.05906314 54.94093686],0
s1,1,0.492216,0.471679,[ 14 371] ; [ 5 92],[ 15.17634855 369.82365145] ; [ 3.82365145 93.17634855],0
b4,1,0.815892,0.054211,[232 165] ; [56 42],[230.98181818 166.01818182] ; [57.01818182 40.98181818],0
s4,1,0.8957,0.017186,[ 66 325] ; [16 82],[ 65.56646217 325.43353783] ; [16.43353783 81.56646217],0
