Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,8e-06,19.89753,[23 93] ; [58 65],[39.31380753 76.68619247] ; [41.68619247 81.31380753],1
r3,1,1.5e-05,18.738794,[95 23] ; [123   3],[105.42622951  12.57377049] ; [112.57377049  13.42622951],1
v1,1,0.000137,14.539554,[40 74] ; [72 48],[54.56410256 59.43589744] ; [57.43589744 62.56410256],1
p12,1,0.001082,10.681319,[  2 115] ; [ 16 110],[  8.66666667 108.33333333] ; [  9.33333333 116.66666667],0
a7,1,0.001855,9.687908,[74 45] ; [101  25],[85. 34.] ; [90. 36.],0
s1,1,0.004405,8.109016,[ 10 109] ; [  1 123],[  5.38683128 113.61316872] ; [  5.61316872 118.38683128],0
r1,1,0.005353,7.756201,[82 37] ; [105  20],[91.20081967 27.79918033] ; [95.79918033 29.20081967],0
p9,1,0.009629,6.702322,[78 39] ; [100  23],[86.775 30.225] ; [91.225 31.775],0
p4,1,0.012319,6.264317,[43 75] ; [66 60],[52.71311475 65.28688525] ; [56.28688525 69.71311475],0
s6,1,0.013414,6.113611,[59 58] ; [82 42],[68.45228216 48.54771784] ; [72.54771784 51.45228216],0
a4,1,0.025543,4.986715,[73 45] ; [60 66],[64.31967213 53.68032787] ; [68.68032787 57.31967213],0
s4,1,0.033756,4.507007,[25 92] ; [ 14 110],[18.93360996 98.06639004] ; [ 20.06639004 103.93360996],0
s2,1,0.035622,4.415089,[46 71] ; [65 58],[54.1125 62.8875] ; [56.8875 66.1125],0
p10,1,0.035803,4.406454,[73 45] ; [93 32],[80.6090535 37.3909465] ; [85.3909465 39.6090535],0
n3,1,0.036821,4.358671,[22 21] ; [26  9],[26.46153846 16.53846154] ; [21.53846154 13.46153846],0
d1,1,0.039272,4.249083,[65 54] ; [85 41],[72.85714286 46.14285714] ; [77.14285714 48.85714286],0
r4,1,0.064062,3.428974,[91 28] ; [108  18],[96.65714286 22.34285714] ; [102.34285714  23.65714286],0
p2,1,0.070968,3.260493,[72 47] ; [90 36],[78.68571429 40.31428571] ; [83.31428571 42.68571429],0
s8,1,0.07211,3.234332,[34 85] ; [49 75],[40.64609053 78.35390947] ; [42.35390947 81.64609053],0
d4,1,0.081588,3.032988,[94 25] ; [110  16],[99.08571429 19.91428571] ; [104.91428571  21.08571429],0
b1,1,0.095574,2.777895,[50 69] ; [40 86],[43.71428571 75.28571429] ; [46.28571429 79.71428571],0
p8,1,0.138918,2.189909,[26 93] ; [38 88],[31.08571429 87.91428571] ; [32.91428571 93.08571429],0
p6,1,0.144013,2.134543,[ 15 104] ; [24 99],[19.17768595 99.82231405] ; [ 19.82231405 103.17768595],0
p5,1,0.162061,1.954888,[ 11 107] ; [  6 120],[  8.22131148 109.77868852] ; [  8.77868852 117.22131148],0
d5,1,0.175662,1.833949,[92 27] ; [106  20],[96.17142857 22.82857143] ; [101.82857143  24.17142857],0
p11,1,0.204831,1.607587,[78 41] ; [92 34],[82.57142857 36.42857143] ; [87.42857143 38.57142857],0
d3,1,0.205684,1.601545,[74 45] ; [88 38],[78.68571429 40.31428571] ; [83.31428571 42.68571429],0
n2,1,0.214765,1.539008,[30 16] ; [28  8],[32.53658537 13.46341463] ; [25.46341463 10.53658537],0
p3,1,0.23805,1.392102,[35 83] ; [46 79],[39.33333333 78.66666667] ; [41.66666667 83.33333333],0
n5,1,0.241157,1.373815,[89 30] ; [85 40],[84.86065574 34.13934426] ; [89.13934426 35.86065574],0
p1,1,0.291036,1.114825,[ 13 105] ; [  9 117],[ 10.63934426 107.36065574] ; [ 11.36065574 114.63934426],0
s3,1,0.297338,1.086095,[53 65] ; [64 60],[57.04958678 60.95041322] ; [59.95041322 64.04958678],0
n1,1,0.357527,0.846561,[20 25] ; [12 23],[18. 27.] ; [14. 21.],0
s7,1,0.419402,0.65199,[44 67] ; [53 65],[47.01746725 63.98253275] ; [49.98253275 68.01746725],0
b3,1,0.426391,0.632635,[27 50] ; [31 44],[29.38157895 47.61842105] ; [28.61842105 46.38157895],0
b2,1,0.426391,0.632635,[27 50] ; [31 44],[29.38157895 47.61842105] ; [28.61842105 46.38157895],0
n6,1,0.461768,0.541606,[90 28] ; [101  25],[92.36885246 25.63114754] ; [98.63114754 27.36885246],0
a6,1,0.492244,0.471618,[86 33] ; [86 40],[83.54285714 35.45714286] ; [88.45714286 37.54285714],0
a1,1,0.50871,0.43672,[  8 111] ; [  6 120],[  6.8 112.2] ; [  7.2 118.8],0
r2,1,0.512734,0.428483,[108   9] ; [118   7],[109.26446281   7.73553719] ; [116.73553719   8.26446281],0
a3,1,0.537438,0.380309,[92 26] ; [94 32],[89.95081967 28.04918033] ; [96.04918033 29.95081967],0
s5,1,0.540045,0.375457,[26 88] ; [31 87],[28.00862069 85.99137931] ; [28.99137931 89.00862069],0
a2,1,0.573592,0.316709,[35 84] ; [33 93],[33.02857143 85.97142857] ; [34.97142857 91.02857143],0
n4,1,0.577025,0.311069,[96 23] ; [98 28],[94.22857143 24.77142857] ; [99.77142857 26.22857143],0
d2,1,0.625844,0.237739,[71 46] ; [72 53],[69.13636364 47.86363636] ; [73.86363636 51.13636364],0
v4,1,0.700717,0.147727,[105  13] ; [114  12],[105.90983607  12.09016393] ; [113.09016393  12.90983607],0
u2,1,0.735493,0.114128,[14 13] ; [18 14],[14.6440678 12.3559322] ; [17.3559322 14.6440678],0
u3,1,0.767396,0.087488,[15 12] ; [19 13],[15.55932203 11.44067797] ; [18.44067797 13.55932203],0
b4,1,0.875595,0.02451,[72 47] ; [75 51],[71.4 47.6] ; [75.6 50.4],0
a8,1,0.886061,0.020532,[ 11 103] ; [ 10 100],[ 10.6875 103.3125] ; [10.3125 99.6875],0
b5,1,0.911249,0.012424,[70 49] ; [75 51],[70.42857143 48.57142857] ; [74.57142857 51.42857143],0
u1,1,0.927795,0.008212,[24 95] ; [ 26 100],[24.28571429 94.71428571] ; [ 25.71428571 100.28571429],0
u4,1,0.943487,0.005025,[  3 116] ; [  3 123],[  2.91428571 116.08571429] ; [  3.08571429 122.91428571],0
