Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,92.642,[281  51] ; [113 128],[228.28621291 103.71378709] ; [165.71378709  75.28621291],1
p4,1,0.0,48.377225,[261  72] ; [125 121],[222. 111.] ; [164.  82.],1
p3,1,0.0,43.71549,[229 104] ; [101 144],[190.12110727 142.87889273] ; [139.87889273 105.12110727],1
p6,1,0.0,33.977634,[173 161] ; [ 67 176],[138.9254766 195.0745234] ; [101.0745234 141.9254766],1
p2,1,0.0,27.532084,[313  22] ; [192  52],[292.18480138  42.81519862] ; [212.81519862  31.18480138],1
p5,1,1e-06,23.984482,[ 70 265] ; [ 15 226],[ 49.43576389 285.56423611] ; [ 35.56423611 205.43576389],1
p11,1,0.000365,12.70463,[303  32] ; [197  49],[288.29604131  46.70395869] ; [211.70395869  34.29604131],1
v1,1,0.000385,12.6028,[211 118] ; [115 119],[190.5044405 138.4955595] ; [135.4955595  98.5044405],1
b5,1,0.002108,9.453412,[178 157] ; [162  84],[196.04130809 138.95869191] ; [143.95869191 102.04130809],0
r4,1,0.003062,8.770128,[318  17] ; [217  29],[308.4767642  26.5232358] ; [226.5232358  19.4767642],0
s5,1,0.003912,8.324342,[135 185] ; [ 71 164],[118.77477477 201.22522523] ; [ 87.22522523 147.77477477],0
v4,1,0.004033,8.268709,[324   7] ; [227  17],[317.18434783  13.81565217] ; [233.81565217  10.18434783],0
p1,1,0.012541,6.232781,[ 43 292] ; [ 16 230],[ 34.01893287 300.98106713] ; [ 24.98106713 221.01893287],0
n5,1,0.015918,5.811896,[306  28] ; [208  36],[297.01730104  36.98269896] ; [216.98269896  27.01730104],0
r1,1,0.018201,5.576699,[286  47] ; [192  53],[275.38754325  57.61245675] ; [202.61245675  42.38754325],0
v3,1,0.037174,4.342421,[156 172] ; [ 91 144],[143.90053286 184.09946714] ; [103.09946714 131.90053286],0
p12,1,0.073315,3.207194,[ 41 292] ; [ 19 227],[ 34.50777202 298.49222798] ; [ 25.49222798 220.50777202],0
s8,1,0.115039,2.483597,[174 157] ; [113 133],[164.63951473 166.36048527] ; [122.36048527 123.63951473],0
r2,1,0.162057,1.954926,[318  11] ; [229  14],[314.62062937  14.37937063] ; [232.37937063  10.62062937],0
s4,1,0.164933,1.928405,[ 56 274] ; [ 31 212],[ 50.10471204 279.89528796] ; [ 36.89528796 206.10471204],0
u1,1,0.183742,1.767097,[ 60 275] ; [ 55 191],[ 66.3080895 268.6919105] ; [ 48.6919105 197.3080895],0
b1,1,0.190265,1.715563,[135 200] ; [ 86 160],[127.42685026 207.57314974] ; [ 93.57314974 152.42685026],0
a8,1,0.215796,1.532108,[ 53 255] ; [ 29 190],[ 47.92409867 260.07590133] ; [ 34.07590133 184.92409867],0
s7,1,0.216973,1.524283,[182 134] ; [124 113],[174.85714286 141.14285714] ; [131.14285714 105.85714286],0
a2,1,0.245556,1.348412,[ 81 254] ; [ 70 176],[ 87.06540448 247.93459552] ; [ 63.93459552 182.06540448],0
n6,1,0.248059,1.334201,[308  25] ; [219  25],[304.14384749  28.85615251] ; [222.85615251  21.14384749],0
b4,1,0.252155,1.311326,[187 148] ; [149  97],[193.73493976 141.26506024] ; [142.26506024 103.73493976],0
a6,1,0.290998,1.114997,[226 107] ; [177  69],[231.77720207 101.22279793] ; [171.22279793  74.77720207],0
a5,1,0.299837,1.07492,[268  67] ; [188  58],[262.92598967  72.07401033] ; [193.07401033  52.92598967],0
u4,1,0.304947,1.052436,[  8 326] ; [  3 243],[  6.33448276 327.66551724] ; [  4.66551724 241.33448276],0
a1,1,0.30521,1.05129,[ 20 315] ; [ 10 236],[ 17.29776248 317.70223752] ; [ 12.70223752 233.29776248],0
n3,1,0.342341,0.901646,[29 11] ; [46 11],[30.92783505  9.07216495] ; [44.07216495 12.92783505],0
p9,1,0.354331,0.857886,[319  16] ; [228  16],[316.48531952  18.51468048] ; [230.51468048  13.48531952],0
d1,1,0.360968,0.834522,[218 117] ; [151  95],[212.76247849 122.23752151] ; [156.23752151  89.76247849],0
